setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
kv_hqq_n8_g32_r512,short,5a8e42d15542995a26add4a6,hard,comparison,"Zhangye and Nan'an, Fujian are both located where?",People's Republic of China,7 9,7 9 3 0 1,central China,,1,622,2,10
kv_hqq_n8_g32_r512,short,5a8888e35542997e5c09a5f6,hard,bridge,In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island",4 8,0 9 4 8 2,Smithfield,,1,564,2,10
kv_hqq_n8_g32_r512,short,5a77ddb855429967ab1052d8,hard,bridge,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?","Cynthia Ann Stephanie ""Cyndi"" Lauper",0 4,0 4 6 9 7,Cyndi Lauper,,1,772,5,10
kv_hqq_n8_g32_r512,short,5a832fdd55429954d2e2ec4f,hard,bridge,Who founded O Magazine that contained Elissa Schappell's second book of fiction?,Oprah Winfrey and Hearst Communications,1 7,7 1 2 4 3,Oprah Winfrey,,1,681,5,10
kv_hqq_n8_g32_r512,short,5a7dbf4e5542990b8f503a68,hard,bridge,"The actress known for her role in ""Lost in Translation"" also appears in Untitled Avenger film with which male actor who plays the character Thor?",Chris Hemsworth,6 8,6 8 1 9 5,Chris Hemsworth,,1,1047,3,10
kv_hqq_n8_g32_r512,short,5a862c38554299211dda2a9a,hard,bridge,What is the war that No. 22 Squadron RAAF followed as far as the Philippines sometimes called?,the Asia-Pacific War,7 8,7 5 4 8 9,The Asia-Pacific War,,1,746,4,10
kv_hqq_n8_g32_r512,short,5a7509175542993748c897a3,hard,bridge,What group of Elektra Records recording artists are known to be an indie pop band?,Saint Motel,0 3,4 9 7 5 3,Fitz and The Tantrums,,1,885,7,10
kv_hqq_n8_g32_r512,short,5adc6c4c5542994650320ce0,hard,comparison,"Which plant has more species, Hydrangea or Abrus?",Hydrangea,1 6,6 1 2 9 5,Hydrangea,,1,562,4,10
kv_hqq_n8_g32_r512,short,5ae3e59a5542994393b9e79e,hard,bridge,Bride of the Regiment was later remade into a 1948 film starring the actress and pin-up girl who was the highest-salaried American woman in which two years?,1946 and 1947,0 8,8 7 3 6 0,Betty Grable,,1,625,4,10
kv_hqq_n8_g32_r512,short,5ae0ba15554299603e41844d,hard,comparison,"What plant has about 40 species native to Asia, Manglietia or Abronia?",Manglietia,1 5,1 5 6 3 9,Manglietia,,1,468,5,10
kv_hqq_n8_g32_r512,short,5adecc7755429975fa854f9d,hard,bridge,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,7 8,4 7 8 1 2,HackThisSite,,1,913,3,10
kv_hqq_n8_g32_r512,short,5ab30d1155429976abd1bc3d,hard,bridge,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,1 5,5 1 0 6 4,Tim Allen,,1,1236,2,10
kv_hqq_n8_g32_r512,short,5ae819ac55429952e35eaa16,hard,bridge,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?",National Broadcasting Company,2 9,1 0 2 9 7,National Broadcasting Company (NBC),,1,721,6,10
kv_hqq_n8_g32_r512,short,5a7543d555429916b01642ce,hard,bridge,"Who was born more recently, Flula Borg, or Dirk Nowitzki?",Flula Borg,0 4,4 0 3 7 5,1982,,1,678,2,10
kv_hqq_n8_g32_r512,short,5ac170af5542994d76dcce20,hard,comparison,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?","Gregory John ""Greg"" Puciato",6 9,6 9 5 8 7,Syd Barrett,,1,632,3,10
kv_hqq_n8_g32_r512,short,5abd0803554299700f9d7979,hard,bridge,"Caprice No. 5 was composed by what Italian violinist, guitarist, and composer, who was the most celebrated violin virtuoso of his time?",Niccolò (or Nicolò) Paganini,3 5,5 3 4 0 8,Niccolò Paganini,,1,821,6,10
kv_hqq_n8_g32_r512,short,5a8488f45542992a431d1a47,hard,bridge,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall,4 7,4 7 1 5 2,John Whiting,,1,610,3,10
kv_hqq_n8_g32_r512,short,5ab762fb55429928e1fe3857,hard,bridge,The rifle cartridge created by the Swedish was also shared by which other nation?,Norway,2 5,5 0 6 1 8,Norway,,1,1005,2,10
kv_hqq_n8_g32_r512,short,5a8f54215542992414482a54,hard,bridge,"What generation is the BMW series, that is optional on the xDrive that begun in 2005, on?",seventh generation,2 6,2 5 1 9 6,2005,,1,623,2,10
kv_hqq_n8_g32_r512,short,5a89d26b5542992e4fca83d1,hard,bridge,Leo A. Harris was also known for his handshake deal with Walt Disney that permitted the University of Oregon to use the likeness of what cartoon character created in 1934 at Walt Disney Productions?,Donald Duck,5 7,5 3 7 8 1,Donald Duck,,1,817,2,10
kv_hqq_n8_g32_r512,short,5ac4a7615542996feb3fe92a,hard,bridge,"Dulce Maria García Rivas took part in a ""Mask vs. Hair"" match with which female wrestler at Guerra de Titanes?",Faby Apache,6 7,7 6 5 3 4,Sexy Star,,1,890,2,10
kv_hqq_n8_g32_r512,short,5a7eb22655429930675135cb,hard,bridge,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with former UNLV teammate Stacey Augmon?,Greg Anthony,0 3,4 3 8 2 5,Stephen A. Smith,,1,1062,4,10
kv_hqq_n8_g32_r512,short,5abd09585542996e802b469b,hard,bridge,What year did the musical premiere that was based on the 2007 Irish romantic musical film of the same name?,2011,1 7,7 4 1 6 8,2011,,1,682,2,10
kv_hqq_n8_g32_r512,short,5a8babf05542996e8ac8899e,hard,comparison,"Whose native growing land is more south, Beech or Daviesia?",Daviesia,1 2,1 2 5 7 9,Beech,,1,1045,3,10
kv_hqq_n8_g32_r512,short,5a7f010955429934daa2fc8b,hard,comparison,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,yes,0 6,6 0 1 4 2,Yes,,1,519,1,10
kv_hqq_n8_g32_r512,short,5a7a230e5542996a35c170ee,hard,bridge,"What year was the film that starred the composer for ""The Naked Brothers Band""?",2014,3 5,5 0 9 7 2,2009,,1,737,2,10
kv_hqq_n8_g32_r512,short,5ae365205542990afbd1e12d,hard,bridge,"Who is the creator of the animated television series that its fourteenth episode of season three's title is ""Time Keeps on Slippin""?",Matt Groening,0 5,5 3 7 0 1,Matt Groening,,1,661,3,10
kv_hqq_n8_g32_r512,short,5ae7936d5542997ec27276a7,hard,bridge,"How many times was the writer, who invited Hu Lanqi to meet him in Moscow, a nominee for the Nobel Prize in Literature ?",a five-time nominee,6 7,7 6 3 4 8,five,,1,1154,1,10
kv_hqq_n8_g32_r512,short,5a79f6ca554299029c4b5f90,hard,bridge,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",Aqua,2 7,2 0 1 7 8,Aqua,,1,772,2,10
kv_hqq_n8_g32_r512,short,5adc53f75542996e6852530a,hard,comparison,Are both Cypress and Ajuga genera?,no,2 9,2 9 7 8 3,No,,1,487,1,10
kv_hqq_n8_g32_r512,short,5a81736255429903bc27b96e,hard,bridge,"What is the formal name for the sporting facility located in Coos County, New Hampshire?",Nansen Ski Jump,0 9,3 9 5 0 1,Nansen Ski Jump State Historic Site,,1,617,7,10
kv_hqq_n8_g32_r512,short,5ac3adc35542995ef918c1e2,hard,comparison,"Which is in the pop genre, Capital Cities or Tweaker?",Capital Cities,2 7,2 7 6 1 4,Capital Cities,,1,685,2,10
kv_hqq_n8_g32_r512,short,5ae1ab715542997f29b3c0f7,hard,bridge,"What ""Virtual Choir""-noted conductor has created works for the Austin-based ensemble Conspirare?",Eric Edward Whitacre,2 4,4 2 5 9 7,Eric Whitacre,,1,982,3,10
kv_hqq_n8_g32_r512,short,5ae1d1a55542997f29b3c138,hard,bridge,"Which of the fighter in Battle of Gavinana was created in 1422, and came to an end when the Holy Roman Empire was wound up in 1806, as the result of the Napoleonic Wars?",Army of the Holy Roman,2 4,2 4 5 3 1,Army of the Holy Roman Empire,,1,945,6,10
kv_hqq_n8_g32_r512,short,5ab613985542992aa134a418,hard,bridge,What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,aluminum foil,1 8,8 1 5 9 2,A thick sugar shell,,1,509,4,10
kv_hqq_n8_g32_r512,short,5ab7ee895542995dae37e9f6,hard,bridge,What is the happiest town Sarasota county Florida?,Venice,3 8,1 8 2 3 5,Venice,,1,674,2,10
kv_hqq_n8_g32_r512,short,5ac2680055429963665199a8,hard,bridge,What position did Ernest Newman hold at Her Majesty's Royal Palace and Fortress?,Chaplain,2 5,2 7 5 0 3,Chaplain,,1,1106,3,10
kv_hqq_n8_g32_r512,short,5ac298f9554299657fa28fc9,hard,comparison,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,2 9,2 9 1 5 8,Ian Watkins,,1,624,2,10
kv_hqq_n8_g32_r512,short,5a81f49c5542995ce29dcc9a,hard,bridge,The physicist that saw a deficiency in Newton's classical theory of gravity received a Nobel Prize in what year?,1921,1 4,4 8 9 1 2,1975,,1,949,2,10
kv_hqq_n8_g32_r512,short,5ae234005542994d89d5b392,hard,comparison,Who has the highest scope in profession in Rob Thomas or James Dean Bradfield,James Dean Bradfield,5 7,7 5 2 0 8,Rob Thomas,,1,570,2,10
kv_hqq_n8_g32_r512,short,5a7b9a8a554299042af8f78d,hard,bridge,"What Taylor swift song released December 7, 2008 was written by the same writer as ""You Belong to Me""?",White Horse,1 9,2 3 5 8 1,You Belong with Me,,1,958,5,10
kv_hqq_n8_g32_r512,short,5a83f07455429933447460be,hard,comparison,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,0 5,0 5 6 4 1,No,,1,696,1,10
kv_hqq_n8_g32_r512,short,5ae51fa25542992663a4f11f,hard,bridge,Where is the group of islands named after Purdue University's professor of forest ecology from 1947 to 1973?,the northwest tip of Canisteo Peninsula in Amundsen Sea,6 9,5 4 6 1 9,Indiana,,1,844,1,10
kv_hqq_n8_g32_r512,short,5a7e355055429934daa2fbf4,hard,bridge,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,2 9,2 5 9 7 4,Otto Robert Frisch,,1,839,5,10
kv_hqq_n8_g32_r512,short,5a8d18fb5542994ba4e3dbf2,hard,bridge,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,3 9,9 3 8 6 1,Executive Chairman,,1,788,2,10
kv_hqq_n8_g32_r512,short,5a82a1ae55429954d2e2eb89,hard,comparison,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,1 9,1 9 5 2 3,Cyrtanthus,,1,708,4,10
kv_hqq_n8_g32_r512,short,5add39c45542995b365faac5,hard,comparison,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,1 9,1 8 9 7 4,Yes,,1,608,1,10
kv_hqq_n8_g32_r512,short,5a803d695542996402f6a494,hard,comparison,What is the main difference between the game Plateau and the game Colt Express?,Colt Express is a railway-themed,3 9,9 3 4 1 2,There is no information about the main difference between Plateau and Colt Express.,,1,639,15,10
kv_hqq_n8_g32_r512,short,5a7555215542996c70cfaee1,hard,comparison,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof,1 2,1 2 7 8 9,1966,,1,598,2,10
kv_hqq_n8_g32_r512,short,5a83c9445542992ef85e2360,hard,bridge,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,Empire of Japan,3 9,9 3 8 5 7,The Empire of Japan,,1,544,4,10
kv_hqq_n8_g32_r512,short,5ae33a3b5542992f92d8224a,hard,bridge,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,bobsledder,6 7,6 4 7 0 9,Colin Bryce,,1,988,3,10
kv_hqq_n8_g32_r512,short,5ac37dd6554299218029dbdb,hard,comparison,"Are both bands, Digital Summer and Underoath, from the same US state ?",no,0 9,0 9 7 8 6,Yes,,1,531,1,10
kv_hqq_n8_g32_r512,short,5a8eabf755429917b4a5bdaa,hard,bridge,"What was the job title of the wife of the director of the film ""Aaina?""",Bollywood playback singer,1 9,1 9 0 8 2,Production assistant,,1,578,2,10
kv_hqq_n8_g32_r512,short,5ae82c3d55429952e35eaa75,hard,bridge,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,the British military,4 9,3 4 1 5 2,"Chicago's first permanent non-native settler, Jean Baptiste Point Du Sable.",,1,732,17,10
kv_hqq_n8_g32_r512,short,5abbf64055429965836003bc,hard,bridge,What county is Keene High School located in?,Cheshire County,5 8,8 6 0 2 3,New Hampshire,,1,848,2,10
kv_hqq_n8_g32_r512,short,5aba33985542994dbf0198c3,hard,bridge,Who was undefeated since the Athens games with 28 medals?,Michael Phelps,1 8,1 8 5 3 7,Michael Phelps.,,1,914,3,10
kv_hqq_n8_g32_r512,short,5a858dc85542997b5ce40002,hard,bridge,Whataburger in Richardson Square is loacted in what city and state?,"Richardson, Texas",2 7,2 7 4 6 3,"Richardson, Texas",,1,872,4,10
kv_hqq_n8_g32_r512,short,5ab587ad5542992aa134a34b,hard,bridge,"What was the real name of the author of the book ""Coraline"" has been compared to?",Charles Lutwidge Dodgson,5 8,5 8 7 4 2,Lewis Carroll,,1,851,2,10
kv_hqq_n8_g32_r512,short,5a89ab1355429946c8d6e996,hard,comparison,Is Carnegie Hall Tower located in the same city as Staten Island?,yes,3 4,4 3 0 9 1,Yes,,1,827,1,10
kv_hqq_n8_g32_r512,short,5a8d8f77554299068b959d3e,hard,bridge,Stephen Smith appears on ESPN First Take alongside which HBO boxing commentator?,Max Kellerman,6 7,7 6 0 9 8,Max Kellerman,,1,825,4,10
kv_hqq_n8_g32_r512,short,5a73d4385542992d56e7e3b1,hard,bridge,Yves Apollinaire Pede made sand paintings of which South African anti-apartheid revolutionary?,Nelson Mandela,0 8,0 8 7 6 4,Nelson Mandela,,1,652,3,10
kv_hqq_n8_g32_r512,short,5a8790785542993e715abfac,hard,bridge,What was the first name of the wife of the namesake of the high school located at 123 Coles Street in Jersey City?,Cheryl,3 4,9 3 1 8 5,None,,1,717,1,10
kv_hqq_n8_g32_r512,short,5a79e3555542994bb945712f,hard,comparison,"Who was born first, Sarah Jacobson or Arthur Hiller?",Arthur Hiller,8 9,9 8 0 7 1,Arthur Hiller,,1,537,3,10
kv_hqq_n8_g32_r512,short,5a8d09a955429941ae14df71,hard,bridge,This British television series was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine?,Household Words,4 7,4 7 6 5 8,Household Words,,1,805,3,10
kv_hqq_n8_g32_r512,short,5ab97c0255429970cfb8eb1f,hard,bridge,What football team did Mario Gomez and Javi Martinez both play for?,Bayern Munich,7 8,8 7 5 1 3,Bayern Munich,,1,988,3,10
kv_hqq_n8_g32_r512,short,5a89761d5542995153361310,hard,bridge,Christmas in the Sun was performed mainly by the entertainer of what nationality?,Australian,3 7,3 7 4 9 0,Australian,,1,591,1,10
kv_hqq_n8_g32_r512,short,5ab28156554299449642c8ce,hard,bridge,What league did was the team that played home games at Holman Stadium belong to?,Canadian-American Association of Professional Baseball,8 9,3 8 2 0 6,The Futures Collegiate Baseball League (FCBL),,1,736,10,10
kv_hqq_n8_g32_r512,short,5a7bacf35542997c3ec9724b,hard,comparison,"Who was born first, Jorge Amado or James Leo Herlihy?",Jorge Leal Amado de Faria,0 7,7 0 9 6 8,1912,,1,573,2,10
kv_hqq_n8_g32_r512,short,5a8016215542992bc0c4a6a3,hard,bridge,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,James Gay-Rees,2 7,2 7 5 1 6,James Gay-Rees,,1,685,4,10
kv_hqq_n8_g32_r512,short,5a7a99db55429941d65f26ea,hard,bridge,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,2 9,9 3 8 4 0,Shakespeare,,1,747,2,10
kv_hqq_n8_g32_r512,short,5ab2beba554299166977408f,hard,bridge,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,George III,7 8,7 8 2 0 4,King George III,,1,738,3,10
kv_hqq_n8_g32_r512,short,5a79186f55429907847277af,hard,bridge,Where is stadium that was named after Rodney Cline Carew?,Panama City,5 7,5 7 6 0 4,"Panama City, Panama",,1,771,5,10
kv_hqq_n8_g32_r512,short,5a7a7e9f5542994f819ef1f4,hard,bridge,What was the budget of the prequel to Beyond Skyline?,$10–20 million,1 4,1 4 6 0 3,$10–20 million,,1,927,5,10
kv_hqq_n8_g32_r512,short,5ae53fcb55429960a22e029e,hard,bridge,Who created the show with Wendy Schaal doing the voice of Francine?,Seth MacFarlane,3 5,1 3 6 4 5,"Seth MacFarlane, Mike Barker, and Matt Weitzman",,1,638,14,10
kv_hqq_n8_g32_r512,short,5a81ff1a554299676cceb1c2,hard,bridge,Oscar is what type of animal with black fur that may be a mixed or specific breed?,black cat,4 5,5 4 0 3 2,A domestic cat,,1,690,3,10
kv_hqq_n8_g32_r512,short,5a7c5de155429935c91b5179,hard,bridge,Which American pro basketball player who won gold at the 2008 Summer Olympics was signed by the Utah Jazz during the 2005-05 offseason?,Carlos Austin Boozer Jr.,2 4,7 2 4 6 8,Deron Williams,,1,685,3,10
kv_hqq_n8_g32_r512,short,5ae0d85d5542990adbacf67e,hard,bridge,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,represented District 65,1 4,1 4 8 9 7,District 65,,1,813,3,10
kv_hqq_n8_g32_r512,short,5ac19b2c55429963665198b6,hard,comparison,"Which park is further south within Spain, Picos de Europa National Park or Timanfaya National Park?",Timanfaya National Park,1 8,8 1 9 5 4,Picos de Europa National Park,,1,695,6,10
kv_hqq_n8_g32_r512,short,5a8038b55542996402f6a485,hard,bridge,"Jacques Sernas, actor in Fugitive in Trieste, was of what nationality?",Lithuanian-born French,3 8,8 3 9 6 4,Lithuanian,,1,489,4,10
kv_hqq_n8_g32_r512,short,5abbc58455429931dba14502,hard,bridge,Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,1 4,7 4 5 0 1,Sam Raimi,,1,608,4,10
kv_hqq_n8_g32_r512,short,5ae4075b55429970de88d87a,hard,bridge,Who was responsible for the Soviet–Albanian split?,Nikita Khrushchev,3 7,3 5 6 9 7,Nikita Khrushchev,,1,1034,8,10
kv_hqq_n8_g32_r512,short,5a8622ae554299211dda2a7e,hard,bridge,When was the son of Kingsley Amis born ?,1949,2 6,6 2 0 8 5,25 August 1949,,1,749,5,10
kv_hqq_n8_g32_r512,short,5ae17daa55429901ffe4aea9,hard,bridge,Who directed the 1941 film based on the novel of the same name by Zane Grey starring an actor who was also an artist and stuntman?,James Tinling,6 7,5 1 2 0 8,James Tinling,,1,655,3,10
kv_hqq_n8_g32_r512,short,5ac4f04e5542995c82c4ad81,hard,bridge,In which of the largest surviving medieval old towns in Europe is the Vilnius Cathedral located?,Vilnius Old Town,5 7,7 5 4 2 3,Vilnius Old Town,,1,808,6,10
kv_hqq_n8_g32_r512,short,5a83aaeb5542996488c2e483,hard,bridge,What studio album did Kanye West record with Roc-A-Fella Records and soul singer Dwele?,My Beautiful Dark Twisted Fantasy,3 9,5 2 3 1 0,Graduation,,1,991,2,10
kv_hqq_n8_g32_r512,short,5ab6f9335542991d322236fc,hard,comparison,Are Ana Kasparian and Katherine Sarafian both Armenian-,yes,4 8,4 8 3 1 6,"[1] 
[2]",,1,770,7,10
kv_hqq_n8_g32_r512,short,5a8333115542993344745feb,hard,bridge,What summit is located in the county who's county seat is Helena?,Scapegoat Mountain,4 9,9 1 8 4 7,Scapegoat Mountain,,1,613,5,10
kv_hqq_n8_g32_r512,short,5ac322c95542995ef918c117,hard,comparison,"Which magazine had more previous names, Watercolor Artist or The General?",The General,0 5,5 0 1 2 7,The General,,1,765,2,10
kv_hqq_n8_g32_r512,short,5ae28b76554299495565daa8,hard,bridge,What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""",2 8,2 8 4 9 3,"personal earnings, business income, capital gains",,1,857,8,10
kv_hqq_n8_g32_r512,short,5a7412b655429979e28828a1,hard,bridge,Who was the husband of the prominent Walton family member who died after John died in 2005?,Sam Walton,0 1,0 1 6 3 8,John,,1,785,1,10
kv_hqq_n8_g32_r512,short,5abefbc15542990832d3a117,hard,bridge,"Michael Lent is best known as the co-writer of the memoirs of Hugh Rowland, a star on a reality television series that premiered on what date?","June 17, 2007",4 6,4 1 9 3 7,Ice Road Truckers,,1,737,4,10
kv_hqq_n8_g32_r512,short,5ae4cda05542990ba0bbb148,hard,comparison,Why is Serena Williams more accomplished than Mariaan de Swardt in her tennis career?,the world No. 1 for the first time,8 9,8 9 7 0 2,"She has been world No. 1 for 319 weeks, which ranks her third in the Open Era among female tennis players.",,1,986,26,10
kv_hqq_n8_g32_r512,short,5ae73d505542991e8301cc2c,hard,bridge,Sebastian Gutierrez is known for writing the screenplay for the 2003 film directed by whom?,Mathieu Kassovitz,1 2,2 1 8 0 7,Mathieu Kassovitz,,1,618,6,10
kv_hqq_n8_g32_r512,short,5ac1b3a75542994ab5c67dd2,hard,bridge,"In what year was the company founded whose Manhattan branch was the site for the recording of the live album, Park Avenue South, by Dave Brubeck and his quartet?",1971,4 9,9 7 5 8 1,2003,,1,772,2,10
kv_hqq_n8_g32_r512,short,5abeafbb5542997ec76fd347,hard,comparison,"Between the documentaries The Staten Island Catapult and Frida, en trotjänarinna which came first?","Frida, en trotjänarinna",6 8,6 8 3 1 4,1999,,1,582,2,10
kv_hqq_n8_g32_r512,short,5a843de75542992ef85e23b4,hard,bridge,Which pirate-themed Las Vegas resort is one of many developed by Steve Wynn?,Treasure Island,1 6,1 7 0 4 6,None,,1,874,1,10
kv_hqq_n8_g32_r512,short,5a8b3c0055429949d91db4f8,hard,comparison,IS Paul Sloane noted for directing more musicals than Jacques Demy,no,5 8,8 5 3 0 9,No,,1,757,1,10
kv_hqq_n8_g32_r512,short,5a74a8fa55429929fddd8497,hard,bridge,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Dudman,3 5,8 5 1 3 9,Bill Dudman,,1,880,3,10
kv_hqq_n8_g32_r512,short,5ab801da5542990e739ec7c9,hard,bridge,"Singer Eddie Fisher, who produced the album ""I'm in the Mood for Love"" in 1952, later had a scandalous affair with what actress?",Elizabeth Taylor,1 5,1 5 9 3 0,Debbie Reynolds,,1,572,3,10
kv_hqq_n8_g32_r512,short,5ab661ac5542995eadeeffb1,hard,bridge,"Which state was the The Laboratory's 60,000 square-foot, shore-based campus located?","Maine, United States",3 5,3 0 1 7 8,Maine,,1,838,2,10
kv_hqq_n8_g32_r512,short,5a886b7555429938390d3f4d,hard,bridge,When did the party inspired by Cacareco begin in Canada?,1960s,6 7,6 7 1 2 0,1963,,1,1085,2,10
kv_hqq_n8_g32_r512,short,5ae3c0cc5542992f92d82369,hard,bridge,"Peter Marc Jacobson is best known as the co-creator of the popular sitcom ""The Nanny"", which he created and wrote with his then wife an actress born in which year ?",1957,3 5,5 4 2 1 3,1957,,1,715,2,10
kv_hqq_n8_g32_r512,short,5a84c4135542994c784dda31,hard,comparison,Are Yingkou and Fuding the same level of city?,no,1 2,1 2 0 8 5,[1],,1,371,3,10
kv_hqq_n8_g32_r512,short,5a7dedef5542995f4f40231a,hard,bridge,"Which English actor, comedian and singer is featured in Chalk and Cheese?",Michael Patrick Smith,2 5,5 7 2 1 4,Michael Crawford,,1,470,2,10
kv_hqq_n8_g32_r512,short,5ac38bf355429939154137ba,hard,bridge,"William McGrath was a loyalist from Northern Ireland, and was known for opposing what?",united Ireland,7 8,7 8 1 9 4,a united Ireland,,1,712,3,10
kv_hqq_n8_g32_r512,short,5a7244955542990c210a408a,hard,bridge,What was the name changed to after Allison J71 was modified to a thrust of 7400 lbf?,J35,1 3,3 5 1 7 4,None,,1,841,1,10
kv_hqq_n8_g32_r512,short,5ae3f1fb5542995ad6573cc1,hard,bridge,How many Sliver Slugger awards does the player who uses The Boss during his at-bat and also plays for the Yankees?,six-time,2 5,8 6 0 5 9,Five,,1,1039,1,10
kv_hqq_n8_g32_r512,short,5ade895955429975fa854ef5,hard,bridge,In what year did the conference in which the 2005 Air Force Falcons participated begin operations?,1999,7 8,8 2 5 0 9,1956,,1,688,2,10
kv_hqq_n8_g32_r512,short,5a71419f5542994082a3e70d,hard,bridge,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",1981 World Rowing Championships,2 9,2 7 9 6 5,World Rowing Championships,,1,1041,4,10
kv_hqq_n8_g32_r512,short,5a881d2355429938390d3eeb,hard,bridge,If You Ever Get Lonely was covered by what Lyric Street Records-affiliated band?,Love and Theft,1 7,7 6 0 1 9,Love and Theft,,1,764,3,10
kv_hqq_n8_g32_r512,short,5ae4d3a55542990ba0bbb164,hard,bridge,What creature of American folklore gained notoriety in 1964?,Dewey Lake Monster,0 3,0 1 8 9 2,There is no mention of a creature gaining notoriety in 1964.,,1,835,16,10
kv_hqq_n8_g32_r512,short,5abd0ee65542996e802b46d7,hard,comparison,Are Jonathan Demme and Chris Renaud both American filmmakers?,yes,0 6,6 0 1 4 8,Yes,,1,640,1,10
kv_hqq_n8_g32_r512,short,5ab41b8c5542996a3a969f40,hard,bridge,What two ideals are the foundation of Neo-libertarianism?,democracy and personal freedom,2 4,2 0 4 5 1,"liberty, ""laissez-faire"" capitalism",,1,786,11,10
kv_hqq_n8_g32_r512,short,5abd0d635542992ac4f381b8,hard,bridge,How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,5 9,9 5 0 2 1,42,,1,1456,1,10
kv_hqq_n8_g32_r512,short,5a8e494e5542995a26add4c8,hard,bridge,"Thomas Maclellan of Bombie was Provost of what town, as well as constructing MacLellan's Castle in the center of that town?","Kirkcudbright, southwest Scotland",0 3,0 3 7 2 5,Kirkcudbright,,1,725,5,10
kv_hqq_n8_g32_r512,short,5adf8ade5542993344016ce8,hard,bridge,"Dutch-born American businessman, Harry Koch, fathered a son born in 1900 that founded which oil refinery firm?",Koch Industries,6 8,6 8 0 9 7,Koch Industries,,1,736,3,10
kv_hqq_n8_g32_r512,short,5a79ced45542994bb94570cb,hard,bridge,What kind of ideology is Torment's drummer involved with?,neo-Nazi,0 7,0 8 9 7 3,National Socialist black metal,,1,845,4,10
kv_hqq_n8_g32_r512,short,5ab5d9af554299494045f07e,hard,bridge,The son of former Giants co-owner Bob Tisch worked with who to produce The Testimony?,Mitchell Block and Michael Sarnoski,7 8,8 0 1 6 4,There is no passage about The Testimony.,,1,565,9,10
kv_hqq_n8_g32_r512,short,5a7211e655429971e9dc923c,hard,bridge,"What Finnish Christmas figure, which eventually become more or less conflated with Santa Claus, has modern representations typically made of straw.?",The Yule goat,0 4,9 4 8 0 1,Joulupukki,,1,766,5,10
kv_hqq_n8_g32_r512,short,5a908aaa55429933b8a20545,hard,comparison,Were Ilya Ehrenburg and Harold Robbins both translators?,no,4 7,4 7 8 2 1,No,,1,585,1,10
kv_hqq_n8_g32_r512,short,5ab465095542991751b4d75a,hard,bridge,During which period the sedan variant of the Volvo V50 car was manufactured?,1995 to 2012,1 5,1 6 5 0 3,None,,1,416,1,10
kv_hqq_n8_g32_r512,short,5ae0038655429925eb1afbe0,hard,comparison,"Which is a Macedonian weekly, Hänt Extra or Tea Moderna?",Tea Moderna,1 9,1 9 7 2 5,Tea Moderna,,1,474,4,10
