setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
knob2_pq_m192,short,5a84e61b5542997b5ce3ff86,hard,bridge,"The Simpsons episode that aired on February 19, 2012 entitled ""At Long Last Leave"" represented what milestone for the show?",show's 500th episode,6939 59538,59538 6939 26543 58174 58752,The show's 500th episode.,,1,831,8,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae52bc75542992663a4f12d,hard,bridge,Where was Nexon who was composed by Adam Gubman located at?,South Korea,3815 42686,3815 42686 22572 33182 42056,"Tokyo, Japan",,1,670,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae1f48d554299234fd0436b,hard,bridge,AnnoZero had a collaborator who is a member of which ancient aristocratic house?,House of Borromeo,6007 8353,6007 37977 3936 13888 5993,Beatrice Borromeo,,1,898,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae7fde25542994a481bbe66,hard,bridge,Which of the people that scored a goal for Arsenal in 2015 FA Cup Final was born on 16 March 1989?,Theo James Walcott,2369 60095,2369 60095 39469 685 64274,Theo Walcott,,1,678,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5adf3a0d5542992d7e9f92e8,hard,bridge,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,33859 39448,39448 39451 39450 21074 39449,Doña Ana County,,1,588,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a714de95542994082a3e7a8,hard,bridge,"Alexander Young, also known as George Alexander, is the uncle to which Scottish musician who replaced Malcolm Young in the band AC/DC in 2014?",Stephen Crawford Young,4707 55303,4707 55303 37622 3463 7657,Stevie Young,,1,601,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae762985542995703ce8c04,hard,bridge,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?",Computech,14395 61767,61767 15925 64075 62260 45155,None,,1,965,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae614215542992663a4f254,hard,bridge,Name an American actress who starred both in High School High and General Hospital.,Tia Carrere,26061 60469,26061 5772 19117 60469 48845,Tia Carrere,,1,855,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7723fa55429966f1a36ca0,hard,comparison,"Which was published earlier, La Belle Assemblée or VIVmag?",La Belle Assemblée,33420 62841,33420 62841 62347 8384 8383,1806,,1,795,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7ca55b55429907fabeefe0,hard,bridge,How big is the campus of the University that Ben Bahan is a professor at ?,99 acre campus,8570 22458,8570 62629 17799 62611 15962,Gallaudet University,,1,841,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a88a35c554299206df2b316,hard,bridge,Who is the head of state of the territory where the Ibrahim-al-Ibrahim Mosque is located??,the British monarch (Elizabeth II),10622 27516,27516 12412 55671 65998 7588,The Custodian of the Two Holy Mosques,,1,889,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab56b9b5542997d4ad1f113,hard,bridge,"What is this fictional scientifically and technologically advanced militaristic alien race, from which Sequoia descends, is called?",the Ruul,33132 52390,5546 52390 20237 47255 65688,Cotati,,1,877,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8f7a7055429918e830d230,hard,bridge,The Midland Regional Hospital in managed by what cabinet that exercises executive authority in the Republic of Ireland?,managed by the Irish Government's Health Service Executive,23994 39905,23994 39906 39904 39905 39903,The cabinet that exercises executive authority in the Republic of Ireland.,,1,754,12,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a716ec85542994082a3e82d,hard,bridge,"Which movie was filmed first ""The Guest"" or ""You're Next""?",You're Next,58321 66126,58321 13373 66126 42687 59745,You're Next,,1,788,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7cb9b95542990527d55515,hard,bridge,"What is the year of the event that occured first, Making Today a Perfect Day was produced, or Frozen was produced?",2013,22202 37592,37592 27521 22198 22202 27522,2013,,1,605,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8341c255429954d2e2ec6e,hard,bridge,Thehickey team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania",1096 25958,1096 46647 16885 61135 14250,Hershey,,1,1018,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae72a975542991e8301cb75,hard,bridge,Which 2003 action-adventure platforming video game was written by Reid Harrison?,Tak and the Power of Juju,48904 56463,47418 47417 59541 60953 54896,There is no mention of a 2003 action-adventure platforming video game written by Reid Harrison.,,1,879,21,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae0ba9055429924de1b715c,hard,bridge,Tony Leung Ka-fai is a four time winner of the award that has been on offer since what month?,December 1993,26599 61067,61067 42782 2931 5155 6215,Hong Kong Film Award,,1,717,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a72a6d855429901807daf27,hard,bridge,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",Fred M. Vinson,21956 25283,21956 25283 25282 49371 50161,Fred M. Vinson,,1,847,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ac3b62b554299741d48a2f6,hard,bridge,Augustus Jesse Bowie Jr was the innovator of the switch that was crucial to leading to the passage of which federal legislation in 1936?,Rural Electrification Act,7082 50811,7082 62553 22793 20700 39077,Federal Interpleader Act of 1936,,1,775,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5adf099a5542992d7e9f927f,hard,comparison,"Which airport is located in the state of Georgia, Brunswick Golden Isles Airport or Lafayette Regional Airport?",Brunswick Golden Isles Airport,10796 33583,10796 23765 29722 33583 7000,Brunswick Golden Isles Airport,,1,587,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a82f05255429966c78a6aa2,hard,bridge,"Stanley ""Tookie"" Williams founded which African-American gang in Los Angeles, California in 1969?",Crips,15047 37618,54867 15047 37618 29886 17615,West Side Crips,,1,670,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8e82ff5542995a26add4e2,hard,bridge,Which pistol was replaced by a pistol manufactured by Spreewerk?,Luger P08,54502 64043,54502 36920 38924 25565 54747,The Walther P38,,1,847,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abc2e1c554299700f9d7806,hard,bridge,How many months apart are Johan Mjällby and Neil Lennon in age?,4,30326 42259,30326 42259 30652 38198 31446,25,,1,757,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a73cf5e55429978a71e909f,hard,bridge,"After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?",Washington State,2042 40021,40021 1659 57116 2636 1294,Washington State Cougars,,1,713,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7327265542994cef4bc480,hard,bridge,"Which actor appeared in the films ""Just My Luck"" and ""Into the Woods""?",Christopher Whitelaw Pine,13240 31594,31594 13240 36865 27792 8611,Lindsay Lohan,,1,747,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7cdf89554299683c1c63b0,hard,bridge,The Environment Act 1995 passed under the tutelage of a politician associated with what political party?,British Conservative Party,19557 30576,19557 4313 60142 9746 42283,The Conservative Party,,1,695,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8e41735542995085b37406,hard,bridge,"What is the county seat of the county in which Keokuk Falls, Oklahoma is loated?",Shawnee,32472 52781,32472 32473 29692 6410 52327,Shawnee,,1,720,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abbe4c0554299642a094bc0,hard,bridge,Rolls-Royce Welland's name is taken from this river that is low long,65 mi,49633 50269,50269 49633 24789 50263 50266,65,,1,761,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abbd4035542993f40c73bcb,hard,bridge,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",Kentucky Music Hall of Fame,32560 53070,53070 7522 29190 34992 12733,Rock and Roll Hall of Fame,,1,648,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ac10832554299012d1db687,hard,bridge,"How many episodes were in the 23rd season of a Fox network show which, in it's twenty-second season, aired it's twenty-first episode which was written by John Frink and directed by Bob Anderson.",22 episodes.,2952 59537,59538 2952 59537 30552 45718,22,,1,658,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7633ff5542994ccc918712,hard,bridge,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,9602 50346,9697 25807 33734 9602 19719,There is no information about the Chief Aerodynamicist for the Bloodhound SSC.,,1,624,16,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab259b25542993be8fa98de,hard,bridge,What word or phrase is found in both the history of Belgium and cockfighting?,cockpit,13983 26248,13983 26248 20926 63974 23633,cockpit,,1,798,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab8829d55429934fafe6e08,hard,bridge,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,My Own Worst Enemy,36025 59880,59880 20042 57691 57387 38374,None,,1,821,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae327e05542992f92d82220,hard,bridge,GamesMaster has a sister publicantion that is published how many times per year?,13,18657 22501,22501 22490 22496 36328 61865,Monthly,,1,762,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5adfa8d0554299025d62a32c,hard,bridge,How many times have the team that won the 11th DFB-Pokal won the national championship ?,"five times,",385 63201,63201 385 20340 31629 10098,Five,,1,950,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a77bdcb5542997042120b0b,hard,comparison,"Who was born first, Morgan Llywelyn or Robert Jordan?",Morgan Llywelyn,40867 49819,40867 49819 42256 9810 49897,"December 3, 1937",,1,659,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab84de95542990e739ec8b4,hard,bridge,Yau Ma Tei North is a district of a city with how many citizens?,7.2 million,26593 65951,65951 56890 41744 66140 42169,"3,138,369",,1,738,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8b515e55429971feec46bb,hard,bridge,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,Red Dead Redemption,48768 61941,48767 48768 61941 48769 48770,Red Dead Redemption,,1,733,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae0c9dd5542993d6555ec69,hard,comparison,Are Rob Parissi and Robert Pollard both musicians,yes,49693 49874,49693 49874 64323 49875 49862,[1],,1,632,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ac43e0f554299076e296d8e,hard,comparison,What country are both Dafeng District and Jixi in?,China,15478 30140,30140 29987 25716 15478 35045,People's Republic of China,,1,533,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abb342055429966062416e8,hard,bridge,"The world's greatest Super-Heroes anthology showcased one of four superheroes known for speaking the phrase ""SHAZAM"", what was their name?",Captain Marvel,11702 60020,11702 60020 8028 54399 41575,Captain Marvel,,1,792,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8f21c755429918e830d195,hard,comparison,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",Samuel Ray Delany Jr.,4389 51437,51437 4389 57893 58945 26921,Samuel R. Delany,,1,804,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab5ec795542997d4ad1f252,hard,bridge,"What abbey, founded in 598, was Clarembald a monk at?",St Augustine's Abbey,13722 54601,13722 54601 64058 54722 64038,St Augustine's Abbey,,1,642,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a862b0b554299211dda2a98,hard,bridge,The current home ground of the Salford Red Devils was built for what season?,the 2012 season,3489 51234,51234 51235 37732 3489 51233,2012,,1,548,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab2e3a35542991669774124,hard,bridge,The Pioneer Helmet and the Benty Grange helmet are linked because of which feature?,A simple iron boar crest,8692 46586,46586 8692 14639 54788 53058,a simple iron boar crest,,1,637,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae692e35542996d980e7c0e,hard,bridge,"What is the birthdate of this King of Italy, claiming thrones of Ethiopia and Albania and father of Princess Yolanda of Savoy?",11 November 1869,47469 63252,47469 63252 47379 47378 4440,11 November 1869,,1,866,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a876cd55542993e715abf36,hard,bridge,Kim Jong-hyun's first studio album was distributed by whom?,KT Music,32752 52795,32752 25143 48495 32753 52795,S.M. Entertainment and distributed by KT Music.,,1,866,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab9ba6855429970cfb8eb87,hard,bridge,"Which novel by the author of ""Armada"" will adapted as a feature film by Steven Spielberg?",Ready Player One,6523 19716,6523 19716 44631 49504 48291,Ready Player One,,1,750,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae446175542995ad6573d1f,hard,bridge,Who had a perfect game against The Ignitor's team in 1998?,David Wells,1148 45613,1140 1149 1155 45613 51568,There is no mention of Sandy Koufax having a perfect game in 1998.,,1,1010,17,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a77846f5542995d83181187,hard,bridge,Which 50th Congressional District representative was Brent Roger Wilkes connected to in a scandal?,Duke Cunningham,10407 18074,10407 31171 25196 39781 56810,None,,1,958,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae4e29855429908b63264a9,hard,bridge,Where does the team that Flavio de Jesús Santos plays for play home games?,city of Culiacán,17685 21224,21224 7009 42698 31629 33382,None mentioned,,1,650,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abd0b6b5542996e802b46b4,hard,bridge,Finally includes the song that peaked at what on the US Hot 100,number five,20976 20977,20977 20976 55038 10844 35865,number five,,1,1228,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a88d7fc5542993b751ca879,hard,bridge,Futbolita has interviewed what Spanish Professional footballer who plays as a striker for New York City FC?,David Villa,16277 22294,16277 22294 20818 50399 15058,David Villa,,1,657,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab850795542990e739ec8bd,hard,bridge,Erskine Academy is located in a village in what county?,"Kennebec County, Maine",19774 54136,19774 63377 28228 22476 51911,Maine,,1,775,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a85cd295542997175ce202b,hard,bridge,Who was the military commander of the last active ruler of the Ptolemaic Kingdom of Egypt?,Athenion,6969 13832,47725 47723 13832 47724 14539,None,,1,850,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a875cd65542996e4f30879d,hard,bridge,"What kind of producer is the person who helped created ""The Spiderwick Cronicles"" with Holly Black?",motion picture producer,26466 61048,26466 59609 59608 51334 29071,Writer and illustrator,,1,906,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7790ed5542992a6e59defb,hard,comparison,Name three common things that are used in playing Monopoly and King of Tokyo?,"dice, cards, and boards",32839 40709,32839 40709 40710 61465 32849,Dice,,1,710,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae3e2455542994393b9e78c,hard,comparison,Scout Tufankjian and Daron Malakian are both what?,Armenian–American,15936 52068,52068 15936 63031 48724 19236,Armenian-American,,1,732,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7716ee55429937353601cc,hard,bridge,What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,"Chesley Burnett ""Sully"" Sullenberger III",12890 55767,12890 62111 26097 11184 29945,"Chesley Burnett ""Sully"" Sullenberger III",,1,716,12,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab9988b554299131ca4238e,hard,bridge,"Who is the American actress that stars in the movie ""Innocesnce"" and is best known for her role as Alexandra Cabot in a long-running NBC series?",Stephanie Caroline March,28025 55113,55113 14604 11940 5186 63424,Stephanie March,,1,877,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae780a55542997b22f6a79f,hard,bridge,What was the fort renamed in which the English abandoned to move to a fort located atop State Street Hill?,Fort Albany,21545 21560,21545 16807 54840 19710 21564,Fort Albany,,1,897,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8dd5f955429917b4a5bcc7,hard,bridge,"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,1157 4644,39959 1157 39724 15787 61255,None,,1,753,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abe9c1a5542993f32c2a183,hard,bridge,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,4585 21154,19281 4585 5574 21154 43759,Robert FitzRoy,,1,733,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8f73455542997ba9cb3269,hard,bridge,At which public research university founded in 1881 Ralph Fielding served as the head football coach?,University of Texas at Austin,48377 62667,62672 62667 62623 62662 62618,University of Texas at Austin,,1,785,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae3789b5542992e3233c412,hard,bridge,Riom Trial was headed by the French general who reached what distinction?,Marshal of France,46296 49565,49565 21900 62228 61205 41851,Marshal,,1,799,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abd68d655429933744ab7c0,hard,comparison,Were Dee Dee Ramone and Ben Weasel ever in the same band?,no,8609 16529,8609 16529 48411 10368 59294,No,,1,766,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abdf7055542993f32c2a06c,hard,bridge,What is the population of the city as of the 2010 Census where the band Quincy Mumford & The Reason Why is based?,"16,116",6766 48035,48035 48037 37972 48036 61722,"40,366",,1,688,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae074aa5542993d6555eb54,hard,comparison,Are Ash Lieb and Elswyth Thane both artists?,no,6782 19251,6782 19251 49394 44122 6780,[1],,1,807,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab8524f5542990e739ec8c4,hard,bridge,"William Hodges visited a polar region as part of a voyage, the region is how big?",14 million km,6040 65122,65122 47972 49673 19735 19283,c. 2.7 million-square-kilometre,,1,917,12,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae76c625542997ec272763e,hard,bridge,"Which founder of Alcatraz East was born on March 31, 1956?",John Morgan,4527 30710,4527 30183 36864 4305 38838,None,,1,667,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a89e0ec5542992e4fca8427,hard,bridge,What philosophical system did the author of a novel about Howard Roark develop?,Objectivism,7290 58148,43796 49681 58148 48450 7290,Objectivism,,1,721,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8ec3205542995a26add506,hard,comparison,Does Dashboard Confessional have more members than World Party?,yes,15987 65655,15987 65655 53791 50421 15984,No,,1,483,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ae3263455429928c4239634,hard,bridge,"On November 2, 2010, John Spratt lost to an AMerican politician who served in the South Carolina General Assembly from 2007 until when?",2011,30793 39825,30793 39825 61459 13462 23048,2011,,1,850,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ac300905542996773102682,hard,bridge,Devilment finally found a stable vocalist in the founding member of which band?,Cradle of Filth,15709 16914,16914 15593 32688 5769 24682,Dani Filth from Cradle of Filth,,1,987,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8a2d2155429930ff3c0cdc,hard,bridge,House of Many Ways is a young adult fantasy novel set in the same world as a novel that was adapted as an animated film of the same name and nominated for what?,Academy Award for Best Animated Feature,26794 26887,26794 26499 26795 56610 14735,An Academy Award.,,1,817,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7eb9f355429934daa2fc53,hard,bridge,The St. Louis Bay Bridge runs between Bay St. Louis and a city in what county?,"Harrison County, Mississippi",45401 54703,54703 51499 8280 65613 8273,Mississippi,,1,758,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a7d2b2b5542995ed0d1661b,hard,bridge,"What concert hall is located on the northern edge or South Kensington, London, and had songs chosen from a number of concerts there?",Royal Albert Hall,36135 50620,50620 32423 54122 3234 18370,Royal Albert Hall,,1,683,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a83438955429966c78a6b61,hard,bridge,The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,9135 31749,31749 48373 33712 13881 55163,Bill,,1,597,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5add26075542994ed6169c9c,hard,bridge,What public radio network in New York has allowed Eric Plakun to dis his psychiatric work?,WAMC,19654 63745,19654 59468 19691 63815 39345,WAMC,,1,960,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ac41ca75542991943173919,hard,bridge,How large of the area is the nature reserve south of Seacroft Esplanade?,4.3 km2,23342 52124,52124 12116 23341 19823 38153,less than half-mile,,1,631,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5ab56200554299494045ef88,hard,bridge,Which Olympic game featured Boules and happened right before medals started to be awarded?,The Summer Olympic Games,10158 55788,10158 55788 44152 65386 56113,1900 Summer Olympic Games,,1,715,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8e2ba05542995085b373b8,hard,comparison,Are the libretto of Tristan und Isolde and Ariane et Barbe-bleue in the same language?,no,6464 61541,6464 23075 61541 9694 28413,No,,1,1063,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a8a12ae5542992d82986e92,hard,bridge,"Though one castle is on an Isle and the other on a ridge, what to they share in common regarding their locations?",Scotland,15514 32682,27857 54637 48274 11307 18664,They are both situated on islands.,,1,913,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a879ba55542993e715abfc3,hard,comparison,"Which director had the longest career, Alain Resnais or Scott Sidney?",Scott Sidney,4374 52042,4374 52042 49504 26211 28879,Scott Sidney,,1,525,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5a79a26d554299029c4b5f63,hard,bridge,"The founder of The Covenant, The Sword, and the Arm of the Lord is a close associate of what man responsible for the Oklahoma City bombing?",Timothy James McVeigh,29050 60658,29050 60658 43996 57031 59743,James Ellison,,1,902,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob2_pq_m192,short,5abbd3b4554299642a094b4f,hard,bridge,What sort of dog did the same man who cared for the living gift that Martin Bormann gave Hitler have?,dachshund,9586 22159,9586 38441 22159 38436 5861,Tornow had his own pet dachshund.,,1,599,12,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
