setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
topk_02,short,5a900b575542995b44242099,hard,comparison,"Which director, Christopher Guest or Elem Klimov, is known for writing, directing and starring in his movies?",Christopher Guest,2 6,6 2,Christopher Guest,,1,454,2,10
topk_02,short,5a86eee85542994775f60787,hard,bridge,"During what years did the railroad that had a station stop in Ringling, Montana operate?",from 1847 until 1980,6 7,7 5,1914–74,,1,431,4,10
topk_02,short,5ab8f3235542991b5579f084,hard,bridge,What number president was Annie Caputo nominated by to become a member of the Nuclear Regulatory Commission?,45th,2 7,7 1,45,,1,276,1,10
topk_02,short,5ae1801955429901ffe4aec4,hard,bridge,Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan",3 9,2 3,California,,1,433,1,10
topk_02,short,5a8a77fd55429930ff3c0de3,hard,bridge,Who has more victories Chelsea or Manchester United?,Wayne Rooney,4 6,2 9,Chelsea,,1,533,1,10
topk_02,short,5ab5c6e55542997d4ad1f1db,hard,bridge,"Warren Gamaliel Harding had an affair with which American secretary born on November 9, 1896?",Nan Britton,1 3,1 3,Nanna Popham Britton,,1,381,7,10
topk_02,short,5a8c2d23554299240d9c20b7,hard,bridge,Who directed the 2007 film which Sasson Gabai won an Ophir Award for?,Eran Kolirin,0 7,7 1,There is no information about the director of the 2007 film in the given context.,,1,308,18,10
topk_02,short,5a7324e055429901807daf8f,hard,bridge,"What rapper on the song ""Wij zijn Ajax"" plays for the Turkish club Beşiktaş?",Ryan Babel,0 5,5 0,Ali B,,1,339,2,10
topk_02,short,5abe36aa5542993f32c2a08f,hard,comparison,Was American Scientist or Dwell published first?,American Scientist,0 6,0 6,1913,,1,379,2,10
topk_02,short,5ae07e5b55429945ae959381,hard,bridge,Drachen Fire was a roller coaster located behind which suspended coaster at Busch Gardens Williamsburg?,Big Bad Wolf,3 9,3 1,The Big Bad Wolf,,1,506,4,10
topk_02,short,5a8a09765542992d82986e67,hard,bridge,Which team was a Dutch former professional footballer sacked from in 2009 after the team underperformed in a string of games for the qualification for the Champions League?,FC Bayern Munich,4 5,1 5,FC Bayern Munich,,1,395,3,10
topk_02,short,5abcef9e55429959677d6b52,hard,bridge,Ellesmere Port Town Football Club are currently members of what English football league whose current principal sponsor is Carlsberg?,West Cheshire Association Football League,3 8,3 8,West Cheshire League,,1,277,4,10
topk_02,short,5a8cac04554299240d9c21ce,hard,bridge,The eastern coast of Ivan Zammit's birth city is located along what body of water?,Grand Harbour,1 4,1 4,Grand Harbour,,1,323,2,10
topk_02,short,5a876a4a5542993e715abf30,hard,bridge,Liam McEwan works with what UK monthly men's lifestyle magazine?,FHM,3 5,5 2,None,,1,305,1,10
topk_02,short,5ae0818e55429924de1b70e9,hard,bridge,Gleanntáin Ghlas' Ghaoth Dobhair is a song that can be heard in pubs licensed to serve what?,alcoholic drinks,2 5,2 7,Irish language,,1,318,3,10
topk_02,short,5ab720685542993667793f44,hard,bridge,What type of believer does Mir Jafar Baghirov and Joseph Stalin have in common?,communist,0 9,9 0,Marxist,,1,341,3,10
topk_02,short,5ac120c55542992a796dedfc,hard,bridge,Maxeda has been owned since 2004 by which American multinational equity firm?,KKR & Co,1 2,1 2,Kohlberg Kravis Roberts,,1,296,6,10
topk_02,short,5a7c75045542990527d554b2,hard,comparison,Who was born first out of Nick Grinde and Karel Reisz?,Nick Grindé,0 8,8 0,1893,,1,239,2,10
topk_02,short,5a773c5c55429966f1a36cbb,hard,bridge,What Deepdale area football club did Andy Pilling play for?,Preston North End,2 6,2 4,Preston North End,,1,193,5,10
topk_02,short,5ae690b055429908198fa622,hard,bridge,Jamell Anderson plays for the basketball team from what city?,Ellesmere Port,2 5,5 9,Cheshire,,1,342,2,10
topk_02,short,5a7f22005542993067513657,hard,bridge,"The album that contains the song ""Get Together"" by Madonna was mainly recorded in whose home studio?",Stuart Price,1 7,7 5,None,,1,424,1,10
topk_02,short,5ae60ea9554299546bf8304e,hard,bridge,"North Blenheim, New York was destroyed by flooding caused by the Hurricane that landed in what month?",August 2011,1 4,4 6,Hurricane Irene,,1,358,3,10
topk_02,short,5a7c8e7955429935c91b521a,hard,bridge,Back Home is a children's historical novel adapted into a TV drama starring what English actress born in 1946?,Hayley Catherine Rose Vivien Mills,1 2,2 1,Hayley Mills,,1,403,3,10
topk_02,short,5a7905f555429974737f7947,hard,bridge,Is Driss Lachgar's birthplace the largest or the second largest city in Morocco?,second largest,2 6,0 2,Rabat,,1,317,3,10
topk_02,short,5a7f3d9b5542992e7d278cb8,hard,bridge,What was the author of Freeway Warrior's original occupation?,Originally a musician,3 6,3 1,Joe Dever,,1,280,3,10
topk_02,short,5abd830455429924427fd033,hard,bridge,"Love Child is a 1982 biopic starring Beau Bridges, Mackenzie Phillips, and an actress that was nominated for the Academy Award for Best Supporting Actress for what 1985 film?","""Twice in a Lifetime""",3 5,5 3,Twice in a Lifetime,,1,370,5,10
topk_02,short,5a8d4cf35542994ba4e3dc5f,hard,bridge,"What are the letters of the radio station serves the area comprising all of Belknap County, among others?",WANH,4 5,9 1,There is no mention of Belknap County in the passages.,,1,408,13,10
topk_02,short,5adbf3fa554299438c868ce0,hard,bridge,The Cleveland Thyagaraja Festival is a type of festival that honors a type of music in what language?,Telugu,0 4,4 5,Telugu,,1,399,2,10
topk_02,short,5add1d435542990d50227de8,hard,bridge,"Where is the company, which designed the Glomar Challenger, based?","Vernier, Switzerland",5 6,6 3,Global Marine Inc. (now Transocean Inc.),,1,403,11,10
topk_02,short,5a7a01b15542996c55b2dcd1,hard,comparison,"Who lived longer, Alejandro Jodorowsky or Philip Saville?",Alejandro Jodorowsky Prullansky,0 7,0 7,Philip Saville,,1,309,3,10
topk_02,short,5a7630105542992d0ec0605a,hard,bridge,What album was released by 1948-born French composer in 1998?,Odyssey Through O,0 3,3 6,There is no information about an album released by a 1948-born French composer in 1998.,,1,461,21,10
topk_02,short,5a7c00a55542996dd594b87e,hard,bridge,"San Jose Secondary Educational Center, is located on the cost of what sea?",Mediterranean,2 6,2 8,There is no mention of the sea.,,1,299,8,10
topk_02,short,5a86f94a5542991e7718169e,hard,bridge,Who did an actress from The Secret of NIMH play in A Patch of Blue?,Selina D'Arcy,2 3,3 2,Selina D'Arcy,,1,464,6,10
topk_02,short,5addfdf65542992200553bd2,hard,bridge,The Last Run is a drama film that stars which Lithuanian-American actor?,Vyto Ruginis,3 6,3 6,Vyto Ruginis,,1,321,5,10
topk_02,short,5a7a3d435542996a35c17154,hard,bridge,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,the Cherokee River,0 6,6 3,Tennessee River,,1,322,3,10
topk_02,short,5a71674f5542994082a3e819,hard,bridge,When was the magazine Sam Duckworth got his name Get Cape. Wear Cape. Fly from launched?,January 2004,7 9,7 6,Retro Gamer,,1,337,3,10
topk_02,short,5a7bae775542995eb53be995,hard,comparison,"Who was born first, Mary Collins or Polly Draper?",Mary Collins,0 8,8 0,1940,,1,238,2,10
topk_02,short,5add13b15542994ed6169c65,hard,bridge,Why did the Japanese occupy the westernmost and largest island in the Near Islands group?,protect the northern flank of the Japanese Empire,3 6,6 7,There is no mention of the Japanese occupying the island.,,1,314,11,10
topk_02,short,5a8fa4a5554299458435d6a3,hard,bridge,What is name of the business unit led by Tina Sharkey at a web portal which is originally known as America Online?,Sesame Street,6 7,7 6,community programming,,1,454,2,10
topk_02,short,5a7cf4e355429907fabef062,hard,bridge,What was Todd Boehly's former position at the firm where Mark Walter is the CEO?,president,3 7,4 3,There is no information about Todd Boehly in the passages.,,1,331,12,10
topk_02,short,5a8e07b25542995085b3738d,hard,bridge,Skyplex has which roller coaster that will become the tallest in the world when it opens in 2020?,Skyscraper,6 7,7 6,Skyscraper,,1,377,3,10
topk_02,short,5ae2138c5542997283cd23b7,hard,comparison,Are Villa Paletti and Betrayal at House on the Hill both board games?,yes,0 1,1 0,Yes,,1,342,1,10
topk_02,short,5ae234e85542994d89d5b395,hard,bridge,Which princess of French origin did Conrad IV of Germany married to,Isabella II,2 8,2 3,Queen Isabella II of Jerusalem,,1,331,6,10
topk_02,short,5a87100655429960ec39b71e,hard,bridge,Which British Indian novelist and essayist did Anthony Burgess address in a lengthy letter?,Salman Rushdie,0 1,0 4,Salman Rushdie,,1,299,4,10
topk_02,short,5ae04ea555429924de1b709e,hard,bridge,Rawlins Park is a small public park in a neighborhood that got its name due to what ?,its riverside location,2 9,0 9,the Foggy Bottom neighborhood,,1,327,5,10
topk_02,short,5a81d54a55429903bc27b9d4,hard,comparison,Were Jeff Martin and Kyle Patrick both in The Click Five?,no,4 7,7 9,No,,1,378,1,10
topk_02,short,5abefa5b5542997ec76fd3a3,hard,bridge,"What is the name of the town linked by rail to Kendal, named after a lake of the same name?","Windermere, Cumbria",2 4,7 0,Windermere,,1,424,3,10
topk_02,short,5ab524595542996a3a96a034,hard,bridge,What is the name of the US battleship best know for the setting of the film Under Siege and the site of the surrender of the Empire of Japan to end World War II?,"U.S. Navy battleship USS ""Missouri""",1 6,1 6,USS Missouri (BB-63),,1,365,8,10
topk_02,short,5a7499eb55429929fddd8470,hard,bridge,What game did the team with an 11-1 regular season record play in for the BCS title game?,2004 Nokia Sugar Bowl,0 2,0 8,Sugar Bowl,,1,376,2,10
topk_02,short,5a7647505542992d0ec06089,hard,comparison,"How has played in more bands, Kim Wilson or Chino Moreno?",Chino Moreno,6 7,6 7,More bands,,1,277,2,10
topk_02,short,5a8eed625542995085b374b9,hard,bridge,Which system of parliament was modeled after the United Kingdom and is also used in Canada?,Westminster system,1 8,8 7,Westminster system,,1,349,3,10
topk_02,short,5ae535bc55429960a22e0260,hard,bridge,The eldest daughter of Princess Louise of Denmark and Norway was the wife of a king whose motto was what?,God and the just cause,5 6,5 1,Marie of Hesse-Kassel,,1,290,7,10
topk_02,short,5a8b3c5b55429971feec4684,hard,comparison,"Are Milk Lake, Taiwan and Larnaca Salt Lake both located in Asia?",no,4 9,4 9,Yes,,1,406,1,10
topk_02,short,5a7c66d555429935c91b518f,hard,comparison,Who was born first Václav Havel or Penelope Fitzgerald?,Penelope Fitzgerald,6 9,9 6,5 October 1936,,1,317,5,10
topk_02,short,5ac29aa655429967731025b2,hard,bridge,Eduard Schweizer teaches at a German university with over how many students?,"26,000",0 3,3 6,There is no information about Eduard Schweizer teaching at a German university.,,1,209,15,10
topk_02,short,5a7b1c0a55429931da12c9c9,hard,bridge,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,13 seasons,1 8,1 2,13,,1,430,1,10
topk_02,short,5a77d31c55429967ab1052c0,hard,bridge,When was the pianist who recorded Live at Shelly's Manne-Hole born?,"September 23, 1935",2 9,9 3,There is no information about the pianist's birthdate in the given passages.,,1,294,16,10
topk_02,short,5ac538025542996feb3fea41,hard,bridge,Where's Officer Tuba? is a comedy film that stars which Hong Kong-based actress?,Joey Wong Cho-Yee,2 7,7 6,Joey Wong,,1,272,3,10
topk_02,short,5a74cfed5542993748c896ea,hard,comparison,"Which musician or band is from further north, Matthew Good or Modern Baseball?",Matthew Good,5 7,7 5,Canada,,1,237,1,10
topk_02,short,5a7a1e635542990783324e69,hard,bridge,What division are the 2013 Valdosta State Blazers football team and the Gulf South Conference a part of?,NCAA Division II,0 2,9 2,NCAA Division II,,1,299,4,10
topk_02,short,5ac5199a5542994611c8b38a,hard,comparison,Can Stenocereus and Pachypodium both include tree like plants?,yes,6 9,6 9,Yes,,1,336,1,10
topk_02,short,5a8a1aea5542992e4fca8508,hard,comparison,Are Myles Kennedy and SafetySuit both associated with rock bands?,yes,7 9,9 7,Yes,,1,461,1,10
topk_02,short,5a87d8355542993e715abfe4,hard,bridge,"Which film was released first, Jawbreaker or Havenhurst?",Jawbreaker,8 9,8 9,1999,,1,368,2,10
topk_02,short,5ae07ddb55429945ae95937b,hard,comparison,How many years after Madrugada's final concert did Sunday Driver become popular?,one,6 9,9 6,2009,,1,304,2,10
topk_02,short,5a8aff3d55429971feec45df,hard,bridge,"Which American-Canadian actor starred in the Disney Channel's ""Good Luck Charlie, It's Christmas!""?",Eric Allan Kramer,3 9,3 5,Jason Dolley,,1,481,3,10
topk_02,short,5ab874ba5542990e739ec904,hard,bridge,The Twelfth United States Army Group commander was the first chairman of what?,Joint Chiefs of Staff,1 6,1 6,Chairman of the Joint Chiefs of Staff,,1,278,8,10
topk_02,short,5a8e0a005542995085b373a1,hard,bridge,Bordan Tkachuk was the CEO of a company that provides what sort of products?,IT products and services,3 4,3 6,Contracting packages of healthcare products,,1,354,6,10
topk_02,short,5a8777395542996e4f3087f3,hard,bridge,Ai-Ling Lee is a Singaporean sound editor who worked on a biographical survival drama film directed by who?,Jean-Marc Vallée,2 5,2 4,Isaac Halasima,,1,439,5,10
topk_02,short,5abbcfaf5542993f40c73ba9,hard,bridge,Nicole Gordon won a silver medal with Sara Petersen int he women's doubles at a competition held in what city?,Manchester,5 9,5 7,Lower Hutt,,1,325,3,10
topk_02,short,5ae5a0765542992663a4f1fb,hard,bridge,"In what year did the Irish Politician who led the Introduction of the Constitution of Ireland resign as President of the legitimatist government, the Council of State?",1926,6 9,0 6,"There is no information about a politician resigning as President of the legitimatist government, the Council of State.",,1,411,23,10
topk_02,short,5a752fb75542993748c897df,hard,bridge,"What pop band features an Argentine actress that appeared in the television series ""Chiquititas""?",Erreway,3 5,8 4,None,,1,253,1,10
topk_02,short,5abd12bb55429933744ab703,hard,bridge,Conrad Anker located the body of a mountaineer who took part it the first three British expeditions to which mountain?,Mount Everest,8 9,8 2,Everest,,1,399,2,10
topk_02,short,5ac4f2e755429924173fb503,hard,bridge,Chiang Chungcheng was involved involved in what battle in 1942?,Battle of Prome,0 4,8 4,There is no mention of Chiang Chungcheng being involved in a battle in 1942.,,1,294,19,10
topk_02,short,5abc0dfe55429959677d6a05,hard,bridge,Who co-starred alongside John Wayne in the 1951 World War II submarine film Operation Pacific?,Ward Bond,3 9,3 5,"Patricia Neal, Ward Bond, Philip Carey",,1,250,9,10
topk_02,short,5aded04755429975fa854fa7,hard,bridge,What team won the XLII super bowl in their 48th overall season?,2007 New England Patriots,5 8,7 5,None,,1,433,1,10
topk_02,short,5a8d51355542994ba4e3dc6b,hard,bridge,What color was the dog that Socks had conflicts with?,chocolate-colored,0 1,0 1,Chocolate,,1,295,1,10
topk_02,short,5adf5c175542995ec70e8fd0,hard,bridge,"What company headquartered in Whitley, Coventry, United Kingdom will start production in Nitra in 2018?",Jaguar Land Rover,2 6,2 7,None,,1,448,1,10
topk_02,short,5a776a7055429966f1a36d32,hard,bridge,What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,3 8,3 8,French mathematician and physicist,,1,339,5,10
topk_02,short,5a7af4cd55429931da12c9a6,hard,bridge,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,"Karachi, Pakistan",6 7,7 3,Times of India,,1,381,3,10
topk_02,short,5adddccd5542997dc7907069,hard,bridge,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",keyboard function keys,2 5,2 3,Front Row media program on the iSight iMac G5,,1,356,13,10
topk_02,short,5a70f9335542994082a3e46a,hard,comparison,"Which magazine is published more in a year, Essence or Alt for Damerne?",ALT for Damerne,1 8,8 1,Essence,,1,319,2,10
topk_02,short,5a88d7875542993b751ca876,hard,bridge,Who won the 1981 CART PPG Indy Car World Series in Avondale Arizona?,Rick Ravon Mears,2 9,9 8,Rick Mears,,1,412,3,10
topk_02,short,5ac1767a5542994d76dcce48,hard,bridge,What is the 2010 census population of the county where Wildcat Brook flows through Jackson?,"47,818",2 7,7 6,"576,567",,1,572,3,10
topk_02,short,5a90945755429933b8a2056c,hard,bridge,"John Constantine Williams, Sr was cofounder of a Florida city located in what county?",Pinellas County,3 7,7 0,St. Petersburg,,1,257,3,10
topk_02,short,5ae504a855429908b63264df,hard,comparison,"Which movie is a documentary about ""Beowulf & Grendel"", between My Kid Could Paint That and Wrath of Gods?",Wrath of Gods,6 7,7 1,Wrath of Gods,,1,499,4,10
topk_02,short,5a85b2d95542997b5ce40028,hard,bridge,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,Eenasul Fateh,3 7,3 7,Eenasul Fateh,,1,272,5,10
topk_02,short,5ab6e8e6554299710c8d1faf,hard,bridge,Who was a supporting cast member of King Rat and was knighted in February 2001?,Sir Thomas Daniel Courtenay,0 1,1 5,John Mills,,1,351,2,10
topk_02,short,5a79c7ac5542994bb9457097,hard,bridge,How many girls and boys are in the seventeen sibling family featured on Counting On?,nine girls and 10 boys,2 6,2 4,seventeen siblings,,1,355,4,10
topk_02,short,5abbf7d755429931dba145eb,hard,bridge,ICI House is now named after the company that provides what type of item?,explosives,1 8,8 9,Orica,,1,323,2,10
topk_02,short,5ae7b6055542993210983f00,hard,bridge,What is the organized crime syndicate founded and led by Carlos Alberto Rosales Mendoza who is friends with Osiel Cárdenas Guillén?,La Familia Michoacana,2 7,2 7,La Familia Michoacana,,1,385,7,10
topk_02,short,5abe19895542991f661060c2,hard,comparison,Liaocheng and Shayang County are both located in which country?,China,1 3,3 1,China,,1,317,1,10
topk_02,short,5ae09a6b55429924de1b710d,hard,bridge,Where was the community schools to which Franklin Community High School was part of headquartered ?,"Franklin, Indiana",2 3,3 2,"Franklin, Indiana",,1,177,4,10
topk_02,short,5a826d2f5542995ce29dcd05,hard,bridge,What did the person in which the Toronto Pearson International Airport is named in honour of organize to win the Nobel Peace Prize?,United Nations Emergency Force,4 9,9 4,the United Nations Emergency Force,,1,423,5,10
topk_02,short,5abf63f15542997ec76fd3ea,hard,bridge,Alexander Kerensky was defeated and destroyed by the Bolsheviks in the course of a civil war that ended when ?,October 1922,0 7,9 7,1923,,1,689,2,10
topk_02,short,5ae1e80b5542997f29b3c197,hard,bridge,Progress MS-09 was used to resupply the satellite that first launched into orbit in what year?,1998,1 3,3 6,There is no mention of a satellite in the context.,,1,291,11,10
topk_02,short,5ae8189655429952e35eaa11,hard,bridge,"What type of music features Geetam, created by a devotee of Lord Krishna?",Carnatic,4 7,4 7,Carnatic Music,,1,496,4,10
topk_02,short,5a87081755429960ec39b6fe,hard,bridge,"Jessica Jones is a television series created for Netflix, the second in the series of the shows that lead to ""The Defenders"" miniseries after what show released on Netflix earlier?",Daredevil,4 8,8 4,Marvel's Daredevil,,1,400,4,10
topk_02,short,5a8c78a8554299585d9e36bc,hard,bridge,Who coined the phrase that marked the period which included Sir Alexander Woodford's command of the 2nd battalion of the coldstream guards at the battle of waterloo?,"the prefect of Paris, Gaspard",5 6,6 5,"Gaspard, comte de Chabrol",,1,435,10,10
topk_02,short,5adec7925542995534e8c70d,hard,bridge,Which book by William A. Dembski summarizes the concepts he introduced about intelligent design in another of his works?,Intelligent Design,3 7,7 4,Intelligent Design: The Bridge Between Science and Theology,,1,417,11,10
topk_02,short,5a7ced4355429909bec76895,hard,comparison,"Which was released first, Gasland or To Shoot an Elephant?",To Shoot an Elephant,5 7,5 7,2010,,1,286,2,10
topk_02,short,5ae06ee755429945ae959352,hard,bridge,What is the city where Orville Siegfried went to college and that is located in Jackson county?,"Lee's Summit, Missouri",0 8,0 6,Washington & Jefferson College,,1,533,4,10
topk_02,short,5adea0c5554299728e26c776,hard,comparison,Are both Helen Dunmore and M. P. Shiel of West Indian descent?,no,1 6,1 6,No,,1,237,1,10
topk_02,short,5a8bc1565542996e8ac88a0c,hard,bridge,What election was Senator Harry Reid at in Nevada?,The 2016 United States Senate election,6 8,3 7,1998,,1,231,2,10
topk_02,short,5ae383e15542992f92d822fb,hard,comparison,"Which film is newer, The Apple Dumpling Gang or Heavyweights?",Heavyweights,5 6,5 2,1975,,1,260,2,10
topk_02,short,5ab82fe155429919ba4e225a,hard,bridge,What is the name of one the Italian Navy's new warship?,"PPA, Pattugliatore Polivalente d'Altura",0 3,2 4,There is no mention of a new warship.,,1,487,10,10
topk_02,short,5ac3d2ac554299741d48a330,hard,comparison,What has Henry Winkler worked as that Norman Foster has not?,comedian,2 6,2 6,actor,,1,204,1,10
topk_02,short,5a81b43d5542995ce29dcc39,hard,bridge,John Stoltenberg is the managing editor of the magazine that focuses on what?,aging issues,1 3,3 7,AARP The Magazine,,1,324,4,10
topk_02,short,5abe18e055429976d4830a74,hard,bridge,Is the university that owns WCSU-FM historically black or white?,black,0 3,0 5,Historically black,,1,288,3,10
topk_02,short,5a773ec45542994aec3b7245,hard,comparison,"Who was born earlier, Simone Bolelli or Caroline Wozniacki?",Simone Bolelli,1 7,7 1,8 October 1985,,1,299,5,10
topk_02,short,5adebc51554299728e26c799,hard,bridge,What band did both Delores Holmes and an inductee to the Rock and Roll Hall of Fame sing in?,E Street Band,1 7,1 5,The Bruce Springsteen Band,,1,394,5,10
topk_02,short,5a8209845542990a1d231f1f,hard,bridge,The Peabody Hotel in Memphis (and a sister hotel in Orlando) are named after what residents of the hotel rooftop?,Ducks,3 6,3 6,Ducks,,1,278,2,10
topk_02,short,5a7fc21455429969796c1b4b,hard,bridge,Who narrates the documentary television series that features the largest airline in the United Kingdom based on fleet size?,Stephen Mangan,2 8,8 2,Stephen Mangan,,1,311,3,10
topk_02,short,5abc17555542993a06baf858,hard,bridge,Lisa Howard had a role in the comedy that had music and lyrics by whom?,William Finn,2 6,6 7,The 25th Annual Putnam County Spelling Bee,,1,434,11,10
topk_02,short,5a739b1955429978a71e9044,hard,bridge,What company claims to manufacture one out of every three objects that provide a shelf life typically ranging from one to five years?,Crown Holdings Incorporated,1 9,1 9,Crown Holdings Incorporated,,1,431,4,10
topk_02,short,5abb30755542996cc5e49fd8,hard,bridge,Ronald Reagan and George H. W. Bush both held which position in office?,President of the United States,1 5,5 1,40th and 43rd,,1,399,6,10
topk_02,short,5ae0bf3a55429906c02dab21,hard,bridge,Which Democrat running for president in 2020 currently holds Maryland’s 6th district in the US House of Representatives?,John Delaney,0 9,0 9,John Delaney,,1,316,3,10
topk_02,short,5abd6cb955429933744ab7cd,hard,bridge,The creature HNoMS Draug is named after comes from what kind of mythology?,Norse,2 4,4 2,Norse,,1,260,2,10
topk_02,short,5adc3d7455429944faac248a,hard,bridge,When did the event that led Marissa Kurtimah to flee her country of birth begin?,1991,3 9,9 1,2002,,1,524,2,10
topk_02,short,5abccf6755429965836004ab,hard,bridge,In what year was the British actress who starred in a film adaptation of a series of eight children's books written by P. L. Travers born?,9 November 1955,0 7,0 1,There is no information about a British actress starring in a film adaptation of the books in the given context.,,1,305,21,10
topk_02,short,5aba9d7955429901930fa85f,hard,bridge,Which actor/actress from Overnight Delivery was born in New Orleans?,Reese Witherspoon,2 4,4 2,Reese Witherspoon,,1,334,5,10
topk_02,short,5a7cf29255429909bec768b8,hard,bridge,The Ingerophrynus gollum is named after a character in a book that sold how many copies?,150 million copies,2 3,1 2,No information,,1,351,2,10
topk_02,short,5abae3205542996cc5e49edc,hard,bridge,What award did the writer of Never Let Me Go novel win in 1989?,Man Booker Prize for Fiction,7 8,8 2,The Booker Prize,,1,445,3,10
topk_02,short,5ac1b1345542994ab5c67dd0,hard,bridge,Sinch when has the rank held by Sir Charles Comyn Egertong been the highest in the British Army?,1736,0 1,1 3,Never,,1,319,1,10
topk_02,short,5a7732dc55429972597f149b,hard,bridge,What 1944 Bollywood film was the mother of Bollywood actor Govinda in?,Geet or The Song,3 9,9 7,There is no 1944 film mentioned,,1,234,8,10
topk_02,short,5a90d25655429916514e7585,hard,bridge,"Who is younger, Martin Luther King III or his brother Dexter?",Dexter,0 9,3 9,Martin Luther King III,,1,245,4,10
topk_02,short,5abee70a5542994516f45476,hard,bridge,"What role did Anne Innes-Ker, Duchess of Roxburghe (daughter of the 7th Duke of Marlborough) serve to Queen Victoria?",Mistress of the Robes,3 4,4 6,Mistress of the Robes,,1,326,7,10
topk_02,short,5a8db788554299653c1aa145,hard,bridge,"Which male singer performed together with a female American singer, who was born in 1954 and whose third studio album was named Through His Eyes, have a hit duet with in 1985?",Phil Collins,3 4,4 3,Phil Collins,,1,242,2,10
topk_02,short,5ae791cf55429952e35ea978,hard,bridge,"The English company behind the British Rail Class D1/3 locomotive, Ruston & Hornsby is now a part of what German company?",the Siemens group,4 6,6 4,Siemens,,1,322,2,10
topk_02,short,5ab529b8554299637185c4e7,hard,bridge,"Who commanded the Anglo-Canadian 21st Army Group and was nicknamed ""Monty""?",Bernard Montgomery,1 2,2 9,Field Marshal Bernard Law Montgomery,,1,352,5,10
topk_02,short,5a80297f5542992e7d278e08,hard,comparison,"Which singer is also a comic book writer, Max Bemis or Robert Palmer?","Maxim ""Max"" Bemis",0 1,1 0,Max Bemis,,1,320,4,10
topk_02,short,5a84524a554299123d8c2203,hard,bridge,How many books are in the text composed by the founder Nyaya school of Hindu philosophy and is used in the development of Indian logic?,five books,4 5,4 5,Five,,1,445,1,10
topk_02,short,5ab746c8554299110f219aef,hard,comparison,Are Angostura bitters and Springbokkie an alcoholic mixture?,yes,0 2,2 6,Yes,,1,364,1,10
topk_02,short,5a7b782455429927d897bfd7,hard,bridge,"Staten Island Summer, starred what actress who was a cast member of ""Saturday Night Live""?",Cecily Strong,8 9,8 9,Cecily Strong,,1,266,4,10
topk_02,short,5ae497595542995ad6573db7,hard,comparison,What are both Stauntonia and Pimelea?,plant,3 7,7 3,Genera of flowering plants,,1,246,5,10
topk_02,short,5a75140b5542996c70cfae87,hard,bridge,What Russian ballet choreographer restaged a play based on a Spanish novel by Miguel de Cervantes Saavedra?,Alexander Gorsky,1 8,6 5,None,,1,340,1,10
topk_02,short,5ae55dda5542992663a4f1e9,hard,bridge,What is the estimated population of the province where Winnipeg Jewish Theatre is located?,1.3 million people,4 5,4 5,1.3 million,,1,276,4,10
topk_02,short,5a86038455429960ec39b600,hard,bridge,The winner of the the London Riders' Championship in 1953 scored how many points in the 1952 Individual Speedway World Championship?,14,0 1,1 0,13,,1,292,1,10
topk_02,short,5ae601e45542992663a4f23b,hard,bridge,Who served as a Prime Minister in postwar Britain?,Clement Richard Attlee,5 6,6 3,Clement Attlee,,1,597,4,10
topk_02,short,5a80b52f554299485f5986d6,hard,bridge,What prominent director worked with Orion Pictures and was born in December of 1935?,"Heywood ""Woody"" Allen",0 4,0 4,Woody Allen,,1,431,3,10
topk_02,short,5ac283f7554299677310254a,hard,comparison,"Is Baiyin or Xinghua, Jiangsu a county-level city?",Xinghua () is a county-level city,2 8,2 8,Baiyin,,1,223,4,10
topk_03,short,5a7a567255429941d65f25bd,hard,bridge,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,flotilla,5 9,9 6 4,There is no mention of the Okhamandal Peninsula.,,1,514,11,10
topk_03,short,5abca1a55542993a06baf937,hard,bridge,When did the park at which Tivolis Koncertsal is located open?,15 August 1843,0 1,0 1 9,15 August 1843,,1,313,5,10
topk_03,short,5a73977d554299623ed4ac08,hard,comparison,What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,0 8,8 0 5,Armenia,,1,337,3,10
topk_03,short,5ab514c05542991779162d72,hard,bridge,The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence,1 3,3 1 6,A Centre of Excellence,,1,480,4,10
topk_03,short,5add2b435542990d50227e11,hard,bridge,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan,0 5,0 5 4,Saoirse Ronan,,1,438,5,10
topk_03,short,5a88d6df554299206df2b377,hard,bridge,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,5 6,5 6 1,Dr. Seuss' The Lorax,,1,634,8,10
