setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline,short,5ade982f554299728e26c753,hard,bridge,Where was the rapper in 13 Dead Men from?,New Orleans,132 41555,132 39168 129 9371 15837,Philadelphia,,1,860,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac401bb55429919431738f4,hard,bridge,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,34424 62177,62177 44718 19572 47032 17521,Ub Iwerks,,1,697,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8a07725542992d82986e5b,hard,bridge,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,57523 60937,57523 36158 36159 50401 32264,Robin Williams,,1,891,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7b55bc55429927d897bf98,hard,bridge,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,1684 66468,1684 66468 38161 25331 38163,20,,1,770,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a769b115542993569682c51,hard,bridge,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,38287 49069,59009 49211 49070 10321 25449,Larry Stewart,,1,812,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae5736e5542990ba0bbb2b3,hard,bridge,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",45606 61660,45606 17630 39613 61660 50196,"August 27, 1952",,1,607,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae2125e554299495565d9db,hard,bridge,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,31306 43995,31306 58536 24318 65596 43995,NW 5th Street,,1,516,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adfc06d55429906c02daa2a,hard,bridge,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,10126 14462,10138 42437 10130 54490 43420,Fenway Park,,1,675,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7b22f8554299042af8f6ff,hard,bridge,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,27945 43642,43642 60087 28535 6483 22899,Indonesian National Revolution,,1,1004,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a72aec45542994cef4bc3d7,hard,comparison,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,41943 42280,41943 42280 42282 58831 60467,Nathanael West,,1,525,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab8a7f65542991b5579efca,hard,bridge,"The city in which the Disney Resort & Spa, Aulani is located in, is colloquially known as what?","the ""second city"" of Oahu",7091 31931,7091 33009 26621 17282 17285,Kapolei,,1,800,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae2c4d75542991a06ce98d0,hard,comparison,"Who has a wider scope of profession, Pete Dexter or Elie Wiesel?","Eliezer ""Elie"" Wiesel KBE",19094 46008,46008 19094 19123 39598 6684,Elie Wiesel,,1,525,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac11139554299294b219083,hard,bridge,Creed features the boxer who held what WBC title from 2016 to 2017?,cruiserweight,14992 61038,61038 14992 41180 40060 13208,Tony Bellew,,1,797,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8a09ff5542992d82986e6b,hard,bridge,When did the husband of William Roper bornj who was also the father of Margaret Roper?,7 February 14786,47123 60311,65208 38013 47123 65138 33553,1771,,1,663,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab5052a5542990594ba9ccf,hard,bridge,Who did a new permanent member on the fourteenth season of So You Think You Can Dance play in High School Musical?,Gabriella Montez,53800 62985,53800 53798 53799 10654 15609,Dan Karaty,,1,965,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a775bab5542994aec3b72a8,hard,bridge,The National symbols of Albania are used in this part of Serbia that are composed of which municipalities?,municipalities of Bujanovac and Preševo,42092 47335,42092 47335 42098 4437 4446,Bujanovac and Preševo,,1,762,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae4eb9255429908b63264ba,hard,bridge,What were the nations after 1722 that composed a culture that was extensively studied by William N. Fenton?,"Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora",28358 65172,65172 28358 50312 29132 33479,Five Nations,,1,680,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8a57fe55429930ff3c0da0,hard,bridge,When did the Cartoon Network series that starred Jessie Usher as Lyle premiere?,"January 24, 2012",29920 34578,29920 54166 29918 12000 55294,2014,,1,765,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8ce851554299441c6b9f6c,hard,bridge,"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",Charles L. Clifford,16213 59309,6609 6607 6606 46250 39700,Jules Verne,,1,992,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7e31c055429934daa2fbee,hard,comparison,"Which band was formed in a country closer to England, Kodaline or Rivermaya ?",Kodaline,33013 49642,49642 33013 26582 12165 31814,Rivermaya,,1,655,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae4d1a355429913cc204513,hard,bridge,"Which American BMX rider hosted a show that spun off from ""Real World"" and ""Road Rules""?",T. J. Lavin,56302 57631,57631 61083 56302 10419 5328,T. J. Lavin,,1,790,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae763aa5542995703ce8c09,hard,bridge,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,William Dwight Schultz,13180 18201,13180 3978 54166 40007 25320,Chowder,,1,816,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae72b96554299572ea5474e,hard,bridge,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Mezzanine,39538 49592,42253 49592 53666 39538 38708,Mezzanine,,1,698,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adfee9c55429906c02daa8a,hard,bridge,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,on iTunes.,7049 58061,58061 48496 54979 7049 48112,New York City,,1,657,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab8ee805542991b5579f051,hard,bridge,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Applications Technology Satellites,6279 64448,64448 6698 51783 51781 52414,Operation Paperclip,,1,955,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7a06525542990198eaf04f,hard,comparison,Who was born first David Draiman or Terry Kath?,David Michael Draiman,16118 57026,16118 57026 30030 57037 16034,Terry Kath,,1,620,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a732aaa5542992359bc325a,hard,bridge,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Property management,8798 47614,8798 52385 63716 54528 53876,tenant management,,1,807,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7a70b355429941d65f2647,hard,comparison,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch,29845 30241,30241 29845 29856 29850 15600,1977,,1,479,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab928c255429934fafe6e6e,hard,bridge,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Der Rosenkavalier,17068 49394,17068 49394 11685 30340 36913,"Der Rosenkavalier
Elektra
Die Frau ohne Schatten
Salome",,1,807,18,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab58ee6554299488d4d99d6,hard,bridge,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?","February 13, 1946",30230 43522,43522 10783 38323 42857 60878,Paris,,1,1234,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a79ad485542994bb9457036,hard,bridge,What competitions does Lai Shiu Wing team compete participate in?,FIFA World Cup,26610 33596,33596 20333 19340 26610 13058,Hong Kong national football team,,1,553,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7d2b5755429907fabef0c2,hard,bridge,To what team was the 2014 NBA Rookie of the Year traded in October 2016?,Chicago Bulls,2550 39601,16372 2550 2668 5681 2576,Cleveland Cavaliers,,1,1134,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8838635542997e5c09a5a9,hard,bridge,"""Angry Dad: The Movie"" is the fourteenth episode of a simpson's season that began airing on which date ?","September 26, 2010",5819 59537,5819 20638 27214 59539 59537,"September 26, 2010",,1,640,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7fa5b05542994857a7679b,hard,bridge,"In addition to the individual born on August 21, who else wrote He's The Great Imposter?",Sharon Sheeley,18 28810,18 58280 55293 42262 49470,Sharon Sheeley,,1,576,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7df1095542990b8f503afe,hard,comparison,Who was born first out of Thomas Carr and Joyce Wieland?,Thomas Carr,31349 60244,31349 60244 60245 60246 29093,1780,,1,548,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a74b4dc55429979e2882a00,hard,bridge,Which former lead guitarist has a solo album named two disc compilation album?,Ted Nugent,27072 56814,30553 32277 53619 66284 30691,Saul Hudson,,1,1111,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a77c58b55429967ab105281,hard,comparison,"Who is still alive today, Franklin Adreon or Ryan Gosling?","Franklin ""Pete"" Adreon",21856 50907,21856 50907 58468 6404 17954,Ryan Gosling,,1,659,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abe407155429976d4830ab4,hard,comparison,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,yes,8759 30263,8759 30263 22908 4412 63731,Yes,,1,783,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8e42d15542995a26add4a6,hard,comparison,"Zhangye and Nan'an, Fujian are both located where?",People's Republic of China,41779 66377,41779 66377 41830 66379 66380,Fujian,,1,613,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8888e35542997e5c09a5f6,hard,bridge,In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island",10823 10825,10819 10821 10823 10825 10820,Smithfield,,1,546,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a77ddb855429967ab1052d8,hard,bridge,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?","Cynthia Ann Stephanie ""Cyndi"" Lauper",15338 61620,15338 61620 61618 24682 61619,Cyndi Lauper,,1,991,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a832fdd55429954d2e2ec4f,hard,bridge,Who founded O Magazine that contained Elissa Schappell's second book of fiction?,Oprah Winfrey and Hearst Communications,19125 43715,19125 43719 43715 20872 57411,Oprah Winfrey,,1,765,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7dbf4e5542990b8f503a68,hard,bridge,"The actress known for her role in ""Lost in Translation"" also appears in Untitled Avenger film with which male actor who plays the character Thor?",Chris Hemsworth,51889 62701,62701 60365 60368 60369 51889,Chris Hemsworth,,1,1062,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a862c38554299211dda2a9a,hard,bridge,What is the war that No. 22 Squadron RAAF followed as far as the Philippines sometimes called?,the Asia-Pacific War,43132 45000,43132 8171 8075 43140 43148,Pacific War,,1,1130,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7509175542993748c897a3,hard,bridge,What group of Elektra Records recording artists are known to be an indie pop band?,Saint Motel,51193 51204,18159 59086 24520 59228 59203,The Pooh Sticks,,1,970,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adc6c4c5542994650320ce0,hard,comparison,"Which plant has more species, Hydrangea or Abrus?",Hydrangea,3683 27146,3683 27146 27147 27152 3684,Abrus,,1,536,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae3e59a5542994393b9e79e,hard,bridge,Bride of the Regiment was later remade into a 1948 film starring the actress and pin-up girl who was the highest-salaried American woman in which two years?,1946 and 1947,8864 10519,8864 49599 21685 18177 23132,1946 and 1947,,1,641,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae0ba15554299603e41844d,hard,comparison,"What plant has about 40 species native to Asia, Manglietia or Abronia?",Manglietia,3679 37764,3679 37764 3680 3682 66399,Manglietia,,1,511,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adecc7755429975fa854f9d,hard,bridge,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,24833 29803,31462 53224 24833 29803 22148,HackThisSite,,1,885,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab30d1155429976abd1bc3d,hard,bridge,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,48709 59441,48709 4927 18552 51610 28513,Dudley Moore,,1,1024,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae819ac55429952e35eaa16,hard,bridge,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?",National Broadcasting Company,38390 64999,16173 10125 64999 38390 21628,NBC,,1,712,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7543d555429916b01642ce,hard,bridge,"Who was born more recently, Flula Borg, or Dirk Nowitzki?",Flula Borg,17205 21346,21346 17205 17206 26436 31651,1982,,1,665,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac170af5542994d76dcce20,hard,comparison,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?","Gregory John ""Greg"" Puciato",24348 56182,24348 56182 52522 8908 56183,Greg Puciato,,1,622,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abd0803554299700f9d7979,hard,bridge,"Caprice No. 5 was composed by what Italian violinist, guitarist, and composer, who was the most celebrated violin virtuoso of his time?",Niccolò (or Nicolò) Paganini,11688 42733,42733 11688 6169 36922 13787,Niccolò Paganini,,1,613,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8488f45542992a431d1a47,hard,bridge,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall,46069 57915,57915 57914 57917 32387 59988,Kenneth Branagh,,1,670,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab762fb55429928e1fe3857,hard,bridge,The rifle cartridge created by the Swedish was also shared by which other nation?,Norway,2947 3010,3010 56112 24649 3109 24638,Norway,,1,1099,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8f54215542992414482a54,hard,bridge,"What generation is the BMW series, that is optional on the xDrive that begun in 2005, on?",seventh generation,7405 7419,7419 7414 7412 7413 7405,7,,1,621,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a89d26b5542992e4fca83d1,hard,bridge,Leo A. Harris was also known for his handshake deal with Walt Disney that permitted the University of Oregon to use the likeness of what cartoon character created in 1934 at Walt Disney Productions?,Donald Duck,17605 34353,34353 46003 62177 27044 10936,Donald Duck,,1,775,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac4a7615542996feb3fe92a,hard,bridge,"Dulce Maria García Rivas took part in a ""Mask vs. Hair"" match with which female wrestler at Guerra de Titanes?",Faby Apache,24529 52562,52562 24529 24524 24523 24527,Sexy Star,,1,888,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7eb22655429930675135cb,hard,bridge,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with former UNLV teammate Stacey Augmon?,Greg Anthony,1169 24323,1085 1169 1080 57563 40000,Mike Fratello,,1,981,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abd09585542996e802b469b,hard,bridge,What year did the musical premiere that was based on the 2007 Irish romantic musical film of the same name?,2011,44214 44215,44214 32862 41422 37679 37676,2008,,1,888,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8babf05542996e8ac8899e,hard,comparison,"Whose native growing land is more south, Beech or Daviesia?",Daviesia,8429 16298,16298 44862 61832 64192 8429,Australia,,1,789,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7f010955429934daa2fc8b,hard,comparison,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,yes,7994 21715,21715 7994 18980 23319 6131,No,,1,505,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7a230e5542996a35c170ee,hard,bridge,"What year was the film that starred the composer for ""The Naked Brothers Band""?",2014,41901 58090,34878 41901 25094 11995 26854,2007,,1,825,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae365205542990afbd1e12d,hard,bridge,"Who is the creator of the animated television series that its fourteenth episode of season three's title is ""Time Keeps on Slippin""?",Matt Groening,22296 60597,60597 54452 36599 60938 54166,Stephen Hillenburg,,1,809,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae7936d5542997ec27276a7,hard,bridge,"How many times was the writer, who invited Hu Lanqi to meet him in Moscow, a nominee for the Nobel Prize in Literature ?",a five-time nominee,26902 38970,26902 38970 28381 26903 7290,5,,1,1039,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a79f6ca554299029c4b5f90,hard,bridge,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",Aqua,6304 38827,6304 16339 54393 36343 38827,Aqua,,1,913,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adc53f75542996e6852530a,hard,comparison,Are both Cypress and Ajuga genera?,no,4262 15350,4262 15350 15352 43759 4263,No,,1,564,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a81736255429903bc27b96e,hard,bridge,"What is the formal name for the sporting facility located in Coos County, New Hampshire?",Nansen Ski Jump,40092 41831,33710 51230 62636 17817 38352,Weeks State Park,,1,598,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac3adc35542995ef918c1e2,hard,comparison,"Which is in the pop genre, Capital Cities or Tweaker?",Capital Cities,11667 61825,11667 61825 14969 16888 39168,Capital Cities,,1,735,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae1ab715542997f29b3c0f7,hard,bridge,"What ""Virtual Choir""-noted conductor has created works for the Austin-based ensemble Conspirare?",Eric Edward Whitacre,14529 19665,14529 19665 29030 8644 45651,Craig Hella Johnson,,1,951,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae1d1a55542997f29b3c138,hard,bridge,"Which of the fighter in Battle of Gavinana was created in 1422, and came to an end when the Holy Roman Empire was wound up in 1806, as the result of the Napoleonic Wars?",Army of the Holy Roman,6573 8125,6573 8125 21759 27455 28542,Army of the Holy Roman Empire,,1,855,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab613985542992aa134a418,hard,bridge,What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,aluminum foil,25962 25963,25962 25963 25961 13991 37448,Aluminum,,1,627,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab7ee895542995dae37e9f6,hard,bridge,What is the happiest town Sarasota county Florida?,Venice,46703 63103,51715 63103 21325 46703 21557,Venice,,1,692,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac2680055429963665199a8,hard,bridge,What position did Ernest Newman hold at Her Majesty's Royal Palace and Fortress?,Chaplain,19730 61214,19730 10866 65379 19724 4779,Archdeacon,,1,795,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac298f9554299657fa28fc9,hard,comparison,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,27500 31209,27500 31209 52019 39821 27468,Ian Watkins,,1,809,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a81f49c5542995ce29dcc9a,hard,bridge,The physicist that saw a deficiency in Newton's classical theory of gravity received a Nobel Prize in what year?,1921,4475 14759,4475 55141 43166 3621 42886,1922,,1,746,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae234005542994d89d5b392,hard,comparison,Who has the highest scope in profession in Rob Thomas or James Dean Bradfield,James Dean Bradfield,29043 49699,29043 49699 49920 60332 60652,James Dean Bradfield,,1,668,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7b9a8a554299042af8f78d,hard,bridge,"What Taylor swift song released December 7, 2008 was written by the same writer as ""You Belong to Me""?",White Horse,36231 64788,66092 7505 46427 35953 59651,Back to December,,1,881,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a83f07455429933447460be,hard,comparison,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,10288 51847,10288 51847 4222 38382 18037,No,,1,764,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae51fa25542992663a4f11f,hard,bridge,Where is the group of islands named after Purdue University's professor of forest ecology from 1947 to 1973?,the northwest tip of Canisteo Peninsula in Amundsen Sea,5135 34942,47809 62646 20085 39699 27922,Indiana,,1,828,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7e355055429934daa2fbf4,hard,bridge,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,35042 44761,44761 28654 62740 35042 19520,J. Robert Oppenheimer,,1,798,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8d18fb5542994ba4e3dbf2,hard,bridge,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,5997 19574,19574 5997 38786 4660 36945,None,,1,720,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a82a1ae55429954d2e2eb89,hard,comparison,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,6869 15365,15365 6869 15364 6870 13135,Cyrtanthus,,1,692,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5add39c45542995b365faac5,hard,comparison,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,8207 8214,8214 55398 8207 55400 55401,no,,1,597,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a803d695542996402f6a494,hard,comparison,What is the main difference between the game Plateau and the game Colt Express?,Colt Express is a railway-themed,14204 46713,14204 46713 37 8052 58616,None,,1,511,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
