setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
baseline_explain,explain,5a77a65b5542992a6e59df57,hard,bridge,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","September 8, 2017",5 9,9 5 6 1 2,"September 8, 2017","Sentence 1: [1] states that ""Small Town Boy"" was released to country radio on February 17, 2017 as the second single from Dustin Lynch's third studio album, ""Current Mood"".
Sentence 2: [2] provides information about ""Current Mood"", stating it was released on September 8, 2017.
Answer: September 8, 2017",1,579,86,10
baseline_explain,explain,5ade1f1c55429939a52fe82d,hard,bridge,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",John McClane,2 3,2 3 1 9 0,John McClane,"[1] states that Live Free or Die Hard is the fourth installment in the ""Die Hard"" film series. [2] mentions that Len Wiseman directed Live Free or Die Hard.
Connecting the useful passages:
Since Live Free or Die Hard is the fourth installment in the ""Die Hard"" film series and Len Wiseman directed it, we need to identify the character associated with this film.
Answer: John McClane",1,758,84,10
baseline_explain,explain,5a86b13f55429960ec39b6c3,hard,bridge,Where was the second World Junior Ice Hockey Championship in which Miroslav Přerost coached the men's national junior ice hockey team hosted?,"Ufa, Russia",3 8,8 3 7 2 5,"Ufa, Russia","Sentence 1: Miroslav Přerost is a Czech former professional ice hockey player who has coached the Czech Republic men's national junior ice hockey team.
Sentence 2: The 2013 IIHF World U20 Championship was the 37th World Junior Ice Hockey Championships (WJHC).
Sentence 3: The 2013 IIHF World U20 Championship was hosted in Ufa, Russia.
Connecting the useful passages into a chain of reasoning:
Miroslav Přerost coached the Czech Republic men's national junior ice hockey team at the 2013 World Junior Ice Hockey Championships, which were hosted in Ufa, Russia.
Answer: Ufa, Russia",1,742,149,10
baseline_explain,explain,5ab56f3e5542992aa134a317,hard,comparison,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,6 7,6 7 2 4 1,Crocosmia,"[1] Crocosmia is a genus of flowering plants native to southern and eastern Africa, including South Africa and Sudan.
[2] Cimicifuga is a genus of flowering plants native to temperate regions of the Northern Hemisphere.
Connecting these useful passages:
Since Crocosmia is native to southern and eastern Africa, including South Africa, while Cimicifuga is native to temperate regions of the Northern Hemisphere, we can conclude that Crocosmia is found in an environment further south than Cimicifuga.
Answer: Crocosmia",1,554,113,10
baseline_explain,explain,5a8126265542995ce29dcbc9,hard,bridge,Which South African anti-apartheid archbishop was part of the actions against the ruling National Party government?,Desmond Mpilo Tutu,7 8,8 3 7 5 2,Desmond Tutu,"Sentence 1: [1] Desmond Tutu is described as a South African anti-apartheid and social rights activist and Anglican bishop.
Sentence 2: [3] Desmond Tutu was involved with various anti-apartheid causes, including internal resistance to apartheid.
Chain of reasoning: Desmond Tutu was an anti-apartheid activist and bishop, as stated in [1]. He was also involved in internal resistance to apartheid, as mentioned in [3].
Answer: Desmond Tutu",1,859,99,10
baseline_explain,explain,5a7349125542994cef4bc505,hard,bridge,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy,7 9,7 9 6 8 3,Mr. Nice Guy,"[1] states that Baadshah is an Indian action comedy film inspired by Hong Kong action films like ""Mr. Nice Guy"".
[2] mentions ""Mr. Nice Guy"" starring Jackie Chan and Richard Norton.
Connecting these:
Since Baadshah is inspired by ""Mr. Nice Guy"", and [2] provides details about ""Mr. Nice Guy"" starring Jackie Chan and Richard Norton, we can conclude:

Answer: Mr. Nice Guy",1,949,92,10
baseline_explain,explain,5a8b99a45542997f31a41d7f,hard,bridge,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma,7 9,6 3 7 0 1,Neha Sharma,"[3] mentions a film called ""Chirutha"" that is an unofficial copy of Guy Ritchie's 2002 film ""Swept Away"". [3] states that Ram Charan is the lead actor and Neha Sharma plays the female lead.
Connecting the useful passages:
Neha Sharma played the female lead in the 2007 Telugu film ""Chirutha"", which was an unofficial copy of Guy Ritchie's 2002 film ""Swept Away"".
Answer: Neha Sharma",1,1230,112,10
baseline_explain,explain,5ae26197554299495565da51,hard,bridge,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records,7 8,8 7 6 4 1,Big Machine Records,"[1] states that ""Change"" was released on August 8, 2008, with all proceeds being donated to the United States Olympic team. It was later included on Swift's second studio album ""Fearless"", which was released in November 2008.
[2] mentions that Swift wrote or co-wrote all thirteen tracks on ""Fearless"", and it was released on November 11, 2008, by Big Machine Records.
Connecting the useful passages:
First, we identify that ""Change"" was part of Swift's second studio album ""Fearless"".
Second, we find out that ""Fearless"" was released by Big Machine Records.
Answer: Big Machine Records",1,1005,145,10
baseline_explain,explain,5ab92e02554299753720f775,hard,bridge,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219,0 1,0 6 2 1 7,219,"Sentence 1: [1] BOAC Flight 911 used a Boeing 707-436 aircraft.
Sentence 2: [4] Boeing 707 has a capacity from 140 to 219 passengers.
Connection: The Boeing 707-436 used for BOAC Flight 911 falls within the capacity range of the Boeing 707.
Answer: 219",1,681,94,10
baseline_explain,explain,5abc715f5542993a06baf8ea,hard,bridge,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany,Daniil Shafran,1 3,1 7 3 8 5,Daniil Borisovich Shafran,"Sentence 1: Anton Ginsburg was a Russian pianist who graduated from the Moscow Conservatory in 1953 and was active as a concert pianist both in the USSR and abroad.
Sentence 2: Ginsburg has been best remembered for his work as an accompanist with Daniil Shafran.
Chain of reasoning: Ginsburg worked as an accompanist with Daniil Shafran, who is described as a Soviet Russian cellist.
Answer: Daniil Borisovich Shafran",1,775,103,10
baseline_explain,explain,5abc089b5542993f40c73c57,hard,bridge,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina,5 9,5 1 8 9 4,high-resolution Retina Display,"Sentence 1: MacBook offers a high-resolution Retina Display that is higher-resolution than other portable computers.
Sentence 2: [4] states that Retina Display is a brand name used by Apple for its series of IPS panel displays that have a higher pixel density than traditional displays.
Answer: high-resolution Retina Display",1,708,64,10
baseline_explain,explain,5adf734b5542995ec70e9016,hard,bridge,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does,6 8,8 9 4 5 2,Chelsea Does,"[2] Chelsea Does. Chelsea Does is an American web television documentary series first released on Netflix on January 22, 2016.
This passage directly answers the question by mentioning Chelsea Does, a show Chelsea Handler appeared on in January 2016.
Answer: Chelsea Does",1,534,60,10
baseline_explain,explain,5a7309a15542992359bc320c,hard,bridge,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson,1 9,1 9 7 3 0,Benny Andersson,"Sentence 1: [1] states ""Money, Money, Money"" is a song recorded by Swedish pop group ABBA, written by Benny Andersson and Björn Ulvaeus.
Sentence 2: [2] states Benny Andersson was born on 16 December 1946.
Sentence 3: [4] states ""I'm a Marionette"" was written by Björn Ulvaeus and Benny Andersson.
Connecting the useful passages into a chain of reasoning:
Benny Andersson, who wrote ""Money, Money, Money"" along with Björn Ulvaeus, is mentioned in [2] to have been born on 16 December 1946.
Answer: Benny Andersson",1,819,151,10
baseline_explain,explain,5ab8f7535542991b5579f0a7,hard,comparison,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,0 9,0 9 1 3 7,Sacred Planet,"[1] states that ""Oz the Great and Powerful"" is a 2013 film. [4] introduces James Franco, who starred in ""Oz the Great and Powerful"". [5] mentions Sneha, an actress who appeared in ""Oz the Great and Powerful"".
Connecting these useful passages:
Since ""Oz the Great and Powerful"" was released in 2013 and involves actors like James Franco, we can infer that it came after ""Sacred Planet"" which was released in 2004.
Answer: Sacred Planet",1,945,115,10
baseline_explain,explain,5ab55455554299488d4d993b,hard,bridge,Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million,4 6,4 6 1 3 2,over 1 million,"[1] states that Mount Stimson is the second highest peak in Glacier National Park, which is described in [2] as encompassing over 1 million acres.
Connecting the useful passages:
[2] provides the information about the size of Glacier National Park, which is mentioned in [1] as the location of Mount Stimson.
Answer: over 1 million",1,716,74,10
baseline_explain,explain,5ae644c55542992663a4f27e,hard,bridge,"When was the club formed, for which Adam Johnson played as well as Middlesbrough and Watford ?",1919,5 6,6 8 5 7 3,Leeds United F.C.,"Sentence 1: Adam Johnson (footballer). Adam Johnson (born 14 July 1987) is an English professional footballer and convicted sex offender who plays as a winger.
Sentence 2: [3] Leeds United F.C.. Leeds United Football Club is a professional association football club in Leeds, West Yorkshire, England.
Connecting: Adam Johnson played for Leeds United F.C., alongside Middlesbrough and Watford.
Answer: Leeds United F.C.",1,1039,97,10
baseline_explain,explain,5a7c74a65542990527d554b0,hard,comparison,"Which of the two came out first, The Wind in the Willows or The Bears and I?",The Wind in the Willows,0 2,2 0 4 9 7,1908,"[1] states that ""The Wind in the Willows"" was first published in 1908.
[2] mentions that ""The Bears and I"" was released on July 31, 1974.
[1] helps answer the question by providing the publication year of ""The Wind in the Willows"".
[2] helps answer the question by providing the release date of ""The Bears and I"".
Answer: 1908",1,633,95,10
baseline_explain,explain,5ae406f055429970de88d874,hard,bridge,"What Cason, CA soccer team features the son of Roy Lassiter?",LA Galaxy,6 8,6 8 3 1 7,LA Galaxy,"Sentence 1: Roy Lassiter is a retired American soccer striker born on March 9, 1969.
Sentence 2: LA Galaxy is an American professional soccer franchise based in Carson, California.
Sentence 3: Ariel Lassiter is the son of Roy Lassiter and plays for LA Galaxy.
Connecting the useful passages into a chain of reasoning:
Roy Lassiter, the father of LA Galaxy player Ariel Lassiter, is associated with the LA Galaxy, which is based in Carson, California.
Answer: LA Galaxy",1,751,111,10
baseline_explain,explain,5a7e4414554299495941995c,hard,bridge,Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,0 1,0 1 6 9 7,fifty,"Sentence 2 states that Tautiška giesmė is the national anthem of Lithuania and has fifty words. 2
Connecting the useful passages:
Sentence 2 mentions Tautiška giesmė as the national anthem of Lithuania, and Sentence 1 identifies Vincas Kudirka as the author of both the music and lyrics of this anthem. 3
Answer: fifty",1,1175,84,10
baseline_explain,explain,5ac036b95542992a796deccd,hard,bridge,From where was the award which has Matt James as a winner in 2012 has its name derived?,EN World web site,1 8,1 5 6 2 0,Entertainment and News Industry New Talent,"[1] states that Matt James won an ENnie Award in 2012. [1] mentions that ENnie is an abbreviation for ""Entertainment and News Industry New Talent"".
ENnie (from [1]) - Entertainment and News Industry New Talent (from [1])
Answer: Entertainment and News Industry New Talent",1,622,66,10
baseline_explain,explain,5ab4147a5542996a3a969f1e,hard,bridge,How many players are in the club in which Stephen Curry became part of in the 2015-2016 NBA season?,seven,3 4,4 7 5 1 0,4,"[1] states that Stephen Curry joined the Golden State Warriors in 2014–15. [2] mentions the 2016–17 season, which included the 2015–16 regular season. [2] does not specify the number of players in the team during the 2015–16 season.
Connecting the useful passages:
[2] provides information about the 2016–17 season, including the addition of Kevin Durant, forming an ""All-Star Fantastic Four"" alongside Stephen Curry, Klay Thompson, and Draymond Green.
Answer: 4",1,963,131,10
baseline_explain,explain,5a8c8828554299653c1aa0ae,hard,bridge,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","Miles Fitzalan-Howard, 17th Duke of Norfolk",1 9,9 1 0 5 8,"Miles Fitzalan-Howard, 17th Duke of Norfolk","Sentence 1: Miles Fitzalan-Howard, 17th Duke of Norfolk, was a British Army general and peer.
Sentence 2: Edward Fitzalan-Howard, 18th Duke of Norfolk, is the son of Miles Fitzalan-Howard, 17th Duke of Norfolk.
Answer: Miles Fitzalan-Howard, 17th Duke of Norfolk",1,692,77,10
baseline_explain,explain,5a823f61554299676cceb234,hard,comparison,Where Ken Kwapis and John Woo both working on films in the 1980's?,yes,1 9,9 1 3 0 2,Sesame Street Presents Follow That Bird,"[1] states that Ken Kwapis directed ""Sesame Street Presents Follow That Bird"" in 1985.
[4] confirms Kwapis directed ""Sesame Street Presents Follow That Bird"".
[2] mentions John Woo directed ""A Better Tomorrow"" in 1986.
Connecting these useful passages:
Both Ken Kwapis and John Woo were working on films in the 1980s, as evidenced by Kwapis' work on ""Sesame Street Presents Follow That Bird"" in 1985 and Woo's directing of ""A Better Tomorrow"" in 1986.
Answer: Sesame Street Presents Follow That Bird",1,682,137,10
baseline_explain,explain,5abed4d55542990832d3a0e0,hard,comparison,Are Tantrix and Personal Preference both types of games?,yes,1 2,2 1 4 5 9,Yes,"[1] states that Tantrix is a hexagonal tile-based abstract game. [2] states that Personal Preference is a 1987 board game. Both provide information about their nature as games.
Connecting the useful passages:
Since Tantrix is described as a hexagonal tile-based abstract game and Personal Preference is explicitly stated to be a board game, we can conclude that both are indeed types of games.
Answer: Yes",1,941,88,10
baseline_explain,explain,5abbb42555429931dba144af,hard,comparison,Jean-Paul Sartre or George Bernard Shaw have more influence on turn of the century literature?,George Bernard Shaw,5 8,5 8 0 4 2,[1],"[1] states that Jean-Paul Sartre was a ""key figure in the philosophy of existentialism and phenomenology, and one of the leading figures in 20th-century French philosophy and Marxism. ""
[2] mentions George Bernard Shaw as ""the leading dramatist of his generation"" and notes he was awarded the Nobel Prize in Literature in 1925.
[3] discusses Sartre's work ""Saint Genet, Actor and Martyr"" which provides insight into Sartre's philosophical approach.
[4] provides information about Sartre's personal relationships, including romantic involvement with prominent thinkers.
[5] describes SHAW: The Annual of Bernard Shaw Studies, an academic journal dedicated to Shaw's works.
Answer: [1]",1,834,157,10
baseline_explain,explain,5ab2f50a55429929539468cd,hard,bridge,SkyJump Las Vegas is located at a hotel on what street?,Las Vegas Boulevard,1 8,1 7 8 6 4,Las Vegas Boulevard,"Sentence 1: [1] SkyJump Las Vegas is located at Stratosphere Las Vegas, which is on Las Vegas Boulevard just north of the Las Vegas Strip.
Sentence 2: [3] Stratosphere Las Vegas is a hotel, casino, and tower located on Las Vegas Boulevard just north of the Las Vegas Strip in Las Vegas, Nevada.
Connection: SkyJump Las Vegas is located at Stratosphere Las Vegas, which is situated on Las Vegas Boulevard.
Answer: Las Vegas Boulevard",1,775,100,10
baseline_explain,explain,5a8781b65542993e715abf8f,hard,comparison,Are David O. Russell and Tony Gatlif from the same country?,no,1 9,1 9 4 0 3,no,"[1] states Tony Gatlif was born in Algiers, indicating he is Algerian.
[2] states David O. Russell was born in the United States.
[3] and [4] and [5] provide information about films directed by Tony Gatlif.
Answer: no",1,534,60,10
baseline_explain,explain,5aba6d4b5542994dbf019906,hard,bridge,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",English-language,5 6,6 5 3 2 9,Italian and English,"Sentence 1: The Best Offer is a 2013 Italian English-language romantic mystery film.
Sentence 2: Therefore, Giuseppe Tornatore wrote and directed his film ""The Best Offer"" in both Italian and English.
Answer: Italian and English",1,697,53,10
baseline_explain,explain,5ab42b8955429942dd415ea6,hard,bridge,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",Bourbon County,0 2,2 3 9 8 0,Bourbon County,"Sentence 1: [1] Iola, Kansas. Iola (pronounced ) is a city situated along the Neosho River in the northwestern part of Allen County, located in Southeast Kansas, in the Central United States.
Sentence 2: [5] Southeast Kansas. Southeast Kansas is a region of the U.S. state of Kansas. It can be roughly defined by Woodson County in the northwest, Bourbon County in the northeast, Cherokee County in the southeast, and Montgomery County in the southwest.
Connection: Southeast Kansas, which includes Iola, is defined by Woodson County in the northwest and Bourbon County in the northeast.
Answer: Bourbon County",1,853,134,10
baseline_explain,explain,5ae684925542995703ce8b71,hard,bridge,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,1984 to 1985,1 9,9 6 1 8 4,1984 to 1985,"Sentence 1: David Lee Stenstrom is an American actor who has appeared in various shows, including being the voice of King Mondo in ""Power Rangers Zeo"" and Hal Stewart in ""Masked Rider"".
Sentence 2: Stenstrom was also known for his role as Waldo the inventor on the Nickelodeon show, ""Out of Control"".
Connecting: Since Stenstrom played Waldo the inventor on ""Out of Control"", which ran from 1984 to 1985 on Nickelodeon, we can conclude the relevant years.
Answer: 1984 to 1985",1,786,130,10
baseline_explain,explain,5ab80e1455429916710eafd7,hard,bridge,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",G20,3 5,3 1 7 2 5,EU trio,"[1] states that Italy is part of great power concerts like the EU trio, NATO Quint, G7, and G20. [1] also mentions that Italy is the leading nation of the Uniting for Consensus and serves as one of the states of ""chief"" importance in providing shipping services, air transport, and industrial development.
Answer: EU trio",1,705,74,10
baseline_explain,explain,5a7f7c285542994857a76746,hard,bridge,California joined the Union due to the passage of a package of how many separate bills?,five,4 8,4 8 1 6 0,five,"Sentence 1: The Compromise of 1850 was a package of five separate bills passed by the United States Congress in September 1850.
Sentence 2: California joined the Union as a free state in 1850, due to the Compromise of 1850.
Connection: The Compromise of 1850 included five separate bills, one of which allowed California to join the Union as a free state.
Answer: five",1,804,98,10
baseline_explain,explain,5a84de5f5542991dd0999e07,hard,bridge,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?","Detroit, Michigan",4 5,4 5 7 0 1,"Detroit, Michigan","Sentence 1: Passage 1 states that Chokwe Antar Lumumba, son of the 2017 Jackson mayor, was elected mayor in a landslide.
Sentence 2: Passage 2 mentions that Chokwe Lumumba was born in Detroit, Michigan.
Connection: Lumumba, the father of the 2017 Jackson mayor, was born in Detroit, Michigan.
Answer: Detroit, Michigan",1,776,84,10
baseline_explain,explain,5a8a3a355542996c9b8d5e5e,hard,bridge,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,Greater Manchester's Metrolink,0 2,2 6 9 3 0,MediaCityUK tram stop,"[1] states that Imperial War Museum North explores the impact of modern conflicts on people and society. [5] mentions that MediaCityUK tram stop serves the museum. [3], [4], and [2] provide information about other light rail systems but do not mention the museum. Therefore, MediaCityUK tram stop can be used to visit the museum.
Answer: MediaCityUK tram stop",1,949,80,10
baseline_explain,explain,5a80ad205542992bc0c4a79d,hard,bridge,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor,6 8,8 2 7 1 5,artisans of Golkonda,"[1] states that the Nassak Diamond was recut by Rundell and Bridge in 1818.
[3] mentions that Golkonda was the capital of the medieval sultanate of the Qutb Shahi dynasty, which includes the period relevant to the recutting of the Nassak Diamond.
Connecting these:
Rundell and Bridge, who recut the Nassak Diamond in 1818, were preceded by the artisans of Golkonda, where the diamond was originally cut.
Answer: artisans of Golkonda",1,810,113,10
baseline_explain,explain,5ae0616255429924de1b70ca,hard,comparison,Are Steve Perry and Dennis Lyxzén both members of the same band ?,no,1 8,8 1 0 6 2,no,"[1] states that Dennis Lyxzén is the lead vocalist for Refused, a Swedish hardcore punk band.
[3] mentions that Dennis Lyxzén formed The (International) Noise Conspiracy almost immediately after the breakup of Refused.
[4] introduces INVSN, stating it is a Post-Punk band from Umeå and a music project of Dennis Lyxzén.
Answer: no",1,712,80,10
baseline_explain,explain,5ac4e03f5542995c82c4ad75,hard,bridge,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo,4 6,7 6 4 0 1,Kim Yoon-seok and Ha Jung-woo,"[2] states that ""The Chaser"" is a 2008 South Korean action thriller film starring Kim Yoon-seok and Ha Jung-woo.
[3] mentions that ""Murder 2"" was unofficially based on ""The Chaser"".
Connecting these two pieces of information:
Since ""The Chaser"" starred Kim Yoon-seok and Ha Jung-woo, and ""Murder 2"" was based on ""The Chaser"", the stars of the 2008 South Korean movie that was later remade as ""Murder 2"" were Kim Yoon-seok and Ha Jung-woo.
Answer: Kim Yoon-seok and Ha Jung-woo",1,916,143,10
baseline_explain,explain,5adfc9a555429906c02daa42,hard,bridge,"Who directed the 2017 horror-thriller film in which Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone appeared?",Yorgos Lanthimos,1 7,7 3 1 5 8,Yorgos Lanthimos,"Sentence 1: [1] states that Barry Keoghan has appeared in ""The Killing of a Sacred Deer"" with Nicole Kidman, Colin Farrell and Alicia Silverstone.
Sentence 2: [3] provides information about ""The Killing of a Sacred Deer"", stating it is a 2017 psychological horror-thriller film directed by Yorgos Lanthimos.
Connection: Since ""The Killing of a Sacred Deer"" features all four actors mentioned and is a 2017 horror-thriller film, we can conclude that Yorgos Lanthimos directed it.
Answer: Yorgos Lanthimos",1,890,129,10
baseline_explain,explain,5adccd795542990d50227d2c,hard,bridge,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Beijing,1 7,7 1 2 8 5,Rabat,"Sentence 1: The Moroccan ambassador in Beijing is the official representative of the Government in Rabat to the Government of the People's Republic of China.
Sentence 2: Rabat is the capital city of Morocco and the second largest city with an urban population of approximately 580,000 (2014).
Connection: The ambassador represents Rabat, the capital of Morocco, so the ambassador must be based in the capital city of Morocco.
Answer: Rabat",1,634,97,10
baseline_explain,explain,5a8f64605542992414482aaa,hard,comparison,Are Tim Rice and Kathy Acker both from America?,no,3 6,3 6 9 0 8,No,"Sentence 1: [1] states that Kathy Acker was an American experimental novelist.
Sentence 2: [2] states that Tim Rice is an English author.
Connection: Since Acker is American and Rice is English, they are not both from America.
Answer: No",1,1038,56,10
baseline_explain,explain,5ae60530554299546bf8301e,hard,bridge,"Horace Brindley played for what professional association football club that is based in the seaside town of Blackpool, Lancashire, England?",Blackpool Football Club,2 6,6 2 1 3 4,Blackpool,"Sentence 1: [1] Horace Brindley (1 January 1885 — 1971) was an English footballer who played in the Football League for Blackpool, Lincoln City and Stoke as well as a number of Southern League clubs.
Sentence 2: [2] Blackpool Football Club is a professional association football club based in the seaside town of Blackpool, Lancashire, England.
Connection: Blackpool Football Club, where Horace Brindley played, is based in the seaside town of Blackpool, Lancashire, England.
Answer: Blackpool",1,823,121,10
baseline_explain,explain,5add433b5542997545bbbd02,hard,bridge,What novel imagines the true story of a character based on a novel by Mark Twain first published in 1884?,Shohola Falls,4 9,9 4 5 6 2,Shohola Falls,"[2] Shohola Falls. This passage mentions a novel that imagines the true story of a character based on Mark Twain's character Huck Finn, first published in 1884.
Connecting the useful passages:
Shohola Falls, written in 2003, imagines the true story of Thomas Blankenship, whom Mark Twain supposedly modeled Huck Finn after in his 1884 novel Adventures of Huckleberry Finn.
Answer: Shohola Falls",1,798,100,10
baseline_explain,explain,5ae2fca555429928c423958a,hard,bridge,"What was the other single from Eric Stewart and Graham Gouldman's band's 1975 album, besides ""I'm Not in Love""?",Life Is a Minestrone,2 4,4 6 2 7 3,"""I'm Mandy Fly Me""","Sentence 1: [1] states that ""I'm Not in Love"" was the second single from 10cc's third album ""The Original Soundtrack"".
Sentence 2: [3] confirms that ""The Original Soundtrack"" was the third studio album by 10cc released in 1975.
Connecting these: From [1] we know ""I'm Not in Love"" was the second single from ""The Original Soundtrack"", and from [3] we know ""The Original Soundtrack"" was the third album by 10cc.
Answer: ""I'm Mandy Fly Me""",1,682,127,10
baseline_explain,explain,5a82c51055429966c78a6a8d,hard,bridge,"Where did recording sessions take place for the Michael Jackson hit ""Beat It""?",at Westlake Recording Studios in Los Angeles,6 8,6 0 8 3 7,Westlake Recording Studios,"Sentence 1: Recording sessions for the album ""Thriller"" took place from April to November 1982 at Westlake Recording Studios in Los Angeles.
Answer: Westlake Recording Studios",1,894,39,10
baseline_explain,explain,5a88e3cc5542997e5c09a6c2,hard,bridge,What location is shared by both Great Neck School District and Saddle Rock Elementary School?,"New York, United States",3 5,5 3 1 2 9,Great Neck,"Sentence 1: [1] Saddle Rock Elementary School is an elementary school in Great Neck, New York, USA as part of the Great Neck School District.
Sentence 2: [4] Great Neck is a region on Long Island, New York, that covers a peninsula on the North Shore of Long Island, which includes the villages of Great Neck, New York.
Connection: Both passages indicate that Great Neck School District and Saddle Rock Elementary School are located in Great Neck, New York.
Answer: Great Neck",1,1001,104,10
baseline_explain,explain,5abb07e95542992ccd8e7ec4,hard,bridge,"""The Parasite"" is a kind of text that has how many words?","between 7,500 and 40,000",2 9,9 2 0 7 3,"7,500 to 40,000","Sentence 1: [1] states that ""The Parasite"" is an 1894 novelette by Sir Arthur Conan Doyle.
Sentence 2: [2] defines a novella as a text of written, fictional, narrative prose normally longer than a short story but shorter than a novel, somewhere between 7,500 and 40,000 words.
Connection: Based on the information in [1] and [2], ""The Parasite"" is a novella, which falls within the range of 7,500 to 40,000 words.
Answer: 7,500 to 40,000",1,781,143,10
baseline_explain,explain,5a7414d855429929fddd83db,hard,bridge,"What English professional football club, won the 1994 European Cup? Arsenal",Arsenal,3 9,3 9 0 4 5,Arsenal,"Sentence 1: [1] states that Arsenal won the 1994 European Cup Winners' Cup Final with a 1–0 victory.
Sentence 2: [5] confirms Arsenal Football Club is an English professional association football club.
Answer: Arsenal",1,1039,53,10
baseline_explain,explain,5ab8337a55429919ba4e225f,hard,comparison,"Are the movies ""Monsters, Inc."" and ""Mary Poppins"" both by the same company?",yes,1 2,2 1 8 3 6,Walt Disney,"[1] states that Monsters, Inc. was produced by Pixar Animation Studios and distributed by Walt Disney Pictures. [2] mentions that Mary Poppins was directed by Robert Stevenson and produced by Walt Disney. Both films were produced by Walt Disney.
Connecting the useful passages into a chain of reasoning:
Both ""Monsters, Inc."" and ""Mary Poppins"" were produced by Walt Disney, indicating they were made by the same company.
Answer: Walt Disney",1,1021,91,10
baseline_explain,explain,5a835b88554299123d8c2101,hard,bridge,Arnold Richards was the former chair of what organization that is a member of the Center for Jewish History?,YIVO,1 4,1 6 5 3 9,YIVO,"[1] states that Arnold Richards is a board member and former chair of YIVO.
[2] mentions that YIVO Institute for Jewish Research is one of the five organizations in the Center for Jewish History.
YIVO is part of the Center for Jewish History and Richards was its chair.
Answer: YIVO",1,825,62,10
baseline_explain,explain,5a81dacc55429926c1cdada0,hard,bridge,Who is the author of the play that was adapted into a film and featured the orchestral arrangement Suite from Henry V?,William Shakespeare,6 7,6 7 3 1 5,William Walton,"[2] states that Henry V (1944 film) is a 1944 British Technicolor film adaptation of William Shakespeare's play of the same name.
[2] mentions that the score is by William Walton.
Connecting these two pieces of information:
William Walton composed the score for the 1944 film adaptation of William Shakespeare's Henry V, which included the orchestral arrangement Suite from Henry V.
Answer: William Walton",1,661,91,10
baseline_explain,explain,5ae0345855429924de1b705f,hard,bridge,Which company owns the hotel on whose premises the Cotal Arena is located ?,Las Vegas Sands company.,1 3,3 1 0 6 8,Las Vegas Sands,"[1] states that Cotai Arena is located on the premises of The Venetian Macao. [2] provides information about The Venetian Macao, which is owned by Las Vegas Sands. Therefore, Las Vegas Sands owns the hotel on whose premises the Cotai Arena is located.
Answer: Las Vegas Sands",1,791,65,10
baseline_explain,explain,5a8d02cc554299441c6b9fb6,hard,bridge,"John MacGregor, Baron MacGregor of Pulham Market was educated at the University of St Andrews and another university established by what monach?",King George IV,4 9,4 6 1 2 8,a monk,"[1] states that John MacGregor was educated at the University of St Andrews.
[2] provides information about the University of St Andrews being founded between 1410 and 1413 by the Avignon Antipope Benedict XIII.
Connecting these:
Since MacGregor was educated at the University of St Andrews, which was founded by a papal bull, we can infer that it was established by a monk.
Answer: a monk",1,629,93,10
