setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
kv_hqq_n2_g32_r512,short,5a8b515e55429971feec46bb,hard,bridge,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,Red Dead Redemption,2 7,6 2 3 7 0,Red Dead Rev,,1,724,3,10
kv_hqq_n2_g32_r512,short,5ae0c9dd5542993d6555ec69,hard,comparison,Are Rob Parissi and Robert Pollard both musicians,yes,2 4,4 2 7 9 3,Yes City,,1,636,2,10
kv_hqq_n2_g32_r512,short,5ac43e0f554299076e296d8e,hard,comparison,What country are both Dafeng District and Jixi in?,China,1 6,1 5 9 6 0,China is,,1,522,2,10
kv_hqq_n2_g32_r512,short,5abb342055429966062416e8,hard,bridge,"The world's greatest Super-Heroes anthology showcased one of four superheroes known for speaking the phrase ""SHAZAM"", what was their name?",Captain Marvel,1 7,7 1 9 3 8,CaptainERICAon,,1,799,3,10
kv_hqq_n2_g32_r512,short,5a8f21c755429918e830d195,hard,comparison,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",Samuel Ray Delany Jr.,0 7,0 7 3 1 5,Sam,,1,742,1,10
kv_hqq_n2_g32_r512,short,5ab5ec795542997d4ad1f252,hard,bridge,"What abbey, founded in 598, was Clarembald a monk at?",St Augustine's Abbey,1 7,1 7 8 9 4,Clagueat Canterbury Abbeyd Abb Thedbbsbsbsbsstast,,1,696,15,10
kv_hqq_n2_g32_r512,short,5a862b0b554299211dda2a98,hard,bridge,The current home ground of the Salford Red Devils was built for what season?,the 2012 season,0 1,0 8 1 6 9,2 20 12 2 new bell B I Bell I rugby 2 club in 2 2 2 2,,1,594,28,10
kv_hqq_n2_g32_r512,short,5ab2e3a35542991669774124,hard,bridge,The Pioneer Helmet and the Benty Grange helmet are linked because of which feature?,A simple iron boar crest,4 7,4 7 0 2 3,boenty helmet,,1,611,3,10
kv_hqq_n2_g32_r512,short,5ae692e35542996d980e7c0e,hard,bridge,"What is the birthdate of this King of Italy, claiming thrones of Ethiopia and Albania and father of Princess Yolanda of Savoy?",11 November 1869,1 7,1 7 8 5 3,1 June,,1,1102,2,10
kv_hqq_n2_g32_r512,short,5a876cd55542993e715abf36,hard,bridge,Kim Jong-hyun's first studio album was distributed by whom?,KT Music,1 6,1 9 6 2 5,"KT music.. ""Story.",,1,988,6,10
kv_hqq_n2_g32_r512,short,5ab9ba6855429970cfb8eb87,hard,bridge,"Which novel by the author of ""Armada"" will adapted as a feature film by Steven Spielberg?",Ready Player One,0 9,9 0 1 2 7,Ready's's,,1,821,3,10
kv_hqq_n2_g32_r512,short,5ae446175542995ad6573d1f,hard,bridge,Who had a perfect game against The Ignitor's team in 1998?,David Wells,1 3,6 1 3 0 7,Tomie,,1,949,2,10
kv_hqq_n2_g32_r512,short,5a77846f5542995d83181187,hard,bridge,Which 50th Congressional District representative was Brent Roger Wilkes connected to in a scandal?,Duke Cunningham,6 8,6 8 1 9 2,California District Sher.,,1,821,4,10
kv_hqq_n2_g32_r512,short,5ae4e29855429908b63264a9,hard,bridge,Where does the team that Flavio de Jesús Santos plays for play home games?,city of Culiacán,3 8,8 0 1 3 2,Cúaa S S hallsam_s Cul S S games complex play play play play play play Dor Dor Cul games hall gamessinala S s S,,1,588,31,10
kv_hqq_n2_g32_r512,short,5abd0b6b5542996e802b46b4,hard,bridge,Finally includes the song that peaked at what on the US Hot 100,number five,1 7,7 1 3 8 4,number,,1,1247,1,10
kv_hqq_n2_g32_r512,short,5a88d7fc5542993b751ca879,hard,bridge,Futbolita has interviewed what Spanish Professional footballer who plays as a striker for New York City FC?,David Villa,8 9,9 8 7 5 2,Davidon Reyn,,1,619,3,10
kv_hqq_n2_g32_r512,short,5ab850795542990e739ec8bd,hard,bridge,Erskine Academy is located in a village in what county?,"Kennebec County, Maine",0 3,3 6 5 9 8,South China China county,,1,497,4,10
kv_hqq_n2_g32_r512,short,5a85cd295542997175ce202b,hard,bridge,Who was the military commander of the last active ruler of the Ptolemaic Kingdom of Egypt?,Athenion,3 5,8 7 3 0 6,"Cas, who army of the Ptole. army. army. army. army.. army., who...",,1,720,22,10
kv_hqq_n2_g32_r512,short,5a875cd65542996e4f30879d,hard,bridge,"What kind of producer is the person who helped created ""The Spiderwick Cronicles"" with Holly Black?",motion picture producer,2 5,5 3 1 2 7,"Nicking Martin ""1 and the""",,1,767,8,10
kv_hqq_n2_g32_r512,short,5a7790ed5542992a6e59defb,hard,comparison,Name three common things that are used in playing Monopoly and King of Tokyo?,"dice, cards, and boards",1 6,1 6 7 9 5,Money,,1,1182,1,10
kv_hqq_n2_g32_r512,short,5ae3e2455542994393b9e78c,hard,comparison,Scout Tufankjian and Daron Malakian are both what?,Armenian–American,2 8,8 2 1 3 4,Ar Americans,,1,715,2,10
kv_hqq_n2_g32_r512,short,5a7716ee55429937353601cc,hard,bridge,What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,"Chesley Burnett ""Sully"" Sullenberger III",4 8,4 8 6 1 5,Chesleywood S,,1,913,5,10
kv_hqq_n2_g32_r512,short,5ab9988b554299131ca4238e,hard,bridge,"Who is the American actress that stars in the movie ""Innocesnce"" and is best known for her role as Alexandra Cabot in a long-running NBC series?",Stephanie Caroline March,5 7,5 6 0 4 1,Stepmpathy,,1,791,3,10
kv_hqq_n2_g32_r512,short,5ae780a55542997b22f6a79f,hard,bridge,What was the fort renamed in which the English abandoned to move to a fort located atop State Street Hill?,Fort Albany,6 7,7 6 1 3 9,Fort Fort,,1,925,2,10
kv_hqq_n2_g32_r512,short,5a8dd5f955429917b4a5bcc7,hard,bridge,"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,0 8,0 2 6 3 1,Paris Series of Long Beach,,1,704,5,10
kv_hqq_n2_g32_r512,short,5abe9c1a5542993f32c2a183,hard,bridge,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,4 6,2 4 6 3 9,Robert c,,1,724,2,10
kv_hqq_n2_g32_r512,short,5a8f73455542997ba9cb3269,hard,bridge,At which public research university founded in 1881 Ralph Fielding served as the head football coach?,University of Texas at Austin,6 7,6 0 5 1 7,University University of Texas,,1,1111,4,10
kv_hqq_n2_g32_r512,short,5ae3789b5542992e3233c412,hard,bridge,Riom Trial was headed by the French general who reached what distinction?,Marshal of France,1 8,1 8 9 7 5,Marshal,,1,810,1,10
kv_hqq_n2_g32_r512,short,5abd68d655429933744ab7c0,hard,comparison,Were Dee Dee Ramone and Ben Weasel ever in the same band?,no,1 3,1 3 6 2 9,Noz. No.,,1,695,5,10
kv_hqq_n2_g32_r512,short,5abdf7055542993f32c2a06c,hard,bridge,What is the population of the city as of the 2010 Census where the band Quincy Mumford & The Reason Why is based?,"16,116",5 9,9 7 1 8 4,"Asbury, Asbury",,1,678,5,10
kv_hqq_n2_g32_r512,short,5ae074aa5542993d6555eb54,hard,comparison,Are Ash Lieb and Elswyth Thane both artists?,no,1 4,4 1 8 5 2,Yes 1,,1,655,3,10
kv_hqq_n2_g32_r512,short,5ab8524f5542990e739ec8c4,hard,bridge,"William Hodges visited a polar region as part of a voyage, the region is how big?",14 million km,6 8,8 6 7 1 0,Antique,,1,720,2,10
kv_hqq_n2_g32_r512,short,5ae76c625542997ec272763e,hard,bridge,"Which founder of Alcatraz East was born on March 31, 1956?",John Morgan,3 4,4 7 3 1 9,John F,,1,881,2,10
kv_hqq_n2_g32_r512,short,5a89e0ec5542992e4fca8427,hard,bridge,What philosophical system did the author of a novel about Howard Roark develop?,Objectivism,1 8,1 6 8 7 3,"Objectanism
 developed, Ayn Rand developed",,1,793,9,10
kv_hqq_n2_g32_r512,short,5a8ec3205542995a26add506,hard,comparison,Does Dashboard Confessional have more members than World Party?,yes,4 5,4 5 1 2 8,No,,1,435,1,10
kv_hqq_n2_g32_r512,short,5ae3263455429928c4239634,hard,bridge,"On November 2, 2010, John Spratt lost to an AMerican politician who served in the South Carolina General Assembly from 2007 until when?",2011,2 6,6 2 3 5 1,20 2 Mr 2 2011,,1,1072,12,10
kv_hqq_n2_g32_r512,short,5ac300905542996773102682,hard,bridge,Devilment finally found a stable vocalist in the founding member of which band?,Cradle of Filth,2 4,2 5 0 4 6,Canton,,1,524,2,10
kv_hqq_n2_g32_r512,short,5a8a2d2155429930ff3c0cdc,hard,bridge,House of Many Ways is a young adult fantasy novel set in the same world as a novel that was adapted as an animated film of the same name and nominated for what?,Academy Award for Best Animated Feature,2 6,2 6 3 4 5,How a Academy,,1,675,3,10
kv_hqq_n2_g32_r512,short,5a7eb9f355429934daa2fc53,hard,bridge,The St. Louis Bay Bridge runs between Bay St. Louis and a city in what county?,"Harrison County, Mississippi",7 9,7 4 3 1 9,H,,1,717,1,10
kv_hqq_n2_g32_r512,short,5a7d2b2b5542995ed0d1661b,hard,bridge,"What concert hall is located on the northern edge or South Kensington, London, and had songs chosen from a number of concerts there?",Royal Albert Hall,4 5,4 0 7 5 8,Royalal Hall,,1,680,3,10
kv_hqq_n2_g32_r512,short,5a83438955429966c78a6b61,hard,bridge,The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,2 4,2 4 9 5 6,Billam,,1,650,2,10
kv_hqq_n2_g32_r512,short,5add26075542994ed6169c9c,hard,bridge,What public radio network in New York has allowed Eric Plakun to dis his psychiatric work?,WAMC,4 7,7 8 4 0 1,W public public NJ radio,,1,749,5,10
kv_hqq_n2_g32_r512,short,5ac41ca75542991943173919,hard,bridge,How large of the area is the nature reserve south of Seacroft Esplanade?,4.3 km2,2 8,2 9 7 8 5,Se,,1,426,1,10
kv_hqq_n2_g32_r512,short,5ab56200554299494045ef88,hard,bridge,Which Olympic game featured Boules and happened right before medals started to be awarded?,The Summer Olympic Games,0 9,9 0 5 1 2,1,,1,674,1,10
kv_hqq_n2_g32_r512,short,5a8e2ba05542995085b373b8,hard,comparison,Are the libretto of Tristan und Isolde and Ariane et Barbe-bleue in the same language?,no,3 6,3 2 6 0 4,No,,1,882,1,10
kv_hqq_n2_g32_r512,short,5a8a12ae5542992d82986e92,hard,bridge,"Though one castle is on an Isle and the other on a ridge, what to they share in common regarding their locations?",Scotland,0 2,0 2 6 4 8,Scotland,,1,663,1,10
kv_hqq_n2_g32_r512,short,5a879ba55542993e715abfc3,hard,comparison,"Which director had the longest career, Alain Resnais or Scott Sidney?",Scott Sidney,5 9,9 5 7 4 1,Scott Sidney,,1,672,2,10
kv_hqq_n2_g32_r512,short,5a79a26d554299029c4b5f63,hard,bridge,"The founder of The Covenant, The Sword, and the Arm of the Lord is a close associate of what man responsible for the Oklahoma City bombing?",Timothy James McVeigh,4 8,4 8 6 9 7,James,,1,923,1,10
kv_hqq_n2_g32_r512,short,5abbd3b4554299642a094b4f,hard,bridge,What sort of dog did the same man who cared for the living gift that Martin Bormann gave Hitler have?,dachshund,3 5,3 4 5 7 8,Germanachowann,,1,468,4,10
kv_hqq_n2_g32_r512,short,5ab615cf554299488d4d9aa3,hard,bridge,"Dawn Lake described the star of ""I Love Lucy"" as what?",our greatest comedienne,7 9,9 7 3 4 1,Luc,,1,579,1,10
kv_hqq_n2_g32_r512,short,5ae4932855429970de88d9b8,hard,bridge,Which American chain of bakery-café fast casual restaurants sponsored Bill Steers Men's 4-Miler,Panera Bread Company,0 5,0 4 1 5 2,Pan,,1,785,1,10
kv_hqq_n2_g32_r512,short,5addd6045542997dc7907049,hard,bridge,"Between the Riddlers Revenge and the Green Lantern, which stand-up roller coaster stands tallest?",The Riddler's Revenge,1 2,1 2 0 7 8,The Rossel Revenge,,1,853,4,10
kv_hqq_n2_g32_r512,short,5a81d1f0554299676cceb0ee,hard,bridge,"Which part of Handel's Messiah covers the birth of a child who, according to the gospels of Luke and Matthew, was born in Bethlehem?",Part I,1 4,4 2 8 0 1,Part,,1,1024,1,10
kv_hqq_n2_g32_r512,short,5abfb3425542990832d3a1c0,hard,bridge,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,The Conversation,2 4,2 0 1 7 4,TheConversationnineet The Conversationon,,1,615,7,10
kv_hqq_n2_g32_r512,short,5a75e29f5542992d0ec0600c,hard,bridge,"What Actor whose birth name was Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy?",Charles Bronson,1 7,1 7 5 4 6,Charles,,1,551,1,10
kv_hqq_n2_g32_r512,short,5adfffe755429925eb1afbd1,hard,bridge,What was Mary Edna González sexuality?,omnisexuality,6 9,9 8 1 0 6,panst 3>,,1,762,5,10
kv_hqq_n2_g32_r512,short,5ae1e22a5542997f29b3c160,hard,bridge,"The role of ""Celene"" in the film ""Walk All over Me"" was played by an actress that voices what role in the ""Starcraft 2"" triolgy?",Sarah Kerrigan,7 8,7 8 9 0 6,Trion,,1,781,2,10
kv_hqq_n2_g32_r512,short,5a8fb5905542997ba9cb32f6,hard,bridge,The Party Machine with Nia Peeples was executive produced by the talk show host whose show originally ran during what time period?,from 1989 until 1994,2 6,2 4 7 3 5,Ars to Direct,,1,978,3,10
kv_hqq_n2_g32_r512,short,5abeb3525542993fe9a41d03,hard,bridge,Which community did Otto Gross join which includes the popular destination Monte Verita?,joined the utopian Ascona community,3 4,3 4 7 6 5,As Asso,,1,733,3,10
kv_hqq_n2_g32_r512,short,5a74c6a655429974ef308c5d,hard,bridge,Who was born first Margaret Pellegrini or Jerry Maren?,"Gerard Marenghi (born January 24, 1920)",4 9,9 4 3 6 5,Jerryino Laralo Pinto Lara,,1,852,7,10
kv_hqq_n2_g32_r512,short,5ab83bd055429919ba4e2279,hard,bridge,Vestfold and Telemark each border what other Norwegian county?,Buskerud,2 5,5 2 8 7 3,Bussted,,1,575,2,10
kv_hqq_n2_g32_r512,short,5abe03635542991f661060a5,hard,bridge,What is the middle name of the former Stanford Cardinals player who caught 57 passes for 1010 yards and 14 TDs?,David,1 2,2 1 4 7 9,James,,1,987,1,10
kv_hqq_n2_g32_r512,short,5adc83c65542994d58a2f623,hard,bridge,How many students attend the Swiss University Philip Kraft has lectured at?,"26,000",2 7,7 2 6 0 3,Zisclosed,,1,1012,2,10
kv_hqq_n2_g32_r512,short,5ac34fdb554299741d48a24a,hard,bridge,"Which TV series directed and written by the same person as ""Buffy the Vampire Slayer"" starred Tahmoh Penikett?",Dollhouse,3 5,3 5 2 0 9,Contin,,1,1047,1,10
kv_hqq_n2_g32_r512,short,5adbe1c5554299438c868cc4,hard,comparison,Was 9/11: Press for Truth released prior to Chasing Coral?,yes,3 6,6 3 7 9 5,No No. 2 2,,1,522,7,10
kv_hqq_n2_g32_r512,short,5a80522b5542996402f6a4c1,hard,bridge,What population ranking is the Oklahoma city located south of a wilderness area spanning over 5000 acres?,fifth-largest,7 9,9 7 5 6 4,"Law[ Prince Rain, Alaskakmkmkma, Alaska, Alaska, Alaska,, Alaska, Alaska, Alaska, Alaska, Wales, Wilderness, Wilderness,",,1,783,33,10
kv_hqq_n2_g32_r512,short,5a8b7cb95542995d1e6f13bb,hard,bridge,Which group of outlaws from the 1890s shares a name with a Yugoslav rock band?,Dalton Gang,8 9,7 6 3 8 0,Dalša,,1,581,3,10
kv_hqq_n2_g32_r512,short,5a7a68d25542996c55b2dd98,hard,bridge,How is the namesake of The Mountbatten Institute related to Elizabeth II?,second cousin once removed,8 9,8 9 1 5 2,Louis,,1,679,1,10
kv_hqq_n2_g32_r512,short,5a81329655429926c1cdad0c,hard,bridge,What electronic attack squadron is permanently stationed on two pieces of land near Oak Harbor?,Black Ravens,0 3,4 6 0 1 7,VAQn11V1 VA 13 2 VA,,1,530,14,10
kv_hqq_n2_g32_r512,short,5aba14195542994dbf0198a9,hard,bridge,How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?,15,0 7,0 7 4 3 5,15,,1,663,2,10
kv_hqq_n2_g32_r512,short,5ae142c455429920d5234355,hard,bridge,What colloquial umbrella do Rutgers and the many Ivy league schools fall under?,colonial colleges,0 5,1 0 7 8 9,Southern,,1,750,1,10
kv_hqq_n2_g32_r512,short,5ac2a55b55429921a00ab018,hard,bridge,Who developed the jet fighters operated by the 41st Tactical Squadron of the Polish Air Force?,the Mikoyan design bureau,2 9,2 7 5 4 8,Germany,,1,700,1,10
kv_hqq_n2_g32_r512,short,5ab3010455429976abd1bc15,hard,comparison,Brent Hodge and Harley Knoles are both know for being a what?,director,6 7,6 7 5 9 4,film>user is is Hand Hand and The Silent silent is a New for Hand and the is both,,1,522,20,10
kv_hqq_n2_g32_r512,short,5adfed45554299603e4183c5,hard,comparison,What was the career that Sidney Lumet and Albert Ward share in common?,screenwriter,1 8,1 8 7 5 0,director,,1,635,1,10
kv_hqq_n2_g32_r512,short,5a747a9a55429929fddd8444,hard,comparison,"Which composer lived longer, Maurice Ravel or Paul Hindemith?",Paul Hindemith,0 7,0 7 4 1 3,Hierius,,1,716,2,10
kv_hqq_n2_g32_r512,short,5ab42b905542992339550040,hard,bridge,What kind of music did Firework's artist make before getting into pop?,gospel,3 6,3 6 7 5 1,g,,1,891,1,10
kv_hqq_n2_g32_r512,short,5ac45cfd554299076e296db5,hard,bridge,How many years in prison did the Norfolk farmer defended by Anthony Scrivener serve?,three,1 2,2 1 7 4 5,"3 years, servedated",,1,932,5,10
kv_hqq_n2_g32_r512,short,5a7cf59b55429909bec768c7,hard,comparison,Who was born first Burton Cummings or Sharleen Spiteri?,Burton Lorne Cummings,3 9,9 3 0 4 7,11,,1,481,2,10
kv_hqq_n2_g32_r512,short,5ae3d0bb5542990afbd1e1e5,hard,comparison,"are Dee Dee Ramone and Alex Band both singers, songwriters and musicians?",yes,1 5,5 1 2 4 3,No,,1,713,1,10
kv_hqq_n2_g32_r512,short,5a8a416955429930ff3c0d2b,hard,bridge,"What did Eric Radomski produce that premiered on Disney XD on May 26, 2013?",Avengers Assemble,0 2,2 3 1 0 9,Av AvengersD 2. Avengers XD rights. Avengers,,1,765,11,10
kv_hqq_n2_g32_r512,short,5a83bfc8554299123d8c21a1,hard,bridge,"What is the worth of the logo that appears alongside the ""Just Do It"" slogan?",$26 billion,3 6,3 6 7 1 5,S Nike,,1,737,2,10
kv_hqq_n2_g32_r512,short,5a7747e15542994aec3b7266,hard,bridge,"Which was formed first, the duo Big & Rich or Lonestar?",Lonestar,0 2,0 2 4 3 5,"LGravity Lovin was was their 2 album"" which Look""",,1,854,14,10
kv_hqq_n2_g32_r512,short,5aba926f55429901930fa83e,hard,bridge,Which Formula One World Champion had a teammate named Richie Ginther?,Graham Hill,2 9,4 7 2 6 8,G Drivers. 1,,1,718,5,10
kv_hqq_n2_g32_r512,short,5a85fb085542994775f606de,hard,bridge,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,Ronald Shusett,1 6,7 1 0 2 8,Totaline,,1,661,2,10
kv_hqq_n2_g32_r512,short,5ac245015542992f1f2b3829,hard,bridge,Who was a Christian Evangelist and US prisoner of war survivor that was the basis for a film directed by Angelina Jolie?,"Louis ""Louie"" Zamperini",1 9,1 7 9 3 5,Louis louis Lou,,1,819,3,10
kv_hqq_n2_g32_r512,short,5abe0e4e55429976d4830a62,hard,bridge,Tim O'Kelly was cast in a film because he resembled a killer nicknamed what?,Texas Tower Sniper,1 4,4 8 0 2 7,Charles,,1,749,1,10
kv_hqq_n2_g32_r512,short,5a760ab65542994ccc918697,hard,bridge,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,Nelson Rockefeller,2 8,8 1 2 5 0,N on New States States,,1,895,5,10
kv_hqq_n2_g32_r512,short,5ae077735542993d6555eb6d,hard,bridge,What type of sprite did Milada Šubrtová portray in Antonín Dvořák's reknowned opera?,water sprite,4 6,4 6 5 8 2,Ralk,,1,747,2,10
kv_hqq_n2_g32_r512,short,5a7e60a855429949594199ae,hard,bridge,Christopher Nixon Cox is the son of an American politician who is currently the chairman of what?,New York Republican State Committee,1 7,1 7 4 9 5,Newenedes Cox Cox,,1,565,5,10
kv_hqq_n2_g32_r512,short,5ac3d667554299076e296ca5,hard,comparison,"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?",Appenzeller Sennenhund,3 7,3 7 1 4 5,Appleenzue,,1,772,3,10
kv_hqq_n2_g32_r512,short,5ac19ff35542991316484b61,hard,comparison,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",Phineas and Ferb,3 7,3 7 9 5 0,2,,1,875,1,10
kv_hqq_n2_g32_r512,short,5ab2ce27554299545a2cfa98,hard,bridge,The project that Jeder Rappen zählt is inspired by began in what year?,2004,2 5,2 8 6 9 5,2 2 project began. 19,,1,866,9,10
kv_hqq_n2_g32_r512,short,5ae1f8235542997f29b3c1cf,hard,bridge,"Charles Scribner's Sons publishes the books of what author whose books cover subjects such as the Cold War, mathematics, politics, and economics, and global terrorism?","Donald Richard ""Don"" DeLillo",8 9,9 1 7 2 3,Eriginals Bronx,,1,563,4,10
kv_hqq_n2_g32_r512,short,5ab9e2055542994dbf019884,hard,comparison,What kind of group does At the Drive-In and Muse have in common?,band,2 5,5 2 3 8 0,English group Muse,,1,856,3,10
kv_hqq_n2_g32_r512,short,5ade90aa554299728e26c733,hard,bridge,How does George Abbott's career connect to the drama film Heat Lightning?,"American theater producer and director, playwright, screenwriter",1 5,5 1 6 9 2,Leon,,1,401,1,10
kv_hqq_n2_g32_r512,short,5a884adb5542996e4f308938,hard,comparison,Are Eryngium and Arnebia in the same kingdom of life forms?,yes,5 9,9 5 3 0 8,No,,1,708,1,10
kv_hqq_n2_g32_r512,short,5adde3a45542997545bbbdc2,hard,comparison,Are both Delmer Daves and Jean-Pierre Jeunet film directors?,yes,0 2,2 0 6 3 5,Yes,,1,704,1,10
kv_hqq_n2_g32_r512,short,5abc7bf5554299114383a129,hard,comparison,"Between The Goldeneye and Monkey Gland, which cocktail requires more ingredients?",Monkey Gland,6 7,6 7 1 5 8,Golden sauce sauce,,1,363,3,10
kv_hqq_n2_g32_r512,short,5a8f91c755429918e830d26c,hard,bridge,What Estonian composer whose music is partly inspired by Gregorian chant set the Latin text of the Magnificat canticle in 1989?,Arvo Pärt,0 6,0 6 7 2 8,Ar Gregory chantumae modeaeamur,,1,687,9,10
kv_hqq_n2_g32_r512,short,5ac3b4e0554299741d48a2ec,hard,comparison,Are The Datsuns and The Black Crowes both rock bands?,yes,4 7,4 7 2 8 1,Yesşıus,,1,670,3,10
kv_hqq_n2_g32_r512,short,5a75357c5542996c70cfaeab,hard,bridge,"Who was born first, Bobby Keys or Joe Cocker?","""Bobby"" Keys",3 7,3 7 4 6 8,Joe Cockey.,,1,623,4,10
kv_hqq_n2_g32_r512,short,5ab4378f5542991751b4d6f3,hard,comparison,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",no,0 5,0 5 9 2 3,No,,1,630,1,10
kv_hqq_n2_g32_r512,short,5ae7ed17554299540e5a56a3,hard,bridge,Ernest Foot was the best friend of the fighter pilot who had how many victories?,44,1 6,1 6 3 9 2,Albert Ace Ju Ju Ju,,1,596,5,10
kv_hqq_n2_g32_r512,short,5ac249bd55429951e9e68528,hard,bridge,What flow of goods and services were managed and distributed by General Blood?,"blood, platelets, and plasma",0 9,0 9 1 2 7,General flow,,1,619,2,10
kv_hqq_n2_g32_r512,short,5a7b7ff75542995eb53be93d,hard,comparison,"Who was born first, Arthur Conan Doyle or Penelope Lively?",Arthur Ignatius Conan Doyle,3 6,6 3 9 1 5,193,,1,720,3,10
kv_hqq_n2_g32_r512,short,5a88f7855542993b751ca8da,hard,bridge,In what year did a movie that starred both Nicholas Cage and Cher come out?,1987,3 9,3 9 6 0 8,1919,,1,824,4,10
kv_hqq_n2_g32_r512,short,5ab91ef3554299753720f708,hard,bridge,"Gene Sculatti write for CREEM sometime in the 60s or 70s, what famous term did CREEM coin for describing a genre of rock?","""punk rock",0 5,5 0 9 8 3,punkch punk rock rock rock rock magazine,,1,839,8,10
kv_hqq_n2_g32_r512,short,5a77388e55429966f1a36cb1,hard,bridge,"Which star on the Mexican telenovela ""Amy, la niña de la mochila azul"" is also a singer, model, fashion designer, and recording artist?",Danna Paola,0 3,3 9 4 7 2,D Pedro de miinaasiriña,,1,524,8,10
kv_hqq_n2_g32_r512,short,5a7283355542991f9a20c4b1,hard,bridge,Who is the grandfather to Frederick II and was the Holy Roman Emperor until death?,Frederick I,0 1,1 8 7 4 0,"Fre BarbarrobsS死者.
UserControllerdino11 in its",,1,906,14,10
kv_hqq_n2_g32_r512,short,5a78abbc554299148911f90c,hard,bridge,Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.,Forbes ranked Schreiber Foods,2 8,8 2 5 6 4,For Massachusetts,,1,556,2,10
kv_hqq_n2_g32_r512,short,5a7a455c5542994f819ef1a7,hard,comparison,"Who died first, George Archainbaud or Ralph Murphy?",George Archainbaud,5 6,5 6 0 3 7,Mayquet: George Murphyed Big 3 333 1890 7 1890 February February February 20,,1,494,31,10
kv_hqq_n2_g32_r512,short,5a7f53445542992097ad2f15,hard,bridge,Which star of A Family Affair was born in September of 1948?,Samuel Hui,5 6,6 9 1 7 4,K:,,1,909,2,10
kv_hqq_n2_g32_r512,short,5abdd8d95542991f6610606a,hard,bridge,How many episodes did the season of The Simpsons which featured the voice of Lisa Kudrow contain?,It contains twenty-three episodes,0 3,0 3 6 7 1,"twentyños, The episode's which. Simpsons sitcom, the fictionalist, the show, the sitcom, the, which, the, the, the, from",,1,837,32,10
kv_hqq_n2_g32_r512,short,5a83c3275542996488c2e4be,hard,bridge,Which rivers have their confluence at the city Shelly Hruska is from?,Red and Assiniboine Rivers,3 8,3 6 5 9 7,Wíuru,,1,1339,3,10
kv_hqq_n2_g32_r512,short,5a712beb5542994082a3e61c,hard,bridge,What Golden Globe Award actor starred in the film Little Fugitive?,Peter Dinklage,2 3,3 7 5 2 0,Jo,,1,1130,1,10
kv_hqq_n2_g32_r512,short,5a793f505542994bb9456fd1,hard,comparison,Who was born first out of Leopold Lummerstorfer and Laurent Touil-Tartour?,Leopold Lummerstorfer,0 7,0 7 2 5 1,Leopold Lumbertomarou,,1,757,9,10
kv_hqq_n2_g32_r512,short,5ae7eb3c5542994a481bbe20,hard,bridge,The Panel with striding lion was one of many that lined the way north of the gate to the inner city of what location?,Babylon,2 8,8 5 3 2 7,IshtarBABus faç,,1,771,5,10
kv_hqq_n2_g32_r512,short,5a8809d755429938390d3ed6,hard,bridge,"John Robert Marks III, the former Mayor of Tallahassee, Florida was succeeded by an American politician who ecame the youngest person ever elected to what?",Tallahassee City Commission,0 8,8 0 6 2 1,Toras,,1,732,2,10
kv_hqq_n2_g32_r512,short,5ae73eca5542991e8301cc37,hard,bridge,What other notable role did the star actor from Jeremy perform?,the voice of The Beast,1 7,7 2 4 1 3,Dne,,1,693,2,10
kv_hqq_n2_g32_r512,short,5a7329a15542991f9a20c65f,hard,bridge,What record officially started in 1519 in the same state that holds the city Augustus Chapman Allen used his inheritance to fund the founding of?,The recorded History of Texas,1 9,4 6 1 5 8,Texas,,1,599,1,10
kv_hqq_n2_g32_r512,short,5a7265825542997f827839a3,hard,bridge,What Olympic medal did the opponent of Crawford Ashley for the World Boxing Association (WBA) World super middleweight title win in 1984?,a silver medal,0 4,0 4 9 5 3,Silver,,1,1285,1,10
kv_hqq_n2_g32_r512,short,5a7147fd5542994082a3e758,hard,bridge,When was the king that started coin production in Copenhagen born?,2 February 1455,0 6,0 6 8 7 3,148 Julius,,1,834,4,10
kv_hqq_n2_g32_r512,short,5abebb8f5542994516f4540a,hard,bridge,Which English singer from the 1960s has an album entitled Dangerous Acquaintances released in 1981?,Marianne Evelyn Gabriel Faithfull,3 8,8 3 9 0 6,Mian,,1,1129,2,10
