setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
evict_recency_r050,explain,5a88d6df554299206df2b377,hard,bridge,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax,5 6,5 6 1 0 3,"[Best Friend's Brother] is a song performed by American pop recording artist Victoria Justice, featuring music written and produced by Kool Kojak. The animated movie, starring Danny Devito, featured music written and produced by Kool Kojak. The movie, ""Curmudgeons,"" is a 2016 American comedy short film directed, produced by Danny DeVito. It is also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also","[Best Friend's Brother] is a song performed by American pop recording artist Victoria Justice, featuring music written and produced by Kool Kojak. The animated movie, starring Danny Devito, featured music written and produced by Kool Kojak. The movie, ""Curmudgeons,"" is a 2016 American comedy short film directed, produced by Danny DeVito. It is also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also",0,893,256,10
evict_recency_r050,explain,5ae6b6065542991bbc976168,hard,bridge,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins,1 8,5 1 8 3 0,"[5] Roland Emrich is the acting director of the role of Nick Jordan. The actor has played the role of Luc Deveraux in the Universal Soldier, program, and the roles of Nick Jordan. He grossed $36 million worldwide against his budget of $23 million. It spawned several films, including several rather poorly received direct-to-TV films: """", which has since been removed from the series canon, followed by """" and """". The actor has starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourgeois Surgical Consultant, and the Bourne Ultimatum. The actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the","[5] Roland Emrich is the acting director of the role of Nick Jordan. The actor has played the role of Luc Deveraux in the Universal Soldier, program, and the roles of Nick Jordan. He grossed $36 million worldwide against his budget of $23 million. It spawned several films, including several rather poorly received direct-to-TV films: """", which has since been removed from the series canon, followed by """" and """". The actor has starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourgeois Surgical Consultant, and the Bourne Ultimatum. The actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the Bourne Surgical Consultant, and the Bourne Surgical Consultant, and the actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum, the",0,994,256,10
evict_recency_r050,explain,5ae531ee5542990ba0bbb1ff,hard,bridge,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,0 6,0 6 3 2 8,"Sentence description includes Kevin McKidd, the actor who found success with the 2016 BBC miniseries ""Captain Kidd"". Captain Kidd, the actor who found success with the 2016 BBC miniseries ""Captain Kidd"". Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd","Sentence description includes Kevin McKidd, the actor who found success with the 2016 BBC miniseries ""Captain Kidd"". Captain Kidd, the actor who found success with the 2016 BBC miniseries ""Captain Kidd"". Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd, the actor who included with the screen depiction of William III of England. Captain Kidd",0,980,256,10
evict_recency_r050,explain,5a8aa5835542996c9b8d5f4e,hard,comparison,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,5 8,5 8 7 4 2,"Midnight Oil chose its name by drawing it out of a hat, appearing at least once on every tour since its release. Very few other Midnight Oil songs have appeared so often (only ""Burning"", ""Say Your Prayers"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds","[5] Rob Hirst
The Power & The Passion ... a tribute to Midnight Oil is a 2001 tribute album featuring songs by the prominent Australian rock band Midnight Oil.

Midnight Oil chose its name by drawing it out of a hat, appearing at least once on every tour since its release. Very few other Midnight Oil songs have appeared so often (only ""Burning"", ""Say Your Prayers"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds Are Burning"", ""Beds",0,647,256,10
evict_recency_r050,explain,5ab82d095542990e739ec853,hard,bridge,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,1 2,1 2 5 9 3,Artist This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love,"[5] This Ain't a Love Song"" is a lead single from Bon Jovi's 1995 album ""These Days"". It reached #14 on the ""Billboard"" Hot 100 and it was #11 on the ""Billboard"" Mainstream Top 40. The song is an example of the strong rhythm and blues influence that Jon Bon Jovi and Richie Samboni wanted the ""These Days"" album to have.

Artist This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love Song. This Ain't a Love",0,1132,256,10
evict_recency_r050,explain,5ae4c01e55429913cc2044f3,hard,bridge,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,2 4,2 4 9 8 1,[Captain Rumachenanck which launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the,"Sentence was launched by Captain Rumachenanck which led to more casualties than any other single incident in the war fought between the settlers of the nascent colony of New Netherland and the Native Americans due to the murder of Claes Swits.

[Captain Rumachenanck which launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the Native Americans and the",0,837,256,10
evict_recency_r050,explain,5a89fea655429970aeb701eb,hard,bridge,In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,4 5,5 4 0 2 8,Sentence does in 1986 as Emilio Estevez's filmmaking debut. Written and directed by Emilio Estevez in his debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Sentence Sentence is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom,Sentence does in 1986 as Emilio Estevez's filmmaking debut. Written and directed by Emilio Estevez in his debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Sentence Sentence is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom is a 1986 American romantic crime film written and directed by its star Emilio Estevez in his filmmaking debut. Wisdom,0,709,256,10
evict_recency_r050,explain,5a80cf4c55429938b61421f6,hard,bridge,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,1 5,5 7 2 0 8,Concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney,"Sentence 162 concept: in order to deduct the expense of traveling under §162, the expense must be incurred while away from home, and must be a reasonable expense necessary or appropriate to the development and pursuit of a trade or business.
Eric S .Pistorius worked for the railroad, where the attorney could only deduct traveling expenses from her gross income when the railroad's business forced attorney to travel and live temporarily at some place other than the railroad's principal place of business.

Concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Eric S .Pistorius worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney was the concept of the business Bryan Schroder worked for after being an attorney",0,808,256,10
evict_recency_r050,explain,5a89b1de5542992e4fca8378,hard,bridge,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,6 9,9 6 5 2 7,"Sentence, as the port city lies approximately 25 km north of the Lingnan Fine Arts Museum?","Sentence, as the port city lies approximately 25 km north of the Lingnan Fine Arts Museum?",0,686,21,10
evict_recency_r050,explain,5a8778d25542994846c1cd89,hard,comparison,Has Stefan Edberg won more events than Édouard Roger-Vasselin?,yes,6 7,6 7 2 0 9,"[1] The tennis players Stefan Edberg (Sweden) and Édouard Roger-Vasselin (France) met 27 times during their careers. Edberg–Lendl rivalry. The tennis players Stefan Edberg (Sweden) and Édouard Roger-Vasselin (France) and Ivan Lendl (Czech Republic, 1978-1992/United States, 1992-1999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999","[1] The tennis players Stefan Edberg (Sweden) and Édouard Roger-Vasselin (France) met 27 times during their careers. Edberg–Lendl rivalry. The tennis players Stefan Edberg (Sweden) and Édouard Roger-Vasselin (France) and Ivan Lendl (Czech Republic, 1978-1992/United States, 1992-1999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999",0,670,256,10
evict_recency_r050,explain,5a77897f55429949eeb29edc,hard,bridge,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,6 8,6 8 1 7 3,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?","Sentence quickly flashes wristbands made around instruments built from the instruments, which led to disagreements regarding their final mixes. In addition, Craig Gannon, one-time rhythm guitarist for the group, has claimed he was denied credit for the song's chord structure.

Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",0,902,73,10
evict_recency_r050,explain,5ae0132d55429925eb1afc00,hard,bridge,The Soul of Buddha is a 1918 American silent romance film shot in a borough that is the western terminus of what?,the George Washington Bridge,3 9,3 9 5 8 4,Sentence shot (4).,Sentence shot (4).,0,608,5,10
evict_recency_r050,explain,5a7129685542994082a3e5fa,hard,bridge,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort,0 2,2 0 6 3 4,"RTE	has signing, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter","Sentence ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship? Rashad.
	RTE	has signing, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter, fighter",0,559,256,10
evict_recency_r050,explain,5ae762835542997b22f6a711,hard,bridge,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?",tip of the Baja California,0 1,1 8 5 7 6,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?","[5] Villa Unión, Santiago del Estero Province and Municipality of the state,

Estado de Occidente (also known as Sonora and Sinaloa) was a Mexican state established in 1824. The constitution was drafted in that year and the government was initially established with its capital at El Fuerte, Sinaloa. The state consisted of modern Sonora and Sinaloa, and also modern Arizona more or less south of the Gila River (although in much of this area the Yaqui, Pima, Apaches, and other native inhabitants did not recognize the authority of the state).

Answer: Were was the Mexican state after which there is Villa Unión, Sinaloa located?",1,409,146,10
evict_recency_r050,explain,5ae2f5b955429928c423957e,hard,bridge,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language,5 8,5 8 0 4 2,[,"[5] Takri alphabet
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[5] Takri Takri
[",0,1170,256,10
evict_recency_r050,explain,5a81018755429938b6142287,hard,bridge,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q,0 5,0 4 6 1 9,"[5) Secret service. A secret service is a government agency, intelligence agency, or the activities of a government agency, concerned with the gathering of intelligence data. The tasks and powers of a secret service can vary greatly from one country to another. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service","[1] Kingsley Amis
[5) Secret service. A secret service is a government agency, intelligence agency, or the activities of a government agency, concerned with the gathering of intelligence data. The tasks and powers of a secret service can vary greatly from one country to another. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service can be said to operate openly at home and secretly abroad. A secret service",0,742,256,10
evict_recency_r050,explain,5ae7b271554299540e5a564d,hard,bridge,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002,4 8,6 9 4 1 2,"[Subtle Knife] was set in a parallel universe featuring a character named Lyra Belacqua. Alethiometers and the Book of Dust are companions to the original trilogy. The first book is set 10 years before ""Northern Lights"" and centers on Lyra Belacqua, one of the protagonists of the original trilogy. Alethiometers and the Book of Dust are companions to the original trilogy. The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book","[Subtle Knife] was set in a parallel universe featuring a character named Lyra Belacqua. Alethiometers and the Book of Dust are companions to the original trilogy. The first book is set 10 years before ""Northern Lights"" and centers on Lyra Belacqua, one of the protagonists of the original trilogy. Alethiometers and the Book of Dust are companions to the original trilogy. The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book is set 10 years before ""Northern Lights"". The first book",0,608,256,10
evict_recency_r050,explain,5a89a74e554299669944a562,hard,bridge,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,0 1,1 0 5 3 9,"Sentence, with, at, for, the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character? Steve Bendal directed the second film in a British series of a comedy film based on the television series ""Rowan Atkinson"".","Sentence, with, at, for, the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character? Steve Bendal directed the second film in a British series of a comedy film based on the television series ""Rowan Atkinson"".",0,716,67,10
evict_recency_r050,explain,5adcceda5542990d50227d31,hard,comparison,George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer,5 8,8 5 2 9 4,George Gershwin is an American Composer and Judith Weir is from which country?,"[5] Armida comprises these works.
George Gershwin is an American Composer and Judith Weir is from which country?",0,649,26,10
evict_recency_r050,explain,5a7518cb55429916b0164259,hard,bridge,What Was the name of Juan Manuel Márquez's WBO champion holding younger brother?,Rafael Márquez,4 9,4 9 6 8 7,Sentence is: Juan Manuel Márquez vs. Joel Cas. Cas. Cas. Juan Manuel Márquez Dinamite. The name of Juan Manuel Márquez's WBO champion holding younger brother.,Sentence is: Juan Manuel Márquez vs. Joel Cas. Cas. Cas. Juan Manuel Márquez Dinamite. The name of Juan Manuel Márquez's WBO champion holding younger brother.,0,826,42,10
evict_recency_r050,explain,5ab9180b5542991b5579f0f3,hard,bridge,The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea,0 7,7 0 2 1 8,Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is,"Sentence:

Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is from what country? Question: The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country? Answer: Kim Jong-kook is one member and he is",1,611,256,10
evict_recency_r050,explain,5abb326055429966062416e7,hard,bridge,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds,5 9,5 9 3 8 2,[5] Vaux Breweries was a major brewer based in what city?,[5] Vaux Breweries was a major brewer based in what city?,0,492,17,10
