setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
topk_02_explain,explain,5a7d2b5755429907fabef0c2,hard,bridge,To what team was the 2014 NBA Rookie of the Year traded in October 2016?,Chicago Bulls,5 8,5 9,Michael Carter-Williams,"[1] states that Dwyane Wade left the Heat and signed with the Chicago Bulls.
[2] provides information about Andrew Wiggins but does not mention any trades.
Connecting these useful passages:
Dwyane Wade, who won the 2014 NBA Rookie of the Year award, left the Miami Heat and joined the Chicago Bulls in October 2016.
Answer: Michael Carter-Williams",1,417,83,10
topk_02_explain,explain,5a8838635542997e5c09a5a9,hard,bridge,"""Angry Dad: The Movie"" is the fourteenth episode of a simpson's season that began airing on which date ?","September 26, 2010",6 7,6 1,2002,"[1] states that ""Angry Dad: The Movie"" is the fourteenth episode of ""The Simpsons"" twenty-second season, which originally aired on February 20, 2011.
[2] provides information about the origin of the ""Angry Dad"" concept, showing that ""I Am Furious (Yellow)"" aired before ""Angry Dad: The Movie"".
Connecting these useful passages:
Since ""Angry Dad: The Movie"" is part of the twenty-second season of ""The Simpsons"", and ""I Am Furious (Yellow)"" aired in 2002, we can deduce that the twenty-second season began airing in 2002.
Answer: 2002",1,361,145,10
topk_02_explain,explain,5a7fa5b05542994857a7679b,hard,bridge,"In addition to the individual born on August 21, who else wrote He's The Great Imposter?",Sharon Sheeley,4 9,9 7,Sharon Sheeley and Jackie DeShannon,"Sentence 1: [1] states that ""(He's) The Great Imposter"" was written by Sharon Sheeley and Jackie DeShannon.
Sentence 2: [2] does not mention any writers of ""(He's) The Great Imposter"".
Connection: [1] provides the information about the songwriters.
Answer: Sharon Sheeley and Jackie DeShannon",1,606,77,10
topk_02_explain,explain,5a7df1095542990b8f503afe,hard,comparison,Who was born first out of Thomas Carr and Joyce Wieland?,Thomas Carr,3 6,6 3,"June 30, 1930","[1] Joyce Wieland is described as being born on June 30, 1930.
[2] Thomas Carr is described as being born on July 4, 1907.
[1] and [2] provide the birth dates for both individuals.
Answer: June 30, 1930",1,234,72,10
topk_02_explain,explain,5a74b4dc55429979e2882a00,hard,bridge,Which former lead guitarist has a solo album named two disc compilation album?,Ted Nugent,3 4,5 0,Bucky Pizzarelli,"[1] Solos and Duets is a two-disc compilation album by Bucky Pizzarelli and John Pizzarelli, who are a father and son pair. This passage helps answer the question.
[2] Hits & Ballads is a double-disc compilation album by Richard Marx, which does not directly answer the question about a former lead guitarist's solo album.
Connecting the useful passages:
Bucky Pizzarelli and John Pizzarelli are mentioned in [1], while Richard Marx is discussed in [2]. However, neither provides information about a former lead guitarist.
Answer: Bucky Pizzarelli",1,242,122,10
topk_02_explain,explain,5a77c58b55429967ab105281,hard,comparison,"Who is still alive today, Franklin Adreon or Ryan Gosling?","Franklin ""Pete"" Adreon",4 9,4 9,Ryan Gosling,"[1] Franklin Adreon died on September 10, 1979. [2] Ryan Gosling was born on November 12, 1980.
Connecting the useful passages:
Since Franklin Adreon passed away in 1979 and Ryan Gosling was born in 1980, we can conclude that Ryan Gosling is still alive today.
Answer: Ryan Gosling",1,343,86,10
topk_02_explain,explain,5abe407155429976d4830ab4,hard,comparison,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,yes,0 8,0 8,Yes,"[1] states that Bernard-Marie Koltès was a French playwright. [2] states that Joe Orton was an English playwright. Both passages help answer the question.
Answer: Yes",1,341,39,10
topk_02_explain,explain,5a8e42d15542995a26add4a6,hard,comparison,"Zhangye and Nan'an, Fujian are both located where?",People's Republic of China,7 9,7 9,southern Fujian province,"[1] Nan'an is a county-level city in southern Fujian province, China.
[2] Zhangye is a prefecture-level city in central Gansu Province, China.
Zhangye and Nan'an, Fujian are both located in southern Fujian province and central Gansu province respectively in China.
Answer: southern Fujian province",1,284,71,10
topk_02_explain,explain,5a8888e35542997e5c09a5f6,hard,bridge,In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island",4 8,0 9,"Smithfield, Rhode Island","[1] The Bryant Bulldogs are the athletic teams representing Bryant University in Smithfield, Rhode Island.
Smithfield, Rhode Island - [1]
Answer: Smithfield, Rhode Island",1,340,36,10
topk_02_explain,explain,5a77ddb855429967ab1052d8,hard,bridge,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?","Cynthia Ann Stephanie ""Cyndi"" Lauper",0 4,0 4,"Since Cyndi Lauper is the artist behind both ""She's So Unusual"" and the True Colors World Tour, the answer is: Cyndi Lauper.","[1] states that Cyndi Lauper is an American singer who released ""She's So Unusual"" in 1983.
[2] mentions that the True Colors World Tour was a concert tour by Cyndi Lauper in 1986-87.
Connecting these:
Since Cyndi Lauper is the artist behind both ""She's So Unusual"" and the True Colors World Tour, the answer is: Cyndi Lauper.",0,391,98,10
topk_02_explain,explain,5a832fdd55429954d2e2ec4f,hard,bridge,Who founded O Magazine that contained Elissa Schappell's second book of fiction?,Oprah Winfrey and Hearst Communications,1 7,7 1,Oprah Winfrey and Hearst Communications,"[1] states that Elissa Schappell's second book of fiction, ""Blueprints for Building Better Girls"", was published by Simon & Schuster in 2011.
[2] mentions that O, The Oprah Magazine was founded by Oprah Winfrey and Hearst Communications.
Connecting these:
Since Elissa Schappell's second book was published in O, The Oprah Magazine, and O was founded by Oprah Winfrey and Hearst Communications, we can conclude that Oprah Winfrey and Hearst Communications founded O Magazine.
Answer: Oprah Winfrey and Hearst Communications",1,388,117,10
topk_02_explain,explain,5a7dbf4e5542990b8f503a68,hard,bridge,"The actress known for her role in ""Lost in Translation"" also appears in Untitled Avenger film with which male actor who plays the character Thor?",Chris Hemsworth,6 8,6 8,Chris Hemsworth,"Sentence 1: [1] states Scarlett Johansson is an actress appearing in the Untitled Avengers film.
Sentence 2: [2] mentions Scarlett Johansson won a BAFTA Award for ""Lost in Translation"" and plays Thor in the Avengers films.
Connecting the useful passages: Scarlett Johansson, who played Thor in the Avengers films, also appeared in ""Lost in Translation"".
Answer: Chris Hemsworth",1,516,82,10
topk_02_explain,explain,5a862c38554299211dda2a9a,hard,bridge,What is the war that No. 22 Squadron RAAF followed as far as the Philippines sometimes called?,the Asia-Pacific War,7 8,7 5,Pacific War,"Sentence 1: No. 22 Squadron RAAF. No. 22 (City of Sydney) Squadron is a Royal Australian Air Force (RAAF) mixed Permanent and Reserve squadron that provides support for the RAAF in the Sydney region.
Sentence 2: Formed in 1936, the squadron served in Papua New Guinea during the Second World War, and later followed the Pacific War as far as the Philippines.
Connection: The squadron served in the Pacific War which followed the Second World War.
Answer: Pacific War",1,418,109,10
topk_02_explain,explain,5a7509175542993748c897a3,hard,bridge,What group of Elektra Records recording artists are known to be an indie pop band?,Saint Motel,0 3,4 9,The Primitives,"[1] states that The Primitives are an English indie pop band from Coventry, best known for their 1988 international hit single ""Crash"".
This passage directly answers the question about which group of Elektra Records recording artists are known to be an indie pop band.
Connecting the useful passages:
The Primitives, mentioned in Passage [1], are described as an indie pop band.
Final line:
Answer: The Primitives",1,472,90,10
topk_02_explain,explain,5adc6c4c5542994650320ce0,hard,comparison,"Which plant has more species, Hydrangea or Abrus?",Hydrangea,1 6,6 1,70–75,"[1] Abrus is a genus of flowering plants with 13–18 species.
[2] Hydrangea has 70–75 species.
Hydrangea has a greater number of species than Abrus.
Answer: 70–75",1,331,58,10
topk_02_explain,explain,5ae3e59a5542994393b9e79e,hard,bridge,Bride of the Regiment was later remade into a 1948 film starring the actress and pin-up girl who was the highest-salaried American woman in which two years?,1946 and 1947,0 8,8 7,1946 and 1947,"[1] Betty Grable was an American actress, pin-up girl, dancer, and singer who set a record of 12 consecutive years in the top 10 of box office stars and earned more than $3 million during her career.
[2] Rita Hayworth was the highest-salaried American woman in 1946 and 1947.
Answer: 1946 and 1947",1,406,90,10
topk_02_explain,explain,5ae0ba15554299603e41844d,hard,comparison,"What plant has about 40 species native to Asia, Manglietia or Abronia?",Manglietia,1 5,1 5,Manglietia,"[1] Abronia (plant). Abronia, the sand-verbenas or wild lantanas, is a genus of about 20 species of annual or perennial herbaceous plants in the family Nyctaginaceae. Despite the common names, they are not related to ""Verbena"" (vervains) or lantanas in the family Verbenaceae. They are closely allied with ""Tripterocalyx"".
[2] Manglietia. Manglietia is a genus of flowering plants in the family Magnoliaceae. There are about 40 species native to Asia.
Manglietia is described as having about 40 species native to Asia, while Abronia is mentioned as having about 20 species.
Answer: Manglietia",1,249,164,10
topk_02_explain,explain,5adecc7755429975fa854f9d,hard,bridge,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,7 8,4 7,Jeremy Hammond,"Sentence 1: Sigurdur Thordarson was a WikiLeaks whistleblower involved in stealing and leaking classified information.
Sentence 2: Sigurdur was introduced to Julian Assange, the editor and founder of WikiLeaks.
Connecting: Sigurdur Thordarson, a WikiLeaks whistleblower, was also associated with HackThisSite.org, which has a user base of over 1,800,000.
Answer: Jeremy Hammond",1,578,88,10
topk_02_explain,explain,5ab30d1155429976abd1bc3d,hard,bridge,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,1 5,5 1,Tim Allen,"Sentence 1: Rebecca Forstadt starred in several low-budget movies such as ""Mugsy's Girls"", with Ruth Gordon and Laura Branigan, and ""Round Numbers"" with Kate Mulgrew, Samantha Eggar, and Shani Wallis.
Answer: Tim Allen",1,631,55,10
topk_02_explain,explain,5ae819ac55429952e35eaa16,hard,bridge,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?",National Broadcasting Company,2 9,1 0,NBC,"[1] states that David Kohan co-created and produced ""Boston Common"" with Max Mutchnick. [2] provides information about ""Boston Common"" being on NBC from 1996 to 1997. Therefore, the episode ""Marry Me a Little, Marry Me a Little More"" aired on NBC.
Answer: NBC",1,370,73,10
topk_02_explain,explain,5a7543d555429916b01642ce,hard,bridge,"Who was born more recently, Flula Borg, or Dirk Nowitzki?",Flula Borg,0 4,4 0,1982,"[1] Flula Borg was born on March 28, 1982.
[2] Dirk Nowitzki was born on June 19, 1978.
Answer: 1982",1,421,48,10
topk_02_explain,explain,5ac170af5542994d76dcce20,hard,comparison,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?","Gregory John ""Greg"" Puciato",6 9,6 9,wide vocal range,"[1] Greg Puciato is described as having ""reckless live performances, wide vocal range, and outspoken views"". [2] Syd Barrett is noted for founding Pink Floyd, being the lead singer, guitarist, and principal songwriter in their early years, and being credited with naming the band.
Connecting the useful passages:
Both Puciato and Barrett have distinctive traits that set them apart, but Puciato's performance style and vocal versatility are highlighted as notable aspects.
Answer: wide vocal range",1,322,101,10
topk_02_explain,explain,5abd0803554299700f9d7979,hard,bridge,"Caprice No. 5 was composed by what Italian violinist, guitarist, and composer, who was the most celebrated violin virtuoso of his time?",Niccolò (or Nicolò) Paganini,3 5,5 3,Niccolò Paganini,"[1] states that Niccolò Paganini was an Italian violinist, violist, guitarist, and composer who was the most celebrated violin virtuoso of his time.
[2] mentions Caprice No. 5 as one of Paganini's 24 pieces, composed in the early 19th century.
Answer: Niccolò Paganini",1,341,77,10
topk_02_explain,explain,5a8488f45542992a431d1a47,hard,bridge,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall,4 7,4 7,John Whiting,"[1] states that John Whiting wrote The Devils, which is a play commissioned by Sir Peter Hall.
[2] mentions Sir Peter Hall as an eminent English theatre, opera and film director.
Connecting these:
Since John Whiting wrote The Devils and Sir Peter Hall was an eminent English theatre director, we can conclude that John Whiting fits both criteria mentioned in the question.
Answer: John Whiting",1,274,81,10
topk_02_explain,explain,5ab762fb55429928e1fe3857,hard,bridge,The rifle cartridge created by the Swedish was also shared by which other nation?,Norway,2 5,5 0,Sweden and Norway,"[1] states: ""It was developed in 1891 for use in the new service rifles then under consideration by the United Kingdoms of Sweden and Norway.""
[2] does not mention Sweden or Norway.
Connecting these:
[1] indicates that the 6.5×55mm cartridge was developed for both Sweden and Norway's new service rifles.
Final answer: Sweden and Norway",1,493,81,10
topk_02_explain,explain,5a8f54215542992414482a54,hard,bridge,"What generation is the BMW series, that is optional on the xDrive that begun in 2005, on?",seventh generation,2 6,2 5,E70,"[1] states that xDrive is optional on various BMW models including the 5 Series (2005–present). [2] provides information about the X5, mentioning the second generation (E70) launched in 2006 with xDrive. [2] also mentions the 5 Series (2005–present) which includes the optional xDrive system.
Answer: E70",1,387,86,10
topk_02_explain,explain,5a89d26b5542992e4fca83d1,hard,bridge,Leo A. Harris was also known for his handshake deal with Walt Disney that permitted the University of Oregon to use the likeness of what cartoon character created in 1934 at Walt Disney Productions?,Donald Duck,5 7,5 3,Donald Duck,"[1] states that Leo Harris had a handshake deal with Walt Disney allowing the University of Oregon to use the likeness of Donald Duck as its mascot.
[2] mentions Donald Duck was created in 1934 by Walt Disney, not 1925 as stated in the question.
Answer: Donald Duck",1,390,64,10
topk_02_explain,explain,5ac4a7615542996feb3fe92a,hard,bridge,"Dulce Maria García Rivas took part in a ""Mask vs. Hair"" match with which female wrestler at Guerra de Titanes?",Faby Apache,6 7,7 6,Faby Apache,"Sentence 1: [1] states that Sexy Star is a Mexican ""Luchadora"" and professional wrestler.
Sentence 2: [2] mentions a ""Mask vs. Hair"" match between Faby Apache and Sexy Star at Guerra de Titanes.
Connecting the useful passages: From [1], we know Sexy Star is a professional wrestler. From [2], we learn about a specific match involving Sexy Star at Guerra de Titanes.
Answer: Faby Apache",1,594,96,10
topk_02_explain,explain,5a7eb22655429930675135cb,hard,bridge,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with former UNLV teammate Stacey Augmon?,Greg Anthony,0 3,4 3,Jim Jackson,"[1] states that Stacey Augmon was traded to the Detroit Pistons for Aaron McKie during the 1996-97 season.
[2] mentions that Stacey Augmon reunited with his former UNLV teammate Stacey Augmon during the 1998-99 season.
Answer: Jim Jackson",1,496,67,10
topk_02_explain,explain,5abd09585542996e802b469b,hard,bridge,What year did the musical premiere that was based on the 2007 Irish romantic musical film of the same name?,2011,1 7,7 4,2007,"[1] states that Once is a 2007 Irish romantic musical film. [2] mentions Kings, which is a 2007 Irish film based on a play. Kings premiered at the Taormina Film Festival in June 2007.
Answer: 2007",1,385,63,10
topk_02_explain,explain,5a8babf05542996e8ac8899e,hard,comparison,"Whose native growing land is more south, Beech or Daviesia?",Daviesia,1 2,1 2,western Australia,"[1] Daviesia is native to Australia, with a center of diversity in western Australia.
[2] Beech is native to temperate Europe, Asia and North America.
Daviesia's native land is in western Australia, which is more south than the temperate regions of Europe, Asia, and North America where beech grows.
Answer: western Australia",1,577,74,10
topk_02_explain,explain,5a7f010955429934daa2fc8b,hard,comparison,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,yes,0 6,6 0,No,"[1] states that Francis Ford Coppola was born on April 7, 1939. [2] mentions Basil Dean died on April 22, 1978.
Since Coppola was born after Dean's death, they could not have been alive simultaneously.
Answer: No",1,277,62,10
topk_02_explain,explain,5a7a230e5542996a35c170ee,hard,bridge,"What year was the film that starred the composer for ""The Naked Brothers Band""?",2014,3 5,5 0,2007,"[1] states that Nat Wolff composed the music for ""The Naked Brothers Band"" (2007-09). [1] mentions that Nat Wolff was born in 1994. Therefore, the film that starred the composer for ""The Naked Brothers Band"" was released before Nat Wolff's birth.
Answer: 2007",1,393,72,10
topk_02_explain,explain,5ae365205542990afbd1e12d,hard,bridge,"Who is the creator of the animated television series that its fourteenth episode of season three's title is ""Time Keeps on Slippin""?",Matt Groening,0 5,5 3,Pendleton Ward,"[1] states that ""Time Keeps On Slippin"" is the fourteenth episode in season three of Futurama, which aired on May 6, 2001.
[2] mentions that ""Simon & Marcy"" is the fourteenth episode of the fifth season of Adventure Time, airing on March 25, 2013.
[1] does not provide information about the creator of Futurama.
[2] does not mention any creators for Adventure Time.
Answer: Pendleton Ward",1,325,108,10
topk_02_explain,explain,5ae7936d5542997ec27276a7,hard,bridge,"How many times was the writer, who invited Hu Lanqi to meet him in Moscow, a nominee for the Nobel Prize in Literature ?",a five-time nominee,6 7,7 6,five,"[1] states that Hu Lanqi met Maxim Gorky in Moscow after writing a memoir of her experience while imprisoned by Nazi Germany in 1933.
[2] provides information about Maxim Gorky, stating that he was a five-time nominee for the Nobel Prize in Literature.
Connecting the useful passages:
Maxim Gorky, the person who invited Hu Lanqi to meet him in Moscow, was a five-time nominee for the Nobel Prize in Literature.
Answer: five",1,582,99,10
topk_02_explain,explain,5a79f6ca554299029c4b5f90,hard,bridge,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",Aqua,2 7,2 0,Aqua,"[1] states that Aqua is a Danish eurodance group best known for their 1997 single ""Barbie Girl"". [1] mentions Aqua's global success and album releases but does not mention any lawsuits.
[2] provides information about Daze, a Danish eurodance band, and their 1997 single ""Superhero"", not ""Barbie Girl"". It does not mention any lawsuits.
Connecting the useful passages:
While both passages discuss Danish eurodance groups, only [1] mentions ""Barbie Girl"" and its connection to Aqua.
Answer: Aqua",1,475,118,10
topk_02_explain,explain,5adc53f75542996e6852530a,hard,comparison,Are both Cypress and Ajuga genera?,no,2 9,2 9,Both,"[1] states that Ajuga is a genus of flowering plants. Ajuga is mentioned as having 40 species.
[2] states that Cypress is a genus of trees or shrubs belonging to the family Cupressaceae.
Connecting these useful passages:
Since Ajuga is explicitly stated to be a genus and Cypress is also described as a genus, we can conclude that both are indeed genera.
Answer: Both",1,274,84,10
topk_02_explain,explain,5a81736255429903bc27b96e,hard,bridge,"What is the formal name for the sporting facility located in Coos County, New Hampshire?",Nansen Ski Jump,0 9,3 9,Weeks State Park,"[1] states that Lancaster, New Hampshire, is a town in Coos County, New Hampshire. [1] mentions that Lancaster is home to Weeks State Park. Weeks State Park could contain a sporting facility.
Answer: Weeks State Park",1,319,48,10
topk_02_explain,explain,5ac3adc35542995ef918c1e2,hard,comparison,"Which is in the pop genre, Capital Cities or Tweaker?",Capital Cities,2 7,2 7,Tweaker,"[1] Capital Cities is described as an American indie pop duo. This directly answers the question about which band is in the pop genre.
[2] Tweaker is not mentioned in relation to its genre, but given that Capital Cities are described as pop, we can infer that Tweaker is not in the pop genre.
Answer: Tweaker",1,308,69,10
topk_02_explain,explain,5ae1ab715542997f29b3c0f7,hard,bridge,"What ""Virtual Choir""-noted conductor has created works for the Austin-based ensemble Conspirare?",Eric Edward Whitacre,2 4,4 2,Eric Whitacre,"[1] states that Conspirare is a choral ensemble based in Austin, Texas, and has released multiple albums.
[2] mentions Eric Whitacre as a Grammy-winning American composer known for his ""Virtual Choir"" projects.
Connecting these:
Since Conspirare is based in Austin and Eric Whitacre is known for his ""Virtual Choir"" projects, we can infer that Eric Whitacre, who has worked with the virtual choir concept, has likely composed pieces for Conspirare.
Answer: Eric Whitacre",1,408,103,10
topk_02_explain,explain,5ae1d1a55542997f29b3c138,hard,bridge,"Which of the fighter in Battle of Gavinana was created in 1422, and came to an end when the Holy Roman Empire was wound up in 1806, as the result of the Napoleonic Wars?",Army of the Holy Roman,2 4,2 4,Army of the Holy Roman Empire,"[1] states that the Army of the Holy Roman Empire was created in 1422 and ended in 1806 due to the Napoleonic Wars.
[2] mentions the Battle of Gavinana but does not specify which army fought there.
Connecting these useful passages:
The Army of the Holy Roman Empire, mentioned in [1], fits the description given in the question about its creation date and end.
Answer: Army of the Holy Roman Empire",1,310,94,10
topk_02_explain,explain,5ab613985542992aa134a418,hard,bridge,What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,aluminum foil,1 8,8 1,squares of lightweight aluminum foil,"[1] states that Hershey Kissables were shaped like miniature Hershey's Kisses. [2] describes Hershey's Kisses as being wrapped in squares of lightweight aluminum foil.
Connecting the useful passages:
Since Hershey Kissables were shaped like Hershey's Kisses, and [2] specifies that Hershey's Kisses are wrapped in aluminum foil, we can infer that Hershey Kissables would also be wrapped in aluminum foil.
Answer: squares of lightweight aluminum foil",1,260,97,10
topk_02_explain,explain,5ab7ee895542995dae37e9f6,hard,bridge,What is the happiest town Sarasota county Florida?,Venice,3 8,1 8,Venice,"[1] Sarasota is a city in Sarasota County on the southwestern coast of the U.S. state of Florida.
[2] Venice, Florida. Venice is a city in Sarasota County, Florida, United States.
Venice, being a city in Sarasota County, Florida, was voted as a top 10 Happiest Seaside Towns by Coastal Living.
Answer: Venice",1,398,80,10
topk_02_explain,explain,5ac2680055429963665199a8,hard,bridge,What position did Ernest Newman hold at Her Majesty's Royal Palace and Fortress?,Chaplain,2 5,2 7,Archdeacon,"[1] states that Ernest Newman served as an Archdeacon after his Archdeacon's appointment. [2] does not provide information about Ernest Newman.
Answer: Archdeacon",1,483,37,10
topk_02_explain,explain,5ac298f9554299657fa28fc9,hard,comparison,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,2 9,2 9,Ian Watkins,"[1] states that Ian Watkins was convicted of sexual offenses and sentenced to 29 years in jail. [2] mentions Josey Scott as the lead vocalist of Saliva. Ian Watkins was incarcerated.
Connecting the useful passages:
Ian Watkins, like Josey Scott, was a promising musician but faced legal troubles leading to incarceration.
Answer: Ian Watkins",1,374,71,10
topk_02_explain,explain,5a81f49c5542995ce29dcc9a,hard,bridge,The physicist that saw a deficiency in Newton's classical theory of gravity received a Nobel Prize in what year?,1921,1 4,4 8,1921,"[1] states that Albert Einstein developed the theory of relativity and received the Nobel Prize in Physics in 1921.
[2] does not mention Einstein or provide information about receiving a Nobel Prize.
Connecting the useful passages:
Since [1] mentions Einstein receiving the Nobel Prize in Physics in 1921 and [2] does not provide relevant information, we can conclude that the Nobel Prize mentioned in the question refers to Einstein's award.
Answer: 1921",1,428,100,10
topk_02_explain,explain,5ae234005542994d89d5b392,hard,comparison,Who has the highest scope in profession in Rob Thomas or James Dean Bradfield,James Dean Bradfield,5 7,7 5,Rob Thomas,"[1] James Dean Bradfield is a Welsh singer-songwriter, musician and record producer. [2] Rob Thomas is a singer, songwriter, record producer and multi-instrumentalist.
Rob Thomas has more diverse professional roles including being a multi-instrumentalist, which extends beyond just being a singer or songwriter like James Dean Bradfield.
Answer: Rob Thomas",1,304,72,10
topk_02_explain,explain,5a7b9a8a554299042af8f78d,hard,bridge,"What Taylor swift song released December 7, 2008 was written by the same writer as ""You Belong to Me""?",White Horse,1 9,2 3,Picture to Burn,"[1] states that ""You Belong with Me"" was released on April 18, 2009. This does not help directly answer the question about a December 7, 2008 release.
[2] mentions ""Picture to Burn"", which was released on February 3, 2008, and was co-written by Taylor Swift and Liz Rose. This is the closest match to the requested December 7, 2008 release date.
Answer: Picture to Burn",1,475,106,10
topk_02_explain,explain,5a83f07455429933447460be,hard,comparison,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,0 5,0 5,No,"[1] states that Brainerd Lakes Regional Airport is in the United States, specifically in Minnesota.
[2] states that Sawyer International Airport is in Michigan, United States.
Neither airport is located in Europe.
Answer: No",1,333,46,10
topk_02_explain,explain,5ae51fa25542992663a4f11f,hard,bridge,Where is the group of islands named after Purdue University's professor of forest ecology from 1947 to 1973?,the northwest tip of Canisteo Peninsula in Amundsen Sea,6 9,5 4,Purdue University,"[1] states that William Wallace Covington is a Regent's Professor of Forest Ecology at Northern Arizona University (NAU).
[2] mentions James A. Estes who studied sea otters and kelp forest ecology and was a professor of forest ecology at Purdue University from 1947 to 1973.
Connecting these:
Since James A. Estes was a professor of forest ecology at Purdue University from 1947 to 1973, and given that the question asks about a group of islands named after this professor, we can infer that the islands are likely named after Purdue University.
Answer: Purdue University",1,525,132,10
topk_02_explain,explain,5a7e355055429934daa2fbf4,hard,bridge,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,2 9,2 5,Otto Robert Frisch,"[1] states that Otto Robert Frisch and Rudolf Peierls designed the first theoretical mechanism for the detonation of an atomic bomb in 1940.
[2] does not mention Frisch or Peierls, but it discusses the uranium hydride bomb which involved Edward Teller.
Connecting these:
Frisch and Peierls are mentioned as designing the first theoretical mechanism for the atomic bomb, while Teller's involvement with the uranium hydride bomb suggests he was part of the team.
Answer: Otto Robert Frisch",1,310,112,10
topk_02_explain,explain,5a8d18fb5542994ba4e3dbf2,hard,bridge,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,3 9,9 3,Commissioner,"[1] states that Annie Duke was the Commissioner of the Epic Poker League. [2] states that Annie Duke won the 2004 World Series of Poker gold bracelet. Therefore, Annie Duke, who won the 2004 bracelet, likely had the position of Commissioner in the 2011 Epic Poker League.
Answer: Commissioner",1,403,72,10
topk_02_explain,explain,5a82a1ae55429954d2e2eb89,hard,comparison,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,1 9,1 9,Cyrtanthus,"[1] states that Cyrtanthus is in the family Amaryllidaceae, subfamily Amaryllidoideae.
[2] does not mention any genus belonging to the Amaryllidoideae subfamily.
Connecting the useful passages:
Since [1] specifies that Cyrtanthus is in the Amaryllidoideae subfamily, and [2] does not provide information about genera in this subfamily, we need to rely on [1].
Answer: Cyrtanthus",1,323,105,10
topk_02_explain,explain,5add39c45542995b365faac5,hard,comparison,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,1 9,1 8,November 1862,"[1] states that the Battle of Stones River took place from December 31, 1862, to January 2, 1863. [2] mentions that the Stones River Campaign occurred from November 1862 to January 1863. Stones River Campaign preceded the Battle of Stones River.
Answer: November 1862",1,318,78,10
topk_02_explain,explain,5a803d695542996402f6a494,hard,comparison,What is the main difference between the game Plateau and the game Colt Express?,Colt Express is a railway-themed,3 9,9 3,type,"[1] Colt Express is a railway-themed family board game designed by Christophe Raimbault, illustrated by Ian Parovel and Jordi Valbuena, published in 2014 by Ludonaute and distributed by Asmodee.
[2] Plateau (game) is a two-player abstract strategy board game invented by Jim Albea.
Plateau and Colt Express are different types of games; Plateau is an abstract strategy game while Colt Express is a railway-themed family board game.
Answer: type",1,197,106,10
topk_02_explain,explain,5a7555215542996c70cfaee1,hard,comparison,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof,1 2,1 2,Hey Pa! There's a Goat on the Roof,"[1] states that ""Hey Pa! There's a Goat on the Roof"" was issued by Parker Brothers in 1966.
[2] mentions Poleconomy was invented by Bruce E. Hatherley and first published in 1980.
Connecting these: Since ""Hey Pa! There's a Goat on the Roof"" was released in 1966 and Poleconomy in 1980, ""Hey Pa! There's a Goat on the Roof"" came to market first.
Answer: Hey Pa! There's a Goat on the Roof",1,357,117,10
topk_02_explain,explain,5a83c9445542992ef85e2360,hard,bridge,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,Empire of Japan,3 9,9 3,Empire of Japan,"[1] Viscount Yamaji Motoharu was a Japanese general in the early Imperial Japanese Army.
[2] The Imperial Japanese Army was the official ground-based armed force of the Empire of Japan from 1868 to 1945.
Answer: Empire of Japan",1,388,58,10
topk_02_explain,explain,5ae33a3b5542992f92d8224a,hard,bridge,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,bobsledder,6 7,6 4,Colin Bryce,"[1] states that Viking aired in Europe on Eurosport 2 with American commentators in the first season and British commentator Colin Bryce in the second.
[2] does not provide information about Viking or any European presenter.
Connecting the useful passages:
The passage in [1] mentions that Colin Bryce was the British commentator for Viking in Europe during the second season.
Answer: Colin Bryce",1,616,76,10
