setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
evict_none_b1,short,5a7222b155429971e9dc92c4,hard,comparison,"Which film, The Happiest Millionaire or Mars Needs Moms, was created first?",The Happiest Millionaire,0 8,0 8 5 4 2,The Happiest Millionaire,,1,773,5,10
evict_none_b1,short,5ab926bc554299131ca42285,hard,bridge,"Alexis Argüello mentored Román González, who became first boxer to do what?",win world titles in four weight classes,3 6,6 3 0 7 8,win world titles in four weight classes,,1,649,7,10
evict_none_b1,short,5ab7867c5542992aa3b8c822,hard,bridge,Who animated the TV anime adaptation of Dies irae?,studio A.C.G.T,6 9,9 6 7 8 1,A.C.G.T,,1,506,4,10
evict_none_b1,short,5ae236b2554299495565da3e,hard,bridge,When was the American economist to which Joseph A. Loftus worked as a communications assistant born?,"December 13, 1920",2 5,5 1 4 8 0,1907,,1,912,4,10
evict_none_b1,short,5abe6f8455429965af743f03,hard,bridge,What country of origin does Robert brothers and Jacques Charles have in common?,French,2 7,2 7 0 9 6,France,,1,547,1,10
evict_none_b1,short,5a8ac4085542992d82986f74,hard,bridge,Who was the film which was Kim Dae-woo's directing debut about ?,a scholar,4 7,7 6 4 0 3,Forbidden Quest,,1,631,2,10
evict_none_b1,short,5adde5155542997dc7907092,hard,bridge,How old was Virginia Bruce when she starred in Let Freedom Ring?,29,4 7,7 4 8 2 1,19,,1,354,2,10
evict_none_b1,short,5abb17e75542996cc5e49fa2,hard,bridge,What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,"Tehran, Iran",2 8,2 8 9 5 3,Tehran,,1,774,3,10
evict_none_b1,short,5adc6f6255429947ff173961,hard,comparison,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",Morning glory,2 7,2 7 8 3 6,Rothmannia,,1,486,4,10
evict_none_b1,short,5ab969ca55429970cfb8eac9,hard,bridge,Where is Anticimex's parent company headquartered?,"EQT Plaza in Pittsburgh, Pennsylvania",3 7,3 0 7 1 8,"Pittsburgh, Pennsylvania",,1,644,5,10
evict_none_b1,short,5ac292175542996366519a14,hard,bridge,"""52nd Street"" is a 1978 album that earned two Grammy Awards for which piano-playing songwriter?",Billy Joel,1 3,1 3 6 5 4,Billy Joel,,1,664,2,10
evict_none_b1,short,5ab9b29c554299743d22ebae,hard,comparison,"Which case came first, Craig v. Boren or United States v. Paramount Pictures, Inc.?",Craig v. Boren,2 6,2 6 0 7 1,"United States v. Paramount Pictures, Inc.",,1,819,9,10
evict_none_b1,short,5a89d48c554299515336132e,hard,bridge,"What Electoral Division in Victoria contained a suburb of Melbourne with a population of 25,147 at the 2016 Census?",The Division of Fawkner,8 9,3 1 9 6 2,"South Yarra, Victoria",,1,786,5,10
evict_none_b1,short,5a737dc455429908901be2c9,hard,bridge,What is the name of the multi-use sports and recreation facility that currently houses professional football club Dynamo Kyiv?,Olimpiyskiy National Sports Complex,4 6,4 5 6 7 1,Olimpiyskiy National Sports Complex,,1,633,9,10
evict_none_b1,short,5a845b2d5542996488c2e520,hard,bridge,Back Up n da Chevy was an album by the rap group from what city?,"Atlanta, Georgia",5 8,8 6 5 1 4,Atlanta,,1,605,1,10
evict_none_b1,short,5a8463545542990548d0b2a3,hard,bridge,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,supervisor of the royal works,5 8,8 0 2 5 7,King of the Polish-Lithuanian Commonwealth,,1,630,9,10
evict_none_b1,short,5a7780e855429949eeb29e9f,hard,bridge,"What actor portrayed that characters ""Kick-Ass"" and ""Count Vronsky""?",Aaron Taylor-Johnson,7 9,7 0 5 6 8,Aaron Taylor-Johnson,,1,678,5,10
evict_none_b1,short,5a763986554299109176e6bd,hard,bridge,who was born first Pierre Womé or Christian Poulsen ?,Pierre Nlend Womé,2 3,6 2 3 1 8,Christian Poulsen,,1,551,3,10
evict_none_b1,short,5ab93262554299131ca422b6,hard,bridge,Om and SIx Organs of Admittance are both what?,heavy metal band,5 6,5 9 1 6 2,band,,1,439,1,10
evict_none_b1,short,5ae4957155429970de88d9bc,hard,comparison,Who has the highest scope of profession in Peter Yates or Jang Joon-hwan,Peter James Yates,1 9,1 9 8 2 0,Peter Yates,,1,405,2,10
evict_none_b1,short,5a843b045542996488c2e518,hard,bridge,"Which castles, besides Bamburgh Castle, are located on the northeast coast of England?",Lindisfarne Castle,0 7,0 5 6 9 7,Chillingham Castle,,1,613,4,10
evict_none_b1,short,5add3b035542997545bbbcce,hard,bridge,The Gate is a song from the album scheduled for release in what month?,November 2017,3 9,9 3 1 6 2,November 2017,,1,742,6,10
evict_none_b1,short,5ae3281a5542991a06ce9939,hard,comparison,Are both Frank Lloyd and Olivier Assayas American film directors?,no,3 9,9 3 0 2 8,No,,1,566,1,10
evict_none_b1,short,5ac3b07055429939154138b8,hard,bridge,"What is the largest non-capital city in Queensland, Australia that includes a suburb named after Helena White?",Gold Coast in Queensland,3 6,6 0 3 7 5,Helensvale,,1,722,3,10
evict_none_b1,short,5adce88b5542992c1e3a249a,hard,bridge,"How long did the state exist whose army ransacked and looted the city, Halebidu, twice in the 14th century ?",320 years,0 8,8 6 3 2 7,130 years,,1,894,4,10
evict_none_b1,short,5ab41d855542996a3a969f4b,hard,bridge,"Is the Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 a left-hand or right-hand batsmans?",right-hand,7 9,5 7 9 6 8,left-hand,,1,887,2,10
evict_none_b1,short,5abdb5b455429965af743dfa,hard,bridge,"Who was the another star in the television series Ma Boy who worked with the South Korean actress who began her career as a child actress in 2006 and initially gained public attention for ""Moon Embracing the Sun"" (2012)?",Sun Woong,0 3,0 9 6 1 3,Sun Woong,,1,737,3,10
evict_none_b1,short,5a8febb555429916514e73e4,hard,bridge,Which animal races annually for a national title as part of a post-season NCAA Division I Football Bowl Subdivision college football game?\,Dachshunds,1 3,6 2 3 8 7,None of the given passages directly mention any animal racing for a national title in a post-season NCAA Division I Football Bowl Subdivision college football game.,,1,918,29,10
evict_none_b1,short,5a7a8d15554299042af8f669,hard,bridge,Toby Kebbell starred in a fantasy action film based on a video game series in 2016 notably set in teh world of what?,Azeroth,0 7,0 7 2 9 4,Azeroth,,1,875,3,10
evict_none_b1,short,5ae2eda355429928c4239570,hard,bridge,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,William Shakespeare,1 5,1 5 6 3 0,William Shakespeare,,1,632,2,10
evict_none_b1,short,5a7a8a9c554299042af8f666,hard,bridge,The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand?,Argand lamp,0 7,7 0 5 3 1,Argand lamp,,1,708,3,10
evict_none_b1,short,5a88ac3d554299206df2b328,hard,bridge,What country of origin does Eric Lucassen and Party for Freedom have in common?,Dutch,1 5,5 1 3 7 6,Netherlands,,1,631,2,10
evict_none_b1,short,5adda7275542995b365fab57,hard,bridge,"Who was the last monarch of England to be overthrown before The English General Election, 1690?",King James II of England,2 8,2 8 1 9 3,James II,,1,611,2,10
evict_none_b1,short,5a865bbf5542991e77181615,hard,bridge,what movie starring Melissa McCarthy features a character named Slimer?,Ghostbusters: Answer the Call,8 9,8 9 6 7 4,Ghostbusters: Answer the Call,,1,579,6,10
evict_none_b1,short,5a8e1577554299068b959e54,hard,comparison,What professionn does Stanley Kwan and Ken Hughes have in common?,director,2 4,2 4 1 3 7,film director,,1,405,2,10
evict_none_b1,short,5ab3f6b9554299753aec5a03,hard,bridge,How many films were directed by the director of Wise Blood?,37,0 1,0 7 8 1 2,3,,1,874,1,10
evict_none_b1,short,5adf8dd25542993344016cfe,hard,bridge,"High School Confidential, an eight part documentary followed twelve high school teenagers from a high school in Overland Park, Kansas that ranked what in the 2009 Newsweek ranking of the top 1,500 high schools in the United States?",#364,3 5,5 7 3 0 2,Blue Valley Northwest,,1,915,3,10
evict_none_b1,short,5ae7ef625542994a481bbe40,hard,bridge,"What is the name of this suburb within the Central Coast Council local government area, where Tessa, of Microwave Jenny, grew up?","Umina Beach, New South Wales",7 8,8 0 2 5 7,Umina Beach,,1,602,3,10
evict_none_b1,short,5a7a9ed55542995eb53be87d,hard,bridge,"What king took away John Erskine, Earl of Mar's office?",George I,0 4,1 4 6 9 2,George I,,1,811,2,10
evict_none_b1,short,5a8e68b15542995085b3742d,hard,bridge,"When was the earliest known pottery created in the country which was the native land of Admiral Yi Sun-sin, who conducted the Battle of Happo?",around 8000 BC,0 3,3 2 9 1 8,not enough信息,,1,729,3,10
evict_none_b1,short,5adfb78f5542995ec70e9081,hard,bridge,"Who wrote the novel that the movie directed by Stanley Kubrick that was sampled in the album ""Where Blood and Fire Bring Rest"" was based on?",Stephen King,5 7,5 7 6 8 1,Stephen King,,1,758,2,10
evict_none_b1,short,5adc6e035542994650320cec,hard,bridge,"The 2014 All-Pac-12 Conference football team featured players from the team led by which second-year head coach, who led his team to the conference title?",Mark Helfrich,0 6,0 5 8 6 3,Oregon,,1,857,1,10
evict_none_b1,short,5a778cae55429949eeb29eeb,hard,bridge,Who is younger Chris Gould or Robbie Gould ?,Chris Gould,6 9,9 6 2 1 4,Chris Gould,,1,561,2,10
evict_none_b1,short,5ab95a63554299743d22eb06,hard,bridge,Who was a student of Rolls Gracie and ran the Gracie Humaitá school in Rio de Janeiro?,Royler Gracie,2 9,5 2 9 0 6,Royler Gracie,,1,660,4,10
evict_none_b1,short,5a7b47765542992d025e67d8,hard,bridge,What sport do The Basham Brothers and Doug Basham have in common?,wrestling,3 5,5 3 9 6 1,wrestling,,1,818,3,10
evict_none_b1,short,5a72a47d55429901807daf1f,hard,bridge,Arundel Castle was damaged during a war between which two groups?,"Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"")",6 8,8 5 6 7 1,Roundheads and Royalists,,1,646,5,10
evict_none_b1,short,5ae4a2b25542995ad6573de0,hard,bridge,Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?,pro-Confederate,8 9,8 4 9 7 2,Quantrill's Raiders,,1,694,6,10
evict_none_b1,short,5a712c4b5542994082a3e622,hard,bridge,"What heritage site, known for a British explorer, is listed Seventeen Seventy Australia?",Captain Cook's Landing Place,7 9,8 7 6 9 4,Seventeen Seventy,,1,589,5,10
evict_none_b1,short,5a8c2adc554299240d9c20a9,hard,bridge,Wade Watts is the uncle of a politican who played college footbal for which team ?,the Oklahoma Sooners,3 8,8 3 4 5 1,University of Tennessee,,1,725,3,10
evict_none_b1,short,5a886886554299206df2b258,hard,bridge,"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,3 8,8 3 2 1 9,FIFA Women's World Cup,,1,622,6,10
evict_none_b1,short,5ae638865542992ae0d1628c,hard,bridge,"Who created the 2003 remake of the 1983 overhead view, vehicular combat game developed by Bally Midway?",Adam Dawes,6 9,6 3 7 4 1,None,,1,567,1,10
evict_none_b1,short,5a7662745542992db9473786,hard,bridge,Who founded the collective which released the album Messe I.X-VI.X?,Kristoffer Rygg,3 8,8 5 4 7 3,Kristoffer Rygg,,1,884,4,10
evict_none_b1,short,5ae5621655429908b63265fc,hard,bridge,"Musical artist Diabolic and Vinnie Paz, who was featured on Diabolic's second studio album Fightin' Words, are both what type of musicians?",rapper,3 5,3 4 5 0 2,rapper,,1,965,1,10
evict_none_b1,short,5ab66a3555429954757d3290,hard,bridge,2006 KNVB Cup Final had two goals scored by a player of what nationality?,Dutch,0 5,0 7 3 5 4,Dutch,,1,623,2,10
evict_none_b1,short,5ae2c8b05542992decbdcd9d,hard,bridge,What is the birthplace of YouTube's 2016 overview featured creator Wengie?,"Guangzhou, China",4 8,8 4 7 1 5,Guangzhou,,1,880,3,10
evict_none_b1,short,5abfdfcb5542997d642958fe,hard,bridge,"Double Dragon starred the actor and martial artist who played which character in ""Brotherhood of the Wolf""?",Mani,3 8,3 8 4 0 9,Mark Dacascos,,1,810,5,10
evict_none_b1,short,5ae0d5335542990adbacf674,hard,bridge,Who created the show that featured Triumph the Insult Comic Dog?,"Robert Smigel, Michael Koman and David Feldman",5 7,5 7 2 0 4,Robert Smigel,,1,692,3,10
evict_none_b1,short,5ab42d5755429942dd415eaf,hard,bridge,"""Lost!"" is a song by a British rock band formed in what year?",1996,2 7,2 1 7 4 0,1996,,1,829,4,10
evict_none_b1,short,5abbf43d5542993f40c73c2f,hard,comparison,Which band The Innocence Mission or Starflyer 59 was formed first ?,The Innocence Mission,3 5,3 5 4 1 2,The Innocence Mission,,1,768,4,10
evict_none_b1,short,5a7f9cb55542995d8a8ddec1,hard,comparison,IN what year were both Franz Ferdinand and Sunrise Avenue formed?,2002,0 9,0 9 2 7 5,2002,,1,869,4,10
evict_none_b1,short,5ade653f55429975fa854ebb,hard,bridge,"What concert tour headlined by Coal Chamber in 1999 was named after the popular hit song by the Puerto Rican singer Ricky Martin, spanish for ""the crazy life""?",Livin' la Vida Loca,0 9,0 7 9 6 8,Livin La Vida Loco,,1,527,7,10
evict_none_b1,short,5ae6097c55429929b0807a9a,hard,bridge,The Sentinelese language is the language of people of one of which Islands in the Bay of Bengal?,Andaman Islands,1 9,1 9 4 3 5,North Sentinel Island,,1,744,3,10
evict_none_b1,short,5a7280925542991f9a20c4a1,hard,comparison,Pokémon: Arceus and the Jewel of Life and Totally Spies! The Movie both released in what year?,2009,4 5,5 4 6 0 1,2009,,1,819,4,10
evict_none_b1,short,5ade15ae5542990dbb2f7f4c,hard,bridge,"What month was the album released whose lead single was ""Domino Dancing""?",October,1 6,6 4 9 1 5,November,,1,517,1,10
evict_none_b1,short,5a88a1bb5542997e5c09a64c,hard,bridge,Who directed a 2006 film where Ron Perkins character plays the manager of a hotel?,Christopher Nolan,0 2,0 2 7 1 9,Colorado Springs,,1,777,2,10
evict_none_b1,short,5a857cf35542994c784ddb1d,hard,bridge,What is the name of the city located near the historical region known as Margianḗ in Greek?,Mary,1 4,4 0 1 2 5,Merv,,1,782,2,10
evict_none_b1,short,5a7f6fd75542992e7d278cfa,hard,bridge,"Which Canadian rock band released a song called ""Counterparts"" and had a drummer who was inducted into the Modern Drummer Hall of Fame?",Rush,4 6,4 8 6 9 7,Rush,,1,793,2,10
evict_none_b1,short,5a75ac415542992d0ec05fdb,hard,bridge,The M104 155mm Projectile was specifically designed to carry about 11.7 pounds of what prototypical substance?,mustard gas,2 9,2 3 0 7 6,sulfur mustard H or HD,,1,573,7,10
evict_none_b1,short,5a8230af554299676cceb227,hard,comparison,Have filmmakers Enrico Cocozza and Mira Nair both been nominated for awards for their work?,yes,1 8,8 1 5 0 4,No,,1,765,1,10
evict_none_b1,short,5a799dfb5542994bb9457029,hard,bridge,Former race car driver Jeff Wood made his CART debut at which 1983 Nissan/Datsun-sponsored race?,Caesars Palace Grand Prix,1 2,1 2 9 3 4,Caesars Palace Grand Prix,,1,1118,6,10
evict_none_b1,short,5a81624d5542995ce29dcbf1,hard,bridge,The constituency which is represented by the 2015 elected Minister for Universities and Science is represented in what wing of the UK parliament?,House of Commons,0 7,0 9 7 6 2,Number 10,,1,542,4,10
evict_none_b1,short,5a80f793554299260e20a1e1,hard,bridge,What British company was involved in recording the audiobook for the book known as The Golden Compass in North America?,BBC,1 7,9 1 7 4 0,Cavalcade,,1,596,4,10
evict_none_b1,short,5adccdd55542992c1e3a2408,hard,bridge,"Meaning ""reddish water"" in Hawaiian, which location was Butch Van Artsdalen known for surfing 25-foot waves at?",Waimea Bay,5 7,7 6 5 1 2,Waimea Bay,,1,601,4,10
evict_none_b1,short,5ab92f52554299131ca422a9,hard,bridge,"Of what ethnicity is the founder of the Orchestra which debuted on January 1, 1988?",Dutch,4 8,8 4 6 0 7,Dutch,,1,771,2,10
evict_none_b1,short,5a8315c055429966c78a6b2d,hard,bridge,"Which player played for Nova Southeastern Sharks, MIlwaukee Brewers and Houston Astros?",Michael Bruce Fiers,5 7,5 1 7 9 8,Mike Fiers,,1,627,3,10
evict_none_b1,short,5a89f58f5542992e4fca84af,hard,bridge,"What station is 3 miles away from the railway station that was used in the film ""Brief Encounter""?",Borwick railway station,1 3,3 8 1 7 2,Borwick railway station,,1,718,5,10
evict_none_b1,short,5a8b63fa55429950cd6afcd7,hard,bridge,What is the nickname of the city where Darling's Waterfront Pavilion is located?,"""Queen City""",2 6,2 8 4 0 3,Bangor,,1,724,2,10
evict_none_b1,short,5ab56f7a554299637185c59a,hard,bridge,"Not Richard, But Dick was an album by the band formed in what city?",Philadelphia,1 5,1 8 4 6 9,Beverly,,1,911,3,10
evict_none_b1,short,5ae0d9c555429924de1b719a,hard,bridge,"Van Andel Institute was founded in part by what American businessman, who was best known as co-founder of the Amway Corporation?",Jay Van Andel,2 6,2 8 0 5 3,Jay Van Andel,,1,663,4,10
evict_none_b1,short,5ae5eb0d554299546bf82fd2,hard,bridge,"Who was the lead prosecutor for the soilder court-martialed for the premeditated attack at Camp Pennsylvania, Kuwait?",Colonel Michael Mulligan,1 2,2 1 0 3 5,Michael Mulligan,,1,630,3,10
evict_none_b1,short,5a7f48e15542992e7d278ce6,hard,bridge,Brad Elterman is a professional photographer who addressed the rock 'n' roll lifestyle of a band that became noted for what?,its eclectic mix of musical styles,1 3,3 0 8 5 1,Hollywood,,1,812,2,10
evict_none_b1,short,5abac27855429966062415ff,hard,bridge,"In which year was this American figure skater, actress, and sports commentator coached by Richard Callaghan for Olympic games, the U. S. national champion?",1997,4 5,4 5 2 3 6,1998,,1,843,4,10
evict_none_b1,short,5abe9f7d5542997ec76fd331,hard,bridge,What football league did the person that Wilfred Bamnjo's nickname come from play and work at?,Swansea City,2 3,2 8 3 9 6,Premier League,,1,691,3,10
evict_none_b1,short,5ae5be86554299546bf82f40,hard,bridge,"The actor of Professor Sprout in ""Harry Potter"" acted as a mother in a sitcom. In that sitcom, what was the daughter's name?",Fran,4 8,8 0 4 1 3,Frog Stone,,1,767,3,10
evict_none_b1,short,5ae0819155429924de1b70ea,hard,comparison,Which documentary Hacking Democracy or The Memory of Justice was produced first ?,The Memory of Justice,4 9,9 4 7 0 3,The Memory of Justice,,1,661,4,10
evict_none_b1,short,5a8b6efd5542997f31a41d2b,hard,bridge,what are the low sea stacks in the Shetland Islands called?,Ramna Stacks,0 9,1 0 9 7 5,Ramna Stacks,,1,448,4,10
evict_none_b1,short,5a8b20335542996c9b8d5fb3,hard,bridge,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,shortest player ever to play in the National Basketball Association,2 8,2 7 9 0 6,Michael Jordan,,1,1111,2,10
evict_none_b1,short,5ab624b855429953192ad26d,hard,bridge,To Catch a Predator was devoted to impersonating people below the age of consent for which in North America varies by what?,jurisdiction,3 9,9 3 0 4 6,Ages of consent in North America.,,1,577,8,10
evict_none_b1,short,5ae376a35542990afbd1e163,hard,comparison,Are Peter Balakian and James Der Derian both teachers?,yes,2 4,4 2 1 9 6,No,,1,521,1,10
evict_none_b1,short,5a8704f8554299211dda2ba4,hard,bridge,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,Kingdom of the Isles,1 8,1 8 9 0 6,Kingdom of the Isles,,1,985,5,10
evict_none_b1,short,5ae82ae555429952e35eaa71,hard,bridge,"Martin Patterson ""Pat"" Hingle was a close friend of an actor who achieved success in what Western TV series?",Rawhide,2 3,3 2 8 0 9,Rawhide,,1,1081,2,10
evict_none_b1,short,5a78ce5d55429974737f78ac,hard,bridge,The southernmost administrative region of Denmark is well-known for creating what products?,beer and soft drinks,1 8,8 1 0 5 7,Faxe Bryggeri,,1,533,5,10
evict_none_b1,short,5a7d27f05542995ed0d1660d,hard,bridge,"In what country does the director of Shirin in Love, live?",Iranian,5 6,5 6 2 4 1,Iran,,1,548,1,10
evict_none_b1,short,5ae81b895542997ec272770c,hard,bridge,The maternal grandmother of Princess Marie Cécile of Prussia was born in which year ?,1876,0 8,0 1 7 3 8,1942,,1,837,4,10
evict_none_b1,short,5ab92f1f554299753720f77b,hard,bridge,What profession does 2007 Formula 3 Euro Series and Romain Grosjeanhave in common?,driver,2 9,2 9 4 7 1,racing driver,,1,719,3,10
evict_none_b1,short,5ab43b9d5542990594ba9bc3,hard,bridge,Who was the famous aviator that died in California while testing a jet aircraft?,Richard Ira Bong,5 9,5 0 1 8 4,Richard Ira Bong,,1,886,5,10
evict_none_b1,short,5a838fcd5542992ef85e2305,hard,bridge,Finna Get Loose is a song by Puff Daddy and what American rapper who is also a record and film producer?,Pharrell Lanscilo Williams,1 5,5 8 4 0 7,Pharrell Williams,,1,995,4,10
evict_none_b1,short,5a875154554299211dda2be7,hard,bridge,Who founded the honky tonk that is at the center of John Travolta's third major acting role?,Mickey Gilley,0 6,4 0 6 2 3,Mickey Gilley,,1,662,4,10
evict_none_b1,short,5a7c8cea55429935c91b5214,hard,bridge,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,Neighbours,5 8,5 8 1 7 4,Neighbours,,1,660,2,10
evict_none_b1,short,5a7aa9425542992d025e66e4,hard,comparison,Who passed away first Robert Graves or Dino Buzzati ?,Dino Buzzati-Traverso,7 9,9 7 3 5 6,14 October 1906,,1,678,8,10
evict_none_b1,short,5a89cc99554299669944a5ae,hard,bridge,Wiener Werkstätte Style was part of the movement that took place during what eras?,late 19th and early 20th centuries,4 6,6 9 4 2 3,Late 19th and early 20th centuries,,1,634,12,10
evict_none_b1,short,5a731c205542994cef4bc45d,hard,comparison,"A business such as Eatza Pizza or Pizza Fusion, which have more then 10 locations are considered to be what?",restaurant chain,0 7,7 0 2 9 5,buffet-style,,1,558,3,10
evict_none_b1,short,5a7a5cc955429941d65f25d6,hard,bridge,"What is the birthday of the author of ""She Walks These Hills""?","February 26, 1948",6 8,8 6 0 2 4,"February 26, 1948",,1,830,10,10
evict_none_b1,short,5a7471f655429979e2882955,hard,bridge,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,Wayne Fitzgerald,2 6,6 2 4 9 3,Wayne Fitzgerald,,1,642,3,10
evict_none_b1,short,5a890b895542995153361278,hard,bridge,The first person to reach both poles named a glacier after which person?,the daughter of Fridtjof Nansen.,1 2,4 2 1 5 6,Fridtjof Nansen,,1,718,7,10
evict_none_b1,short,5ae0432a55429924de1b7081,hard,comparison,Were Rosario Castellanos and Lucy Maud Montgomery both authors?,yes,1 9,9 1 5 4 3,Yes,,1,699,1,10
evict_none_b1,short,5a863b27554299211dda2ab6,hard,comparison,Are both Disney Magazine and The Ring still in publication?,no,6 8,8 0 6 5 4,No,,1,574,1,10
evict_none_b1,short,5a8077ca5542992bc0c4a729,hard,bridge,"Abraham Lokin was born on an archipelago between the Norwegian Sea and North Atlantic, that is about 200 miles north-northwest of where?",Scotland,6 8,8 0 3 2 1,mainland Scotland,,1,845,3,10
evict_none_b1,short,5a7e689f55429934daa2fc1c,hard,bridge,Daddy was an American Pit Bull who was integral to the work of what Mexican-American dog behaviorist with over 25 years of canine experience?,Cesar Millan,0 6,6 0 3 4 5,Cesar Millan,,1,874,4,10
evict_none_b1,short,5a794119554299029c4b5f3c,hard,bridge,"Who was born first, Nellee Hooper or Baz Luhrmann?","""Baz"" Luhrmann",1 7,7 1 9 8 0,17 September 1962,,1,784,8,10
evict_none_b1,short,5aba056255429939ce03dc55,hard,bridge,The German software corporation who has established Remote Function Call (RFC) has its headquarters in what city?,Walldorf,1 6,6 1 7 0 2,Walldorf,,1,597,3,10
evict_none_b1,short,5add21555542992ae4cec496,hard,bridge,What is the start date of this tour that was the third concert tour by an American singer-songwriter and was completed in support of the album Red?,"March 13, 2013",2 7,2 7 8 0 9,"March 13, 2013",,1,961,10,10
evict_none_b1,short,5a8078d85542995d8a8ddf78,hard,comparison,Which of the following rock bands is from Chicago: Kill Hannah or Louis XIV?,Kill Hannah,0 2,2 0 3 9 6,Kill Hannah,,1,745,2,10
evict_none_b1,short,5ae446825542995ad6573d21,hard,bridge,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",Terry Malloy,8 9,3 8 9 4 5,Terry Malloy,,1,1088,4,10
evict_none_b1,short,5a7369da55429901807db037,hard,bridge,In what group was the writer of Songs and Dances of Death in?,"""The Five""",0 1,1 6 0 9 7,The Five,,1,906,2,10
evict_none_b1,short,5a83880e554299123d8c214e,hard,bridge,Suicide's 1977 released album features a song based on what brand's comic character?,Marvel,8 9,9 8 3 4 7,Marvel,,1,681,1,10
evict_none_b1,short,5a79b495554299148911fa3b,hard,bridge,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",Wayne Clifford Boden,4 8,8 4 6 9 1,Boden,,1,605,2,10
evict_none_b1,short,5a7324205542994cef4bc478,hard,comparison,"Who is a poet, Rumi or Farouk El-Baz?","Rumi (30 September 1207 – 17 December 1273), was a 13th-century Persian Sunni Muslim poet",2 3,3 0 2 4 8,Rumi,,1,748,2,10
evict_none_b1,short,5a8e341c5542995085b373d6,hard,comparison,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,no,8 9,9 8 5 4 2,No,,1,608,1,10
evict_none_b1,short,5a74bdce55429929fddd84e1,hard,comparison,Who died last Vladimir Arnold or Georg Cantor?,Vladimir Igorevich Arnold,2 7,7 2 4 5 8,Cantor,,1,809,2,10
evict_none_b1,short,5a88cf7e5542993b751ca85b,hard,bridge,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,Stephen T. Kay,0 3,3 0 9 8 7,Stephen T. Kay,,1,731,4,10
evict_none_b1,short,5abee4ff5542993fe9a41d7d,hard,bridge,Jim Atchison was the President of the theme park that had headquarters in what city?,Orlando,3 4,3 9 5 4 2,Orlando,,1,572,2,10
evict_none_b1,short,5abca6375542993a06baf946,hard,bridge,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?","11,791",6 9,9 6 7 4 3,Andover,,1,480,2,10
evict_none_b1,short,5ab576c4554299637185c5a4,hard,bridge,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,Mako,8 9,8 9 1 3 5,Mako,,1,771,2,10
evict_none_b1,short,5abcf70b55429959677d6b7e,hard,bridge,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,Diamond Rio,1 8,8 0 1 4 2,Diamond Rio,,1,773,2,10
evict_none_b1,short,5a8b05c855429949d91db46a,hard,bridge,"What country does Salmonby and Somersby, Lincolnshire have in common?",England,6 9,6 9 3 5 4,England,,1,431,1,10
evict_none_b1,short,5a8675b1554299211dda2b44,hard,comparison,Are Black and New Found Glory from the same country?,no,1 6,1 0 4 9 7,No,,1,820,1,10
evict_none_b1,short,5a771e0b55429966f1a36c75,hard,bridge,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",Attorney General,0 9,0 9 6 5 2,Dominic Grieve,,1,693,4,10
evict_none_b1,short,5ae616ce5542992663a4f259,hard,bridge,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,Charles and Thomas Guard,2 3,2 4 5 6 8,The Guard Brothers,,1,592,3,10
evict_none_b1,short,5a7b9fac554299294a54aa2f,hard,comparison,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,Mehran University of Engineering and Technology,2 8,8 7 2 0 5,Mehran University of Engineering and Technology,,1,589,8,10
evict_none_b1,short,5ab7022f5542995eadef010e,hard,bridge,What type of media does Jeff Rona and Veeram have in common?,film,1 5,5 1 2 7 0,None,,1,881,1,10
evict_none_b1,short,5a8732505542991e77181713,hard,bridge,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,the Nazi Party,3 8,8 3 2 1 0,Nazi Germany,,1,761,3,10
