setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
r2_topk_03,short,5abcf84d55429959677d6b86,hard,bridge,Mexican Indignados Movement is a response to a war also known as?,Mexican War on Drugs,39520 39525,39525 39520 10054,Mexican Drug War,,1,672,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab5c8c5554299637185c60d,hard,comparison,Are Harry Everett Smith and Vladimir Danilevich both from Russia?,no,25258 63574,63574 25258 25259,No,,1,345,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ac0714f554299294b218fe1,hard,bridge,"Robert Allen ""Bob"" Case is best known for inspiring the naming of which initial area of low pressure developed off Atlantic Canada on October 29?",1991 Perfect Storm,920 49747,49747 43584 920,1991 Perfect Storm,,1,673,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adcdea85542992c1e3a2441,hard,bridge,What film adaptation do both Jerome Bernard and Ira Lewis have in common?,Chinese Coffee,28283 29856,28283 6692 28004,Chinese Coffee,,1,515,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ac257fe55429951e9e68562,hard,comparison,"Who has more scope of profession, Bob Fosse or Angelina Jolie?",Robert Louis Fosse,5772 9760,9760 5772 5773,Angelina Jolie,,1,565,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae8242455429952e35eaa54,hard,bridge,What bitcoin start up featured Erik Voorhees as Director of Marketing?,BitInstant,9340 19693,19693 9340 12736,BitInstant,,1,386,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adfd56655429925eb1afaac,hard,bridge,"What is the birth name of the disc jockey that notably used Mark Wirtz's song ""A Touch of Velvet, A Sting of Brass"" on their Radio Caroline show?",David Patrick Griffin,16034 38327,38327 48222 13388,Christopher Moore,,1,835,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae0f5fc554299422ee9957c,hard,bridge,Who did Neleus of Scepsis study under in addition to Theophrastus in the Peripatetic school?,Aristotle,42273 60127,42273 60127 14690,Aristotle,,1,527,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae5d63b5542996de7b71a2d,hard,bridge,In what basketball position does the brother of Saulius Kuzminskas play?,small forward,40245 51800,51800 40245 51801,small forward,,1,342,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab29caa554299545a2cf9d3,hard,bridge,Which gaming console was both Yakuza Kiwami and Yakuza 0 released on?,PlayStation 4,65877 65881,65877 65881 65882,PlayStation 4,,1,511,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7c76275542990527d554b4,hard,comparison,Which film was released first out of The Hunchback of Notre Dame and Miracle of the White Stallions?,Miracle of the White Stallions,40333 58443,58443 40333 58444,Miracle of the White Stallions,,1,426,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a737fff554299623ed4abb9,hard,bridge,"What was built near the residential neighborhood of Ramsay, Calgary in 1983?",Scotiabank Saddledome,48421 51998,48421 11351 51998,Scotibank Saddledome,,1,384,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8051265542992bc0c4a6f8,hard,bridge,Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?,Cool Runnings,14620 60989,60989 31000 15565,None,,1,458,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a89a13c55429946c8d6e97a,hard,bridge,Of what county is the city 7 miles east of Trace State Park the seat?,"Lee County, Mississippi",61265 61760,61265 56940 41919,Pontotoc,,1,438,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab8854555429934fafe6e0c,hard,bridge,"Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?",drawings,4513 25049,25049 37420 4513,drawings,,1,480,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab865ad5542992aa3b8c8dd,hard,bridge,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",Radcliffe College,29746 48190,48190 52512 29746,Radcliffe College,,1,758,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a83305d55429966c78a6b4a,hard,comparison,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia,39122 47653,39122 39123 47653,District of Columbia,,1,408,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a821c95554299676cceb219,hard,bridge,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979,29708 58541,20621 20624 58541,1983,,1,314,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abe8aad55429976d4830b60,hard,comparison,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.",32418 54860,54860 32418 27978,Kenny Ortega,,1,483,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a82ffe755429940e5e1a949,hard,bridge,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001,19532 36579,36579 19534 19532,2001,,1,470,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abd516a5542992ac4f3825c,hard,bridge,What religion is the composer for India's first science fiction film series?,Hindi,33181 48344,33181 51962 48345,Hindu,,1,949,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7323ef5542994cef4bc477,hard,comparison,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa,8219 8249,8249 8219 8251,Battle of Tarawa,,1,509,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae738f75542991bbc9761c4,hard,bridge,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003,10115 12448,64177 12448 30239,1999,,1,573,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a89fc665542993b751ca9de,hard,bridge,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida,7509 59543,7509 59543 54521,Universal Studios Hollywood,,1,437,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abe91895542993f32c2a168,hard,comparison,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,no,36497 51576,51576 36497 45846,no,,1,460,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab3ede755429976abd1bcf4,hard,bridge,Who directed the 1940 film in which John Arledge appeared?,John Ford,30375 58265,30375 59393 14842,Howard Bretherton,,1,376,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adfec5f55429942ec259b8d,hard,comparison,Are Mirpur University of Science and Technology and University of Debrecen both Universities located outside of the United States?,yes,40363 62610,40363 62610 39218,No,,1,373,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ac2660d55429951e9e685a1,hard,bridge,"which American actress, singer, and songwriter too the tour of I Stand tour",Idina Kim Menzel,27306 27577,27306 7845 60506,Idina Menzel,,1,474,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab6a3a3554299710c8d1f0d,hard,bridge,Grounded Vindaloop is an episode from an animated television series that had this many episodes in its eighteenth season?,ten episodes,24457 54168,24457 54168 16330,10,,1,560,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a75eda35542994ccc918661,hard,bridge,How many consecutive years had the Serie A been comprised of 18 teams when Hernan Crespo got injured?,15th consecutive,1380 1384,1384 25940 1681,15,,1,406,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abb8ebe5542993f40c73b2d,hard,bridge,What British made dance competition television series franchise did Claudia Albertario appear on?,"""Dancing on Ice"" around the world",13774 15678,13774 15678 55529,Dancing on Ice,,1,482,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8318955542990548d0b177,hard,bridge,How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,10142 10143,10142 10143 5737,2,,1,490,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a81cb2c5542990a1d231ec4,hard,bridge,"What award does Crystal Palace F.C. present, first won by John McCormick and most recently by Wilfried Zaha?",Player of the Year,15169 64986,15169 64986 46124,Crystal Palace F.C. Player of the Year,,1,454,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8ec7cc5542995a26add518,hard,comparison,"Which was published more frequently, Popular Science or Girlfriends?",Girlfriends,23477 47049,47049 47050 23477,Girlfriends,,1,416,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abd9c2355429924427fd06c,hard,bridge,"In what year did the actor who starred in the TV Land original series ""The Soul Man"" host the Black Movie Awards?",2005,9415 12263,59591 30644 28711,None,,1,569,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adeab4555429975fa854f5f,hard,bridge,The Robey-Peters Gun-Carrier was built at a commuter village with at population of what at the 2001 census?,"4,530",10246 49942,49942 4743 52939,Bracebridge Heath,,1,423,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a82360055429903bc27ba46,hard,bridge,"This American is best known for his work on such Disney animated films as ""Beauty and the Beast"" and a 1996 American animated musical drama film whose plot centers on who?",Quasimodo,32912 58443,8386 8547 8390,Gary Trousdale,,1,690,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abacac45542996cc5e49e94,hard,bridge,In what part of England is John Folwes' country house located?,"West Dorset, South West England.",8557 30542,6824 66079 8557,Lyme Regis,,1,398,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adf24155542992d7e9f92af,hard,bridge,Richard Münch portrayed the German general who served in what capacity during WWII in the 1970 movie Patton?,Oberkommando der Wehrmacht,4753 49367,49367 23015 58608,Alfred Jodl,,1,375,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a825da055429954d2e2eb17,hard,bridge,Which style is the building located on the East Side of Midtown Manhattan that Robert Von Ancken appraised?,Art Deco-style skyscraper,13438 49902,49902 39510 13438,Art Deco,,1,502,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae4f3c455429960a22e0221,hard,bridge,What is the are of the university at which Dick Biddle served as head football coach?,575 acres (2.08 km²),14084 17022,17022 62611 62623,Colgate,,1,555,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a855ca15542992a431d1b12,hard,bridge,The Chinese actress also known as Crystal Liu stars in Night Peacock with which three other actresses?,"Liu Ye, Yu Shaoqun and Leon Lai",36116 42914,42914 36116 36888,"Liu Ye, Yu Shaoqun, Leon Lai",,1,518,13,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab23d8a55429970612095c9,hard,bridge,Which City in the Miami metropolitan area is home to the Primetime Race Group?,"Hollywood, Florida",26483 47374,47374 39567 54477,Hollywood,,1,343,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a74106b55429979e288289e,hard,bridge,Where is the company that Sachin Warrier worked for as a software engineer headquartered?,Mumbai,51093 56691,51093 51089 28084,Kochi,,1,428,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a792f3e554299029c4b5f20,hard,bridge,What was the name of a land where Maria Anna of Spain's husband was king?,Hungary,20795 38045,38045 38044 46265,Netherlands,,1,389,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab42d6055429942dd415eb0,hard,bridge,Who was the team president of the 2012 Cleveland Browns?,Mike Holmgren,1977 40011,1977 1785 40011,Mike Holmgren,,1,599,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae5fa38554299546bf82ff1,hard,bridge,Who directed the 2014 American biographical survival drama film which Laura Elizabeth Dern was nominated for the Academy Award for Best Supporting Actress in,Jean-Marc Vallée,33944 64927,33944 64927 62302,Jean-Marc Vallée,,1,614,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ade007e5542997545bbbdf4,hard,bridge,The Very Best of Ugly Kid Joe: As Ugly as It Gets includes a cover of which Black Sabbath song from their 1970 debut?,N.I.B.,41603 59877,59877 57432 6756,N.I.B.,,1,604,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ac4e13f554299076e296e2d,hard,bridge,"which German philosopher wrote ""The opera ""Lulu""",Theodor W. Adorno,36982 60100,36982 34357 32005,Alban Berg,,1,435,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab5dcb95542992aa134a3b3,hard,comparison,Are Toshi and Warrel Dane both in the band Sanctuary?,no,61168 64123,64123 51523 61168,No,,1,434,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8d42c95542994ba4e3dc43,hard,bridge,Dr. Saleha Mahmood Abedin's daughter was born in what year ?,1976,26990 28068,28068 26990 29521,1976,,1,651,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab70f79554299110f219aa9,hard,bridge,What is the nationality of this company that services MS Moby Dada?,Danish,15424 37227,37227 37230 40528,Finland,,1,452,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae7b001554299540e5a5645,hard,bridge,"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",most awarded female act of all-time,10322 64842,64842 38073 29515,Paris,,1,683,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8ac0595542992d82986f6c,hard,bridge,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,13312 40918,46078 13312 33060,Gondorian soldier,,1,630,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7cfb2755429907fabef084,hard,bridge,What year did the director of The Quiet American die?,1993,31165 59277,59277 59278 59276,2002,,1,514,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a802e135542992bc0c4a6c7,hard,bridge,Blue Dwarf is what type of online text-based role-playing game?,play-by-post role-playing game,9647 46729,9647 44333 46729,Play-by-post role-playing game,,1,380,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae47dd95542995ad6573d57,hard,bridge,Who was the boyfriend of Thelma Lou in the series with Jim Nabors?,Barney Fife,8866 30048,60078 8866 23829,George Lindsey,,1,324,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7c68575542996dd594b91c,hard,bridge,What was the sequel of the game that e was published by U.S. Gold in 1992?,Fade to Black,20379 21208,62028 55535 56770,Human Killing Machine,,1,619,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8e07185542995085b37389,hard,bridge,Private Music signed the drummer who was part of which English group?,Beatles,47506 49545,47506 49545 43776,Ringo Starr,,1,499,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae4f2595542990ba0bbb1a8,hard,bridge,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?","June 22, 1953",15338 16532,42999 44138 11943,Carrie Underwood,,1,520,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae72e5d5542991e8301cba8,hard,bridge,What position did the winner of the MVP in Pool C of the 2017 WBC play?,third baseman,2660 37818,2660 31226 10888,Manny Machado,,1,538,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8a48ee55429930ff3c0d66,hard,bridge,Kadeem Jack is a player in a league that started with how many teams?,eight,31781 41622,31781 42017 31780,1,,1,298,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab7f3285542992aa3b8c88f,hard,bridge,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,the Haitian Revolution,56068 61205,56068 61205 23362,Toussaint Louverture,,1,452,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a77a65b5542992a6e59df57,hard,bridge,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","September 8, 2017",15261 53688,53688 15261 18176,Current Mood,,1,378,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ade1f1c55429939a52fe82d,hard,bridge,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",John McClane,34323 36129,36129 34323 17066,John McClane,,1,439,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a86b13f55429960ec39b6c3,hard,bridge,Where was the second World Junior Ice Hockey Championship in which Miroslav Přerost coached the men's national junior ice hockey team hosted?,"Ufa, Russia",2169 40359,40359 2546 1844,Helsinki,,1,642,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab56f3e5542992aa134a317,hard,comparison,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,13532 15078,15078 13532 15080,Crocosmia,,1,330,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8126265542995ce29dcbc9,hard,bridge,Which South African anti-apartheid archbishop was part of the actions against the ruling National Party government?,Desmond Mpilo Tutu,16846 28115,16846 42283 42071,Desmond Tutu,,1,480,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7349125542994cef4bc505,hard,bridge,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy,7440 41129,7440 41129 13624,Mr. Nice Guy,,1,413,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8b99a45542997f31a41d7f,hard,bridge,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma,13125 56145,63341 48354 12459,Kajal Aggarwal,,1,538,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae26197554299495565da51,hard,bridge,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records,12475 20678,12475 20678 56734,Big Machine Records,,1,607,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab92e02554299753720f775,hard,bridge,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219,7424 9889,7424 7423 7422,127,,1,458,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abc715f5542993a06baf8ea,hard,bridge,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany,Daniil Shafran,6132 15814,6132 41155 56085,Daniil Shafran,,1,592,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abc089b5542993f40c73c57,hard,bridge,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina,37280 49083,37280 37281 37282,Retina,,1,434,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5adf734b5542995ec70e9016,hard,bridge,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does,12833 25678,25678 12831 57644,Chelsea Does,,1,345,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7309a15542992359bc320c,hard,bridge,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson,8677 40676,40676 8677 9362,Benny Andersson,,1,452,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab8f7535542991b5579f0a7,hard,comparison,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,44890 51108,44890 51108 58502,Sacred Planet,,1,568,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab55455554299488d4d993b,hard,bridge,Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million,23523 41054,41054 23523 41048,1000000,,1,544,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae644c55542992663a4f27e,hard,bridge,"When was the club formed, for which Adam Johnson played as well as Middlesbrough and Watford ?",1919,3817 34204,3817 39890 37031,1876,,1,593,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7c74a65542990527d554b0,hard,comparison,"Which of the two came out first, The Wind in the Willows or The Bears and I?",The Wind in the Willows,57389 59979,59979 57389 59980,The Bears and I,,1,435,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ae406f055429970de88d874,hard,bridge,"What Cason, CA soccer team features the son of Roy Lassiter?",LA Galaxy,33382 50597,50597 51099 11794,LA Galaxy,,1,557,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a7e4414554299495941995c,hard,bridge,Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,56711 63399,63399 56711 58988,50,,1,513,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ac036b95542992a796deccd,hard,bridge,From where was the award which has Matt James as a winner in 2012 has its name derived?,EN World web site,18294 38792,38792 60025 38779,ENnie,,1,524,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab4147a5542996a3a969f1e,hard,bridge,How many players are in the club in which Stephen Curry became part of in the 2015-2016 NBA season?,seven,2962 55133,55133 2559 35722,4,,1,623,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8c8828554299653c1aa0ae,hard,bridge,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","Miles Fitzalan-Howard, 17th Duke of Norfolk",18769 40108,18769 40108 60279,"Miles Fitzalan-Howard, 17th Duke of Norfolk",,1,426,14,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a823f61554299676cceb234,hard,comparison,Where Ken Kwapis and John Woo both working on films in the 1980's?,yes,30860 32346,32346 30860 30644,None,,1,519,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abed4d55542990832d3a0e0,hard,comparison,Are Tantrix and Personal Preference both types of games?,yes,45980 56632,56632 45980 13587,No,,1,423,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5abbb42555429931dba144af,hard,comparison,Jean-Paul Sartre or George Bernard Shaw have more influence on turn of the century literature?,George Bernard Shaw,22908 29607,29607 22908 51168,George Bernard Shaw,,1,522,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab2f50a55429929539468cd,hard,bridge,SkyJump Las Vegas is located at a hotel on what street?,Las Vegas Boulevard,53585 55493,53585 14764 23770,Stratosphere Las Vegas,,1,300,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5a8781b65542993e715abf8f,hard,comparison,Are David O. Russell and Tony Gatlif from the same country?,no,16217 61051,61051 16217 16240,No,,1,348,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5aba6d4b5542994dbf019906,hard,bridge,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",English-language,23505 57426,23505 57426 27649,English,,1,411,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_03,short,5ab42b8955429942dd415ea6,hard,bridge,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",Bourbon County,28245 54191,28245 14024 19686,Neosho,,1,483,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
